id,created_at,edit_history_tweet_ids,text,clean_text,non_english,nouns
1.5560229055023718e+18,2022-08-06 21:02:24+00:00,['1556022905502371848'],"#Overheard at DCA
“I’m still in Washington. It’s the pits. The problem is they can’t find any stewardess. They are short staffed.” https://t.co/oLO5yxNEoR",dca still washington pit problem cant find stewardess short staffed,False,dca pit problem cant staffed 
1.556005048035025e+18,2022-08-06 19:51:27+00:00,['1556005048035024897'],"""The ocean is a fundamental part of what it means to be Latino, culturally, spiritually, economically, and in terms of community health,"" - Marce G., founder and executive director of ⁦@AzulDotOrg⁩ via ⁦@latimes⁩ op-ed https://t.co/ixDRcGt6Zx",ocean fundamental part mean latino culturally spiritually economically term community health marce founder executive director via oped,False,part mean latino term community health marce founder executive director 
1.5560020350776812e+18,2022-08-06 19:39:28+00:00,['1556002035077681152'],Please tell me Hip Hop Yoga is somewhere DC. I need all of this in my life🧘🏾‍♀️ https://t.co/E1CK8FBMnd,please tell hip hop yoga somewhere need life,False,hip hop yoga life 
1.5559910826259003e+18,2022-08-06 18:55:57+00:00,['1555991082625900544'],Congress Proposes Broadband Plan 2.0 | Multichannel News https://t.co/btbeE9BTMI,congress proposes broadband plan multichannel news,False,congress plan news 
1.555990916376191e+18,2022-08-06 18:55:18+00:00,['1555990916376190977'],"Warner Bros. Discovery Has Big Q2 Loss, Blames WarnerMedia | Broadcasting+Cable https://t.co/Ldw1rxlO1L",warner bros discovery big loss blame warnermedia broadcastingcable,False,warner loss blame 
1.55599079097079e+18,2022-08-06 18:54:48+00:00,['1555990790970789888'],FCC Probes Arguments of Standard General Tegna Deal Opponents | Broadcasting+Cable https://t.co/TvMEkDfoPy,fcc probe argument standard general tegna deal opponent broadcastingcable,False,fcc probe argument tegna deal opponent broadcastingcable 
1.5559125475256156e+18,2022-08-06 13:43:53+00:00,['1555912547525615616'],"This morning I had a recurring dream about a dear childhood friend who I haven't seen or heard from in years. I haven't been able to find him IRL. But in my dream, I always run into him by chance. 
The Universe knew what I needed to hear.👇🏿

https://t.co/dBmVBplXJC",morning recurring dream dear childhood friend seen heard year able find irl dream always run chance universe knew needed hear,False,morning dream friend year dream chance hear 
1.5556931647192146e+18,2022-08-05 23:12:08+00:00,['1555693164719214593'],New York Health Department says hundreds of people may be infected with polio virus - ⁦@CBSNews⁩  https://t.co/YmDCYmYEOx,new york health department say hundred people may infected polio virus,False,york health department polio virus 
1.5556381322043597e+18,2022-08-05 19:33:27+00:00,['1555638132204359680'],"This was a great space! 

https://t.co/0GCtDCEIgH",great space,False,space 
1.5555531790429798e+18,2022-08-05 13:55:53+00:00,['1555553179042979841'],"Monkeypox: ""College students, who often live and socialize in close quarters, may be at higher risk.""

 https://t.co/PA4GIvKBxV via @gothamist",monkeypox college student often live socialize close quarter may higher risk via,False,monkeypox college student quarter risk 
1.5555087927622738e+18,2022-08-05 10:59:30+00:00,['1555508792762273794'],"“How long does coronavirus stay in the air after someone with COVID leaves the room?” by @sfchronicle 
https://t.co/wNnGU4os4Z",long doe coronavirus stay air someone covid leaf room,False,coronavirus stay someone covid leaf room 
1.5553140306628977e+18,2022-08-04 22:05:35+00:00,['1555314030662897664'],"“More than six months have passed since Joel Reyes Muñoz died in a Customs and Border Protection parking lot. Despite new information on his death, his family still has questions how he died.” - ⁦@inewsource⁩  https://t.co/BAE35Q9QbT",six month passed since joel reyes muoz died custom border protection parking lot despite new information death family still question died,False,month joel custom border protection lot information death family question 
1.5553129487421317e+18,2022-08-04 22:01:17+00:00,['1555312948742131715'],"“A so-called ‘boomer blockade’ is robbing Gen-Xers and millennials from their chance to climb the corporate ladder” - via ⁦@LinkedIn⁩ ⁦@TheAtlantic⁩

https://t.co/ubbIMG1cWx
  https://t.co/ubbIMG1cWx",socalled boomer blockade robbing genxers millennials chance climb corporate ladder via,False,boomer blockade chance climb ladder 
1.5553044726703557e+18,2022-08-04 21:27:37+00:00,['1555304472670355464'],"RIP Larry Tutt - he was known in Washington’s power corridor as the “Good Morning Man.” - a heartfelt tribute from the @washingtonpost 
https://t.co/RlxsrsaPmz",rip larry tutt known washington power corridor good morning man heartfelt tribute,False,rip larry tutt power corridor morning man tribute 
1.5553038441161073e+18,2022-08-04 21:25:07+00:00,['1555303844116107270'],"Journos covering health, the following webinar will provide fresh ideas for reporting on youth's mental health and investigating the systems and services.

The Youth Mental Health Crisis https://t.co/BKnLEd4HUd",journos covering health following webinar provide fresh idea reporting youth's mental health investigating system service youth mental health crisis,False,health idea youth health system service health crisis 
1.555245203065299e+18,2022-08-04 17:32:06+00:00,['1555245203065298944'],"Come on, people! Do better. Just leave it at home. https://t.co/magaqZfvlK",come people better leave home,False,home 
1.55524463033736e+18,2022-08-04 17:29:49+00:00,['1555244630337359873'],"""Layoffs are coming"" at Gannett. 

This breaks my heart. 

 https://t.co/y8dLGQRp7N",layoff coming gannett break heart,False,layoff heart 
1.5552331298829476e+18,2022-08-04 16:44:07+00:00,['1555233129882947584'],"""This is part of an ongoing series exploring the lives of people around the world who have been forced to move because of rising seas, drought, searing temperatures, and other things caused or exacerbated by climate change.""
https://t.co/wLKgvoKg16",part ongoing series exploring life people around world forced move rising sea drought searing temperature thing caused exacerbated climate change,False,part series life world sea drought thing climate change 
1.555224201149223e+18,2022-08-04 16:08:38+00:00,['1555224201149222913'],"Brittney Griner was convicted in Russia of drug possession and sentenced to nine years in prison.

The judge also fined her 1 million rubles (about $16,700) fine.

https://t.co/YLEbUwXDqs",brittney griner convicted russia drug possession sentenced nine year prison judge also fined million ruble fine,False,brittney griner drug possession year prison judge 
1.5552080498575442e+18,2022-08-04 15:04:28+00:00,['1555208049857544192'],"Brittney Griner found guilty on drug charges in Russian court 

https://t.co/tfizqAA9DL",brittney griner found guilty drug charge russian court,False,brittney griner drug charge court 
1.555184377369428e+18,2022-08-04 13:30:24+00:00,['1555184377369427968'],"""In her final remarks, Brittney Griner said she had no intent to break Russian law by bringing vape cartridges containing cannabis oil with her when she flew to Moscow in February.""

https://t.co/YLEbUwXDqs",final remark brittney griner said intent break russian law bringing vape cartridge containing cannabis oil flew moscow february,False,remark brittney griner break law vape cartridge oil moscow february 
1.555148796413317e+18,2022-08-04 11:09:00+00:00,['1555148796413317122'],A DC Government Agency Is Breaking Up Soon | DCist https://t.co/2wLAcwFTcM,government agency breaking soon dcist,False,government agency dcist 
1.5549721631653274e+18,2022-08-03 23:27:08+00:00,['1554972163165327361'],I got Virgo's Groove. I beg to differ. I’m definitely COZY. https://t.co/yDcxPMxnOz,got virgo's groove beg differ definitely cozy,False,virgo groove beg 
1.554968889099952e+18,2022-08-03 23:14:07+00:00,['1554968889099952130'],"Sinclair to enhance content with game show, debates and documentaries 🧐 
https://t.co/YN9SIoPiGa",sinclair enhance content game show debate documentary,False,sinclair enhance game show debate documentary 
1.554968304166617e+18,2022-08-03 23:11:48+00:00,['1554968304166617090'],Just in time for PSL season. https://t.co/G6hGlaNMZ1,time psl season,False,time psl season 
1.554915889673343e+18,2022-08-03 19:43:31+00:00,['1554915889673342976'],"Greatest Generation Commemorative Coin Act 

Harriet Tubman Bicentennial Commemorative Coin Act, and  

Homicide Victims’ Families’ Rights Act of 2021

... were signed into law today.
https://t.co/cNYBY6VZSB via @whitehouse",greatest generation commemorative coin act harriet tubman bicentennial commemorative coin act homicide victim family right act signed law today via,False,generation coin act commemorative coin act homicide family right act law today 
1.5549099850243932e+18,2022-08-03 19:20:03+00:00,['1554909985024393217'],"Another batch of infant formula is on the way from New Zealand to Chicago. 

""These deliveries will include approximately 332,000 pounds of Aptamil Gold Plus Stage 1. Products will be distributed through top retailers nationwide.""
https://t.co/kCdfyMb890 via @whitehouse",another batch infant formula way new zealand chicago delivery include approximately pound aptamil gold plus stage product distributed top retailer nationwide via,False,batch infant formula way chicago delivery pound product retailer 
1.5549010710378578e+18,2022-08-03 18:44:38+00:00,['1554901071037857792'],"“There is a general sense of fear among most journalists, who often worry about losing their jobs or fear their media houses would lose advertising revenue from businesses connected to the government.“  via @NiemanReports⁩ https://t.co/YT0HKWw4iA",general sense fear among journalist often worry losing job fear medium house would lose advertising revenue business connected government via,False,sense fear journalist job medium house advertising revenue business government 
1.5548984330009969e+18,2022-08-03 18:34:09+00:00,['1554898433000996864'],“Methane’s earth-warming power is some 83 times stronger over 20yes than the carbon dioxide that comes from car tailpipes and power plant smokestacks. Congress and the ⁦EPA⁩ have largely failed to regulate the invisible gas.” ⁦via @AP⁩ https://t.co/mY3nLhNNbY,methane earthwarming power time stronger yes carbon dioxide come car tailpipe power plant smokestack congress epa largely failed regulate invisible gas via,False,methane power time carbon dioxide car tailpipe power plant smokestack congress regulate gas 
1.5548682986758963e+18,2022-08-03 16:34:25+00:00,['1554868298675896328'],"Professionally, this is a story I'm proud to have been a part of. 

I hope this story will help more families, teachers, caregivers, and friends start the conversation and not shy away from it.

https://t.co/G2Y0Olt6OB",professionally story i'm proud part hope story help family teacher caregiver friend start conversation shy away,False,story part story help family start conversation 
1.5546685608610898e+18,2022-08-03 03:20:43+00:00,['1554668560861089794'],Black News Channel Rebrands as The Grio ~ via  ⁦@theGrio⁩  https://t.co/f2ZXgT4sE5,black news channel rebrands grio via,False,news channel grio 
1.554667719424893e+18,2022-08-03 03:17:23+00:00,['1554667719424892931'],@pitchfork I was expecting something more artistic 😞,expecting something artistic,False,something 
1.5546559231588762e+18,2022-08-03 02:30:30+00:00,['1554655923158876161'],"During my time in St.Pete/Tampa, I saw plenty of golf carts on Tampa Bay streets. Plenty. 👀 https://t.co/Dfj1aFvZht",time stpetetampa saw plenty golf cart tampa bay street plenty,False,time stpetetampa golf cart tampa street plenty 
1.5546540593276232e+18,2022-08-03 02:23:06+00:00,['1554654059327623170'],"👀👀👀👀👀👀👀👀👀👀

Equifax issued wrong credit scores for ""millions"" of customers, report says - via ⁦@CBSNews⁩ https://t.co/gMXKYdbVwQ",equifax issued wrong credit score million customer report say via,False,equifax credit score customer report 
1.5546535020848988e+18,2022-08-03 02:20:53+00:00,['1554653502084898816'],That was yeaaaaarrrrrrs ago! https://t.co/jZZBpT5y9X,yeaaaaarrrrrrs ago,False,yeaaaaarrrrrrs 
1.5546428347073413e+18,2022-08-03 01:38:30+00:00,['1554642834707341314'],"As a journalist who cooks, starchy pasta water to make homemade bread caught my attention 🤔 https://t.co/STH6q5Q7lX",journalist cook starchy pasta water make homemade bread caught attention,False,journalist cook starchy pasta water homemade bread attention 
1.55464190199484e+18,2022-08-03 01:34:47+00:00,['1554641901994840065'],Babies are the best 🥹 https://t.co/wfbqI8YKWB,baby best,False,baby 
1.5546411121276357e+18,2022-08-03 01:31:39+00:00,['1554641112127635456'],I don’t know about you but I’m getting ready. https://t.co/DuX40BcuFq,dont know getting ready,False,dont 
1.554524651505832e+18,2022-08-02 17:48:53+00:00,['1554524651505831936'],"""For the past eight weeks, thousands of people in the United Kingdom have tested a four-day schedule — with no cut to their pay — that could help usher in a new era of work. The results have exceeded everyone's expectations."" - via @CNNBusiness 

https://t.co/x40bHzc9gq",past eight week thousand people united kingdom tested fourday schedule cut pay could help usher new era work result exceeded everyone's expectation via,False,week kingdom schedule cut pay era work result everyone expectation 
1.554515273528623e+18,2022-08-02 17:11:37+00:00,['1554515273528623112'],"The LIFE ACT:

Georgia's Department of Revenue will allow unborn children to be eligible for a $3,000 income tax exemption under the state's abortion law. 

Key dates: ""at any time on or after July 20, 2022, and through December 31, 2022.""

https://t.co/7ilCxpJRB9",life act georgia's department revenue allow unborn child eligible income tax exemption state's abortion law key date time july december,False,life act georgia department revenue child income tax exemption state abortion law key date time july 
1.5544931244409528e+18,2022-08-02 15:43:36+00:00,['1554493124440952832'],"""Oil companies swam in record profits over the last few months at a time when Americans struggled to pay for gasoline, food and other basic necessities.""

Make it make sense. 🧐

https://t.co/RXIgt1u39o",oil company swam record profit last month time american struggled pay gasoline food basic necessity make make sense,False,oil company swam record profit month time pay gasoline food necessity make sense 
1.554469819793154e+18,2022-08-02 14:11:00+00:00,['1554469819793154052'],"Surprised to see Stephen King in M&amp;A headlines? Yeah, me too.
https://t.co/RvVKI4RIeL",surprised see stephen king mampa headline yeah,False,see stephen headline yeah 
1.5542132622118093e+18,2022-08-01 21:11:32+00:00,['1554213262211809288'],@jocefromthenews @EPA @ChuckGrassley @EmVestigates Bravo!,bravo,True,bravo 
1.553944980032553e+18,2022-08-01 03:25:28+00:00,['1553944980032552960'],"As the number of people with post-COVID symptoms soars, researchers and the government are trying to get a handle on how big an impact long COVID is having on the U.S. workforce.

Long COVID is sidelining millions of workers from their jobs - ⁦@NPR⁩ https://t.co/3GySBwAdtr",number people postcovid symptom soar researcher government trying get handle big impact long covid workforce long covid sidelining million worker job,False,number government impact workforce worker job 
1.5539376247247995e+18,2022-08-01 02:56:15+00:00,['1553937624724799490'],"“Bill Russell, 11-time NBA champion, passes away at age 88” 
https://t.co/CgaKor4uXi",bill russell time nba champion pass away age,False,bill time champion pass age 
1.553927887761326e+18,2022-08-01 02:17:33+00:00,['1553927887761326080'],"This week’s @LMattersNews featured investigative journalism articles:

Exploitative payday loans, 

Toxic fertilizers and 

Florida’s false target on immigrants: 

https://t.co/tw8Ga7nj2M",week featured investigative journalism article exploitative payday loan toxic fertilizer florida false target immigrant,False,week journalism article payday loan toxic fertilizer florida target immigrant 
1.5538215114081403e+18,2022-07-31 19:14:51+00:00,['1553821511408140290'],RIP: Nichelle Nichols  https://t.co/Qblcra5Gh5,rip nichelle nichols,True,rip nichelle 
1.553817549980287e+18,2022-07-31 18:59:07+00:00,['1553817549980286976'],England beats Germany 2-1 in European Championship final (from @AP) https://t.co/Py3twf2VE8,england beat germany european championship final,False,england championship 
1.5537759921619272e+18,2022-07-31 16:13:58+00:00,['1553775992161927170'],Edgewell Personal Care Issues Voluntary Nationwide Recall of three batches of Banana Boat Hair &amp; Scalp Sunscreen Spray SPF 30  https://t.co/7V55kFsU4f,edgewell personal care issue voluntary nationwide recall three batch banana boat hair amp scalp sunscreen spray spf,False,care issue batch banana boat hair scalp sunscreen spray spf 
1.553745717818278e+18,2022-07-31 14:13:40+00:00,['1553745717818277888'],"“To achieve its target of net zero, the U.K. government should be reconfiguring buildings and cities to promote “passive” methods of cooling—insulation, shading and tree planting—rather than energy-guzzling cooling systems.” via ⁦@TIME⁩  https://t.co/VJGBtbXYyH",achieve target net zero government reconfiguring building city promote passive method coolinginsulation shading tree plantingrather energyguzzling cooling system via,False,target government building city method coolinginsulation plantingrather system 
1.5537423250624348e+18,2022-07-31 14:00:12+00:00,['1553742325062434816'],"ICE finds 73 migrants living in smuggler stash houses in Northwest D.C., internal documents reveal - via ⁦@NBCInvestigates⁩  https://t.co/D0oCPUw23Q",ice find migrant living smuggler stash house northwest internal document reveal via,False,ice living smuggler stash house document reveal 
1.5537416456356168e+18,2022-07-31 13:57:30+00:00,['1553741645635616771'],"Four 'corporate landlords' engaged in 15,000 evictions despite CDC moratorium, House report says - via ⁦@NBCInvestigates⁩  https://t.co/QMx96m9HDE",four 'corporate landlords' engaged eviction despite cdc moratorium house report say via,False,'corporate eviction moratorium house report 
1.5537397530229473e+18,2022-07-31 13:49:58+00:00,['1553739753022947328'],"The list is long 
https://t.co/8KBGXsUwhn",list long,False,list 
1.5537395764847002e+18,2022-07-31 13:49:16+00:00,['1553739576484700160'],Voluntary Recall of Certain Over-the-Counter Products | FDA https://t.co/TU3xlrZSgw,voluntary recall certain overthecounter product fda,False,recall product fda 
1.553507638004138e+18,2022-07-30 22:27:38+00:00,['1553507638004137986'],"Alex Jones' media company files for bankruptcy amid trial 

https://t.co/OU123h3PqW",alex jones' medium company file bankruptcy amid trial,False,medium company file bankruptcy trial 
1.55350660347904e+18,2022-07-30 22:23:31+00:00,['1553506603479040003'],"You may have never heard the phrase abortion doula, but for years they have been working to support people navigating the process and experience of ending a pregnancy.: Consider This from NPR 

https://t.co/rSOPA9sIl2",may never heard phrase abortion doula year working support people navigating process experience ending pregnancy consider npr,False,phrase abortion doula year support process experience pregnancy npr 
1.553506103832576e+18,2022-07-30 22:21:32+00:00,['1553506103832576000'],"States look to regulate weed alternatives like delta-8 : Shots - Health News 

https://t.co/ouBFHLXXAb",state look regulate weed alternative like delta shot health news,False,state look shot health news 
1.5533809748761395e+18,2022-07-30 14:04:19+00:00,['1553380974876139520'],"Dear Spotify,

Why am I hearing Christmas ads in July?

Sincerely,

It is way too early.",dear spotify hearing christmas july sincerely way early,False,spotify hearing christmas july way 
1.5533369661162537e+18,2022-07-30 11:09:26+00:00,['1553336966116253698'],"“While overall spending rebounded last month, some major retailers say shoppers are buying less clothing, gardening equipment and electronics and focusing instead on basics like food and gas.”  via @NYTimes https://t.co/YRz0mHyOAs",overall spending rebounded last month major retailer say shopper buying clothing gardening equipment electronics focusing instead basic like food gas via,False,spending month retailer buying clothing gardening equipment food gas 
1.5533362848018022e+18,2022-07-30 11:06:44+00:00,['1553336284801802240'],"The parents eventually guided their children to a tree. But the waters were too strong. All four children died in the flash floods that devastated Kentucky on Thursday.
   via @NYTimes https://t.co/yhy5oQXU7G",parent eventually guided child tree water strong four child died flash flood devastated kentucky thursday via,False,parent water child flood thursday 
1.5531975417973678e+18,2022-07-30 01:55:25+00:00,['1553197541797367809'],Overturning Roe v. Wade Begins the New Jane Crow - The Atlantic https://t.co/EUF9dbSdDw,overturning roe wade begin new jane crow atlantic,False,roe jane crow 
1.5531822600436777e+18,2022-07-30 00:54:42+00:00,['1553182260043677698'],"Over six weeks this spring, 23 children were admitted to a Tennessee hospital for treatment of parechovirus, a common virus that in rare cases can a pose a lethal threat to infants, according to a report by the ⁦@CDCgov⁩ via @NYTimes https://t.co/O0NQcNJzCY",six week spring child admitted tennessee hospital treatment parechovirus common virus rare case pose lethal threat infant according report via,False,week spring child hospital treatment parechovirus virus case pose threat report 
1.553178993276371e+18,2022-07-30 00:41:43+00:00,['1553178993276370945'],"Canada’s Supreme Court has ruled that removing a condom during sexual intercourse without getting explicit permission is a crime.
   via @NYTimes https://t.co/56aHT5rXGI",canada supreme court ruled removing condom sexual intercourse without getting explicit permission crime via,False,court condom intercourse permission crime 
1.5531515575621386e+18,2022-07-29 22:52:42+00:00,['1553151557562138631'],"After making a name for itself with $500 handmade sneakers, Golden Goose is turning its focus to repairs.
  via @NYTimes https://t.co/okPo4T77qa",making name handmade sneaker golden goose turning focus repair via,False,name handmade sneaker goose repair 
1.553144667780399e+18,2022-07-29 22:25:19+00:00,['1553144667780399104'],Finally! https://t.co/bmYGVfMomt,finally,False,
1.5531021780506092e+18,2022-07-29 19:36:29+00:00,['1553102178050609153'],If you’re a podcast listener of the @theslowdown you already know @adalimon voice. 😌 https://t.co/zEq3uvDLQI,youre podcast listener already know voice,False,youre podcast listener voice 
1.5530325774806385e+18,2022-07-29 14:59:55+00:00,['1553032577480638465'],Some progressive members of the Congressional Black Caucus are objecting to a deal that the group's leader struck to support bills increasing federal funding for police. https://t.co/qUFuGDq9iT via @HuffPostPol,progressive member congressional black caucus objecting deal group's leader struck support bill increasing federal funding police via,False,member caucus deal group leader bill funding police 
1.5527331278979768e+18,2022-07-28 19:10:00+00:00,['1552733127897976833'],"How climate change will increase storm surge flooding in NYC, Miami and D.C. 

https://t.co/hNMKESar7F",climate change increase storm surge flooding nyc miami,False,climate change increase storm surge miami 
1.552694272138281e+18,2022-07-28 16:35:36+00:00,['1552694272138280965'],"Pickleball bounced on my radar in 2017 when I was a digital MSJ in Ft. Myers. Every time I mention the sport to my partner, he says he's not interested. I even tried to explain to him that pickleball is the fastest-growing sport in America.  https://t.co/yuIZl6volx via @ConnPost",pickleball bounced radar digital msj myers every time mention sport partner say he's interested even tried explain pickleball fastestgrowing sport america via,False,pickleball radar digital msj time mention sport partner sport america 
1.5526585050766418e+18,2022-07-28 14:13:29+00:00,['1552658505076641795'],"Listeria Outbreak Linked to Ice Cream

""The recalled ice cream was sold or served at Big Olaf retailers, restaurants, and senior homes in Florida and in one location in Fredericksburg, Ohio."" 
https://t.co/UbQCK9IxAC via @CDCgov",listeria outbreak linked ice cream recalled ice cream sold served big olaf retailer restaurant senior home florida one location fredericksburg ohio via,False,ice cream ice cream olaf retailer restaurant home florida location fredericksburg ohio 
1.5526580729667953e+18,2022-07-28 14:11:46+00:00,['1552658072966795265'],"""Salmonella Outbreaks Linked to Backyard Poultry - such as chickens and ducks can carry Salmonella germs even if they look healthy and clean. These germs can easily spread to anything in the areas where the poultry live and roam.""

https://t.co/FuI6DoTOzB via @CDCgov",salmonella outbreak linked backyard poultry chicken duck carry salmonella germ even look healthy clean germ easily spread anything area poultry live roam via,False,salmonella outbreak poultry duck salmonella anything area poultry roam 
1.5526574150273638e+18,2022-07-28 14:09:09+00:00,['1552657415027363843'],"Organic Strawberries Hepatitis A Outbreak via CDC 

If you froze FreshKampo or HEB fresh organic strawberries that you may have bought from March 5, 2022, through April 15, 2022, do not eat them.
https://t.co/rfytAeSNWy via @CDCgov",organic strawberry hepatitis outbreak via cdc froze freshkampo heb fresh organic strawberry may bought march april eat via,False,strawberry hepatitis outbreak cdc froze heb strawberry march eat 
1.5526240942602158e+18,2022-07-28 11:56:45+00:00,['1552624094260215808'],"The agreement comes a day after Spirit’s attempt to merge with Frontier Airlines fell apart. Spirit had recommended its shareholders approve a lower offer from Frontier, saying that antitrust regulators are more likely to reject the bid from JetBlue. - @AP https://t.co/G4j0DwyuwY",agreement come day spirit attempt merge frontier airline fell apart spirit recommended shareholder approve lower offer frontier saying antitrust regulator likely reject bid jetblue,False,agreement day spirit attempt merge airline spirit shareholder offer regulator bid jetblue 
1.5524312694091653e+18,2022-07-27 23:10:32+00:00,['1552431269409165313'],"Warren Buffett's Berkshire Hathaway discriminated against potential Black and Latino homebuyers in Philadelphia, New Jersey and Delaware, the Department of Justice said Wednesday, in what is being called the second-largest redlining settlement in history. https://t.co/J8mxbI1SWG",warren buffett's berkshire hathaway discriminated potential black latino homebuyers philadelphia new jersey delaware department justice said wednesday called secondlargest redlining settlement history,False,berkshire hathaway latino jersey delaware department justice wednesday settlement history 
1.5524300850551685e+18,2022-07-27 23:05:49+00:00,['1552430085055168512'],"I got: 100% Bougie
https://t.co/Y0bbJiIVpw https://t.co/E45Z7jpQ4k",got bougie,True,
1.5524288684217508e+18,2022-07-27 23:00:59+00:00,['1552428868421750784'],Payoff those credit cards! https://t.co/w5bdmnv4pC,payoff credit card,False,payoff credit card 
1.5524287232611328e+18,2022-07-27 23:00:25+00:00,['1552428723261132802'],I guess the Tinder Swindler docu needs to make the rounds. 🤦🏾‍♀️ https://t.co/KhOr7JYFTJ,guess tinder swindler docu need make round,False,guess tinder swindler docu round 
1.5523134600752497e+18,2022-07-27 15:22:24+00:00,['1552313460075249664'],"A heartfelt investigative piece by @CodyDulaney via @inewsource 

San Diego County COVID-19 hotel security exceeded food costs https://t.co/z7hMKnBNxb",heartfelt investigative piece via san diego county covid hotel security exceeded food cost,False,heartfelt piece county hotel security food cost 
1.5523051178058752e+18,2022-07-27 14:49:15+00:00,['1552305117805875201'],"In the Clear:

Pres. Joe Biden tests negative for COVID-19 and will end 'strict isolation.' https://t.co/ALdiEcszMf",clear pres joe biden test negative covid end 'strict isolation',False,test negative end isolation 
1.55200504965564e+18,2022-07-26 18:56:53+00:00,['1552005049655640064'],"Perfect time to ask 'news anchormen' and 'male news reporters' to share their makeup, hair, and skincare tips. https://t.co/pp2TlBp1LK",perfect time ask 'news anchormen' 'male news reporters' share makeup hair skincare tip,False,time news share hair skincare tip 
1.5519900627616154e+18,2022-07-26 17:57:20+00:00,['1551990062761615365'],"""it’s just been good to write about New York City in the way that they want to."" https://t.co/gw6IoMyux6",good write new york city way want,False,york city way 
1.5519899652021125e+18,2022-07-26 17:56:56+00:00,['1551989965202112513'],"""After years of bouncing from job to job, questioning why they were still hanging on in the field, Hell Gate has returned their agency to their work and reminded them why they do what they do.""
 https://t.co/he6gejMXhI",year bouncing job job questioning still hanging field hell gate returned agency work reminded,False,year job job field hell gate agency work 
1.5519586055235666e+18,2022-07-26 15:52:20+00:00,['1551958605523566592'],"“We’re talking about people who walked for four months to get to Texas and now are being shipped 30+ hrs on a bus to get to another location,” - Amy Hammond Migrant Help DMV  https://t.co/tJaXMIgQzN",talking people walked four month get texas shipped bus get another location amy hammond migrant help dmv,False,month bus location hammond migrant help 
1.5519251614520484e+18,2022-07-26 13:39:26+00:00,['1551925161452048391'],"I'm confused.
Why does a PREACHER need to wear expensive layers of jewelry during a sermon?

https://t.co/Shg7iDUg8y",i'm confused doe preacher need wear expensive layer jewelry sermon,False,i doe preacher need layer jewelry sermon 
1.5519240029853204e+18,2022-07-26 13:34:50+00:00,['1551924002985320451'],"Griner acknowledged she was carrying vape canisters containing cannabis oil when she was arrested ... but she contends she had no criminal intent and the canisters inadvertently ended up in her luggage because of hasty packing.
https://t.co/sL2FMpc7kA",griner acknowledged carrying vape canister containing cannabis oil arrested contends criminal intent canister inadvertently ended luggage hasty packing,False,griner vape canister oil intent canister luggage packing 
1.5516207641970606e+18,2022-07-25 17:29:52+00:00,['1551620764197060609'],👇🏾This👇🏾Well done.👏🏾 https://t.co/uFkrvKUKWY,thiswell done,False,thiswell 
1.551607735074046e+18,2022-07-25 16:38:06+00:00,['1551607735074045958'],"Today I learned about Laurie Anderson: 

The 60 Minutes Interview https://t.co/qh6X0QGt34 via @YouTube",today learned laurie anderson minute interview via,False,today anderson minute interview 
1.5515752939949588e+18,2022-07-25 14:29:11+00:00,['1551575293994958853'],"The ""Tuskegee Study of Untreated Syphilis in the Negro Male,"" shortened to the “Tuskegee Study,” — ""is one of the biggest medical scandals in U.S. history, an atrocity that continues to fuel mistrust of government and health care among Black Americans."" 
https://t.co/eCdRbARLKz",tuskegee study untreated syphilis negro male shortened tuskegee study one biggest medical scandal history atrocity continues fuel mistrust government health care among black american,False,tuskegee study male study scandal history atrocity fuel government health care 
1.5515299964135055e+18,2022-07-25 11:29:11+00:00,['1551529996413505538'],". @iamwesmoore  Wins Democratic Primary, Will Face Trump-Backed Dan Cox For Maryland Governor https://t.co/ty7LmuZG4b",win democratic primary face trumpbacked dan cox maryland governor,False,face cox maryland governor 
1.5505994180464722e+18,2022-07-22 21:51:24+00:00,['1550599418046472195'],Not a huge fan of certain celebrity news but lighter news stories is something I think we all can appreciate during these “hard news” times. https://t.co/TUAKN2h8Jf,huge fan certain celebrity news lighter news story something think appreciate hard news time,False,fan celebrity news news story something news time 
1.5505567058969477e+18,2022-07-22 19:01:41+00:00,['1550556705896947712'],It is an honor to have been part of this team on such a powerful story. ❤️ https://t.co/4lfAPnqffQ,honor part team powerful story,False,part team story 
1.5505556467429868e+18,2022-07-22 18:57:28+00:00,['1550555646742986754'],"""Steve Bannon faces up to two years in a federal lockup when he’s sentenced. Each count carries a minimum sentence of 30 days in jail.""

https://t.co/1CGPqJuOJG",steve bannon face two year federal lockup sentenced count carry minimum sentence day jail,False,steve bannon face year lockup count carry sentence day jail 
1.5505550290058035e+18,2022-07-22 18:55:01+00:00,['1550555029005803522'],"JUST IN:

Steve Bannon convicted of contempt charges after defying subpoenas from Jan. 6 House committee.

https://t.co/1CGPqJuOJG",steve bannon convicted contempt charge defying subpoena jan house committee,False,steve bannon charge jan house committee 
1.550483148059861e+18,2022-07-22 14:09:23+00:00,['1550483148059860993'],@gdowney32 @Kindeishaan You must have overheard my exact comments last night. 😂🤣😂🤣,must overheard exact comment last night,False,comment night 
