id,created_at,edit_history_tweet_ids,text,clean_text
1.5224022778306273e+18,2022-05-06 02:26:02+00:00,['1522402277830627331'],Did any council seats change hands in the Chingford part of #WalthamForest?  Interested to see if @MPIainDS might be beginning to get even sweatier palms...,council seat change hand chingford part interested see might beginning get even sweatier palm
1.5224017386947953e+18,2022-05-06 02:23:54+00:00,['1522401738694795269'],"Have to say that the @BBCNews TV coverage of the English local elections has been exemplary - very measured, very fair to all.  I wonder if @BBCScotlandNews will rise to the challenge tomorrow?",say coverage english local election exemplary measured fair wonder rise challenge tomorrow
1.522401243863425e+18,2022-05-06 02:21:56+00:00,['1522401243863425024'],Seems pretty significant that @Conservatives are on track to lose control of Southampton -- lots of blue wall voters very very angry indeed with the @BorisJohnson regime,seems pretty significant track lose control southampton lot blue wall voter angry indeed regime
1.5223995054711808e+18,2022-05-06 02:15:01+00:00,['1522399505471180803'],"well done to @thehuwedwards for pushing @RicHolden on his absolute bluster and nonsense - ""The prime minister's a problem, you don't even want to recognise that that is an issue""",well done pushing absolute bluster nonsense prime minister's problem even want recognise issue
1.5223990552294277e+18,2022-05-06 02:13:14+00:00,['1522399055229427713'],ridiculous complacency and arrogant nonsense from @RicHolden -- he knows full well that the jig is up for @BorisJohnson but hasn't got the balls to tell the truth -- the longer they cling to Johnson the more trouble they'll be in,ridiculous complacency arrogant nonsense know full well jig got ball tell truth longer cling johnson trouble they'll
1.5223973099921162e+18,2022-05-06 02:06:18+00:00,['1522397309992116224'],"I really like it when politicians like John Mallinson (Carlisle Tory) actually are frank, honest, straightforward - we need a lot more of this.",really like politician like john mallinson carlisle tory actually frank honest straightforward need lot
1.5223966507229716e+18,2022-05-06 02:03:40+00:00,['1522396650722971666'],"Tory group leader in Carlisle puts the boot in - giving the lie to constant Tory spot claims that partygate, Johnson's lies and cost of living not a factor - ""It's the integrity issue: people don't have the confidence that the PM can be relied upon to tell the truth"" #JohnsonOut",tory group leader carlisle put boot giving lie constant tory spot claim partygate johnson's lie cost living factor integrity issue people confidence relied upon tell truth
1.5223900793894502e+18,2022-05-06 01:37:34+00:00,['1522390079389450243'],Nice job for someone at the Univ of Edinburgh... https://t.co/xgnhah43Yn,nice job someone univ edinburgh
1.522387743640326e+18,2022-05-06 01:28:17+00:00,['1522387743640326145'],"Looking very, very dodgy for the Conservatives in Cumbria. Rural communities getting very anxious about cost of living and the consequences of brexit perhaps?",looking dodgy conservative cumbria rural community getting anxious cost living consequence brexit perhaps
1.5223871330126193e+18,2022-05-06 01:25:51+00:00,['1522387133012619264'],So... the next election is shaping up to be all about the Blue Wall. Brexity nonsense and naked corruption/lying gets nowhere down there. https://t.co/kKP0z7hiEw,next election shaping blue wall brexity nonsense naked corruptionlying get nowhere
1.5223866588004106e+18,2022-05-06 01:23:58+00:00,['1522386658800410629'],This would also suggest that @BorisJohnson could be in serious trouble come the next election https://t.co/WwY755JFLf,would also suggest could serious trouble come next election
1.5223848549770609e+18,2022-05-06 01:16:48+00:00,['1522384854977060876'],"Portsmouth, Colchester and Southampton also university towns/graduate heavy areas...seems that the Tory vote has held up where the rates of educational attainment are lower, and vice versa...",portsmouth colchester southampton also university townsgraduate heavy areasseems tory vote held rate educational attainment lower vice versa
1.5223833580969902e+18,2022-05-06 01:10:51+00:00,['1522383358096990210'],"@Samfr but not in Worcester, Lincoln, and perhaps Southampton - all university towns...",worcester lincoln perhaps southampton university town
1.5223803379087524e+18,2022-05-06 00:58:51+00:00,['1522380337908752384'],"interesting that solidly Leave voting Lincoln is tilting to Labour, so it's a mixed picture - also shows how much particular strength of local campaigns matters https://t.co/vw7bm7hOND",interesting solidly leave voting lincoln tilting labour mixed picture also show much particular strength local campaign matter
1.5223792749631035e+18,2022-05-06 00:54:38+00:00,['1522379274963103744'],solid red wall results for the tories so far https://t.co/YgSiOSPddc,solid red wall result tory far
1.5223781316335903e+18,2022-05-06 00:50:05+00:00,['1522378131633590273'],On this trend @dominicraab @Jacob_Rees_Mogg  (&amp; even @michaelgove) should start getting very worried about whether they'll hold on whenever the next GE comes,trend amp even start getting worried whether they'll hold whenever next come
1.5223775586747924e+18,2022-05-06 00:47:49+00:00,['1522377558674792449'],V interesting result for Lib Dems in Hull,interesting result lib dems hull
1.522377315816198e+18,2022-05-06 00:46:51+00:00,['1522377315816198144'],Conservatives in big trouble in metropolitan areas (and affluent shires in the south) but they're holding on just fine in their heavy Leave heartlands...Shows how much UKIP &amp; brexit moved the dial to the right in less affluent rural/towns/new towns..political map totally redrawn,conservative big trouble metropolitan area affluent shire south they're holding fine heavy leave heartlandsshows much ukip amp brexit moved dial right affluent ruraltownsnew townspolitical map totally redrawn
1.5223761757959864e+18,2022-05-06 00:42:19+00:00,['1522376175795986433'],This is what solidarity looks like. Proud to live in Scotland! https://t.co/9ReIeYtNVa,solidarity look like proud live scotland
1.522375815257854e+18,2022-05-06 00:40:53+00:00,['1522375815257853954'],Basildon a massively Leave area. Culture wars alive and well and doing the Tories just fine. Labour needs to find more ammunition in the red wall and in Leave areas... https://t.co/hHeAqsYymu,basildon massively leave area culture war alive well tory fine labour need find ammunition red wall leave area
