Unnamed: 0,id,created_at,edit_history_tweet_ids,text,withheld,clean_text,non_english,whitespace
1913,1.3124293269237064e+18,2020-10-03 16:28:29+00:00,['1312429326923706369'],@RepublicOfCats New taster food boxes have just arrived! https://t.co/P7n9tIfZPf,, new taster food boxes have just arrived ,True,False
1934,1.3092743686782116e+18,2020-09-24 23:31:49+00:00,['1309274368678211584'],@TheKop_com Quality,, quality,True,False
1947,1.3077941379498437e+18,2020-09-20 21:29:54+00:00,['1307794137949843457'],@sixtimesclub_ Champions!,, champions,True,False
1964,1.306439642862977e+18,2020-09-17 03:47:37+00:00,['1306439642862977024'],@empireofthekop Willian.,, willian,True,False
1968,1.3051609700676854e+18,2020-09-13 15:06:38+00:00,['1305160970067685376'],Watch England opener Roy run out by Stoinis' brilliance https://t.co/K6LWYfFpKV via @bbcsport,,watch england opener roy run out by stoinis brilliance  via ,True,False
1971,1.3050725507713352e+18,2020-09-13 09:15:17+00:00,['1305072550771335168'],BBC News - Sue Barker leaving BBC's A Question of Sport https://t.co/BxfM0xnC0R,,bbc news  sue barker leaving bbcs a question of sport ,True,False
1972,1.3048903215879004e+18,2020-09-12 21:11:11+00:00,['1304890321587900421'],Liverpool were ready for the fight against Leeds - Klopp https://t.co/tktaEy3jUj via @bbcsport,,liverpool were ready for the fight against leeds  klopp  via ,True,False
1978,1.3042553467903345e+18,2020-09-11 03:08:01+00:00,['1304255346790334466'],I`ve just added the English Premier League events to my calendar via @ecalworld - you can too! #PLFixtures https://t.co/xNnCqL4isU,,ive just added the english premier league events to my calendar via   you can too  ,True,False
1979,1.3029767454365778e+18,2020-09-07 14:27:18+00:00,['1302976745436577792'],Here's my Premier League table for 2020-21 - what's yours? https://t.co/7t0In9WUNz #bbcfootball,,heres my premier league table for 202021  whats yours  ,True,False
1993,1.2994251984716145e+18,2020-08-28 19:14:44+00:00,['1299425198471614465'],BBC Sport - Lionel Messi: Liverpool boss Jurgen Klopp rules out move for Barcelona forward https://t.co/xxbZJceDBL,,bbc sport  lionel messi liverpool boss jurgen klopp rules out move for barcelona forward ,True,False
1994,1.2991872991677235e+18,2020-08-28 03:29:24+00:00,['1299187299167723521'],BBC Sport - Harry Maguire: I feared for my life during arrest in Greece https://t.co/tskYPpgv2M,,bbc sport  harry maguire i feared for my life during arrest in greece ,True,False
2019,1.2979469540440023e+18,2020-08-24 17:20:43+00:00,['1297946954044002309'],"I scored 8/10 in ""How well do you remember this season's Champions League?"" https://t.co/UtIGt40YnU",,i scored 810 in how well do you remember this seasons champions league ,True,False
2021,1.2978778020463657e+18,2020-08-24 12:45:56+00:00,['1297877802046365698'],@SkyCricket @ShaneWarne Could listen to Shane all day. Love to hear him talking about bowling spin. Such energy and enthusiasm - inspirational. #cricket #legspin #shanewarne,,  could listen to shane all day love to hear him talking about bowling spin such energy and enthusiasm  inspirational   ,True,False
2032,1.2964684320624722e+18,2020-08-20 15:25:36+00:00,['1296468432062472192'],@TheRedmenTV Real Pacino,, real pacino,True,False
2033,1.2964683695966495e+18,2020-08-20 15:25:21+00:00,['1296468369596649472'],@TheRedmenTV Barstoolowner,, barstoolowner,True,False
2034,1.2964682649236685e+18,2020-08-20 15:24:56+00:00,['1296468264923668480'],@TheRedmenTV Borussia Munchenpastry,, borussia munchenpastry,True,False
2035,1.2963635313534157e+18,2020-08-20 08:28:45+00:00,['1296363531353415680'],@AnujDal @DerbyshireCCC @BradburyCricket @CricketersTrust Great personal performance too. Things are heading in the right direction.,,    great personal performance too things are heading in the right direction,True,False
2037,1.2962031405309297e+18,2020-08-19 21:51:25+00:00,['1296203140530929664'],Here is my Champions League finalists XI - who would you pick? https://t.co/0AXnZDTOx4 #championsleaguexi via @bbcsport,,here is my champions league finalists xi  who would you pick   via ,True,False
2044,1.295706159748391e+18,2020-08-18 12:56:36+00:00,['1295706159748390912'],BBC News - Lego hand comes out of boy's nose after two years https://t.co/7HhPHr1U4H,,bbc news  lego hand comes out of boys nose after two years ,True,False
2049,1.2956471004332442e+18,2020-08-18 09:01:55+00:00,['1295647100433244160'],Robust sounds a bit like strong and stable here! https://t.co/cdXhAbcaID,,robust sounds a bit like strong and stable here ,True,False
2050,1.2955732653233644e+18,2020-08-18 04:08:31+00:00,['1295573265323364354'],BBC News - A-levels: Student foresaw exam crisis in winning story https://t.co/TecTl03XnA,,bbc news  alevels student foresaw exam crisis in winning story ,True,False
2063,1.2954283031642522e+18,2020-08-17 18:32:30+00:00,['1295428303164252164'],An absolute disgrace from a govt who says they care about the education and the welfare of students. #GCSE2020 #ALevelsResults #examresults #chaos https://t.co/P1WuksnY2K,,an absolute disgrace from a govt who says they care about the education and the welfare of students     ,True,False
2064,1.2954084761313935e+18,2020-08-17 17:13:42+00:00,['1295408476131393536'],Enjoying the test match on tv. @ECB_cricket #englandcricket #ENGvPAK  #catsoftwitter #bengalpaws @SkyCricket https://t.co/1g3y6MGxC3,,enjoying the test match on tv        ,True,False
2070,1.2949197553972388e+18,2020-08-16 08:51:42+00:00,['1294919755397238784'],@tblanchfield 41 but the other three died before I was born.,, 41 but the other three died before i was born,True,False
2072,1.2945400586414776e+18,2020-08-15 07:42:56+00:00,['1294540058641477632'],BBC Sport - Sam Allison: Referee 'proud' of promotion to EFL https://t.co/TdaY5s3mnn,,bbc sport  sam allison referee proud of promotion to efl ,True,False
2073,1.2945395608866406e+18,2020-08-15 07:40:57+00:00,['1294539560886640640'],Match of the Day's theme tune turns 50! https://t.co/JFNcKpwiLM via @bbcsport,,match of the days theme tune turns 50  via ,True,False
2074,1.2944924565920686e+18,2020-08-15 04:33:46+00:00,['1294492456592068608'],BBC Sport - Big changes needed at 'humiliated' Barcelona - Gerard Pique https://t.co/oskTOpfucx,,bbc sport  big changes needed at humiliated barcelona  gerard pique ,True,False
2076,1.2943626192777052e+18,2020-08-14 19:57:51+00:00,['1294362619277705226'],@GaryLineker Just like watching Brazil v Germany at 2014 World Cup - defensive nightmare and tears from the fans if they were in the stadium.,, just like watching brazil v germany at 2014 world cup  defensive nightmare and tears from the fans if they were in the stadium,True,False
2084,1.2942041995725783e+18,2020-08-14 09:28:20+00:00,['1294204199572578306'],The day Hendo became an @lfc legend #ourcaptain #hendo #YNWA @JHenderson https://t.co/iGf3GYy0Fv,,the day hendo became an  legend     ,True,False
2085,1.2941645975329546e+18,2020-08-14 06:50:59+00:00,['1294164597532954625'],Use my coupon code: REFR2B2C5XNSX to get £5 off your first order of Scrumbles Natural Pet Food when you spend £10. https://t.co/OGqNZ6dlGz,,use my coupon code refr2b2c5xnsx to get £5 off your first order of scrumbles natural pet food when you spend £10 ,True,False
2086,1.2939952820327342e+18,2020-08-13 19:38:11+00:00,['1293995282032734210'],The 90s called and they asked for their kit back. https://t.co/1GwJ3JI2lQ,,the 90s called and they asked for their kit back ,True,False
2089,1.2918589510348677e+18,2020-08-07 22:09:10+00:00,['1291858951034867717'],@goal Bayern Munchen,, bayern munchen,True,False
2097,1.291385342961095e+18,2020-08-06 14:47:13+00:00,['1291385342961094657'],"BBC Sport - Bayern Munich: Branko Zebec, the brilliant, damaged manager who helped shape a giant https://t.co/VjTsKNIqE9",,bbc sport  bayern munich branko zebec the brilliant damaged manager who helped shape a giant ,True,False
2098,1.2912655158901268e+18,2020-08-06 06:51:04+00:00,['1291265515890126853'],@no19apparelco Was really looking forward to my new hoodie but the sizing is not correct and don't really appreciate being forced to accept a bigger garment which is not normally available. I don't need any special favours or need to have my body shape discussed. I am entitled to a refund.,, was really looking forward to my new hoodie but the sizing is not correct and dont really appreciate being forced to accept a bigger garment which is not normally available i dont need any special favours or need to have my body shape discussed i am entitled to a refund,True,False
2105,1.2903946829928735e+18,2020-08-03 21:10:41+00:00,['1290394682992873474'],"BBC Sport - Players can be red-carded for deliberately coughing, say Ifab &amp; FA https://t.co/yPkqbpf0A3",,bbc sport  players can be redcarded for deliberately coughing say ifab amp fa ,True,False
2107,1.290314799939715e+18,2020-08-03 15:53:15+00:00,['1290314799939715074'],BBC News - Boy swept out to sea at Scarborough 'followed TV advice' https://t.co/IG5NTHVox3,,bbc news  boy swept out to sea at scarborough followed tv advice ,True,False
2111,1.2892926743363174e+18,2020-07-31 20:11:42+00:00,['1289292674336317444'],BBC Sport - Sheffield Wednesday deducted 12 points for 2020-21 season https://t.co/62Fe8axLc8,,bbc sport  sheffield wednesday deducted 12 points for 202021 season ,True,False
2114,1.2888639767517962e+18,2020-07-30 15:48:12+00:00,['1288863976751796225'],"@Brondesbury if you are still looking for an umpire for one of your matches this weekend, I might be able to help. Let me know if you are still in need of an umpire.",, if you are still looking for an umpire for one of your matches this weekend i might be able to help let me know if you are still in need of an umpire,True,False
2116,1.288771145509081e+18,2020-07-30 09:39:19+00:00,['1288771145509081090'],Robertson &amp; Klopp open up about mental health https://t.co/vrMj1LfeXD via @bbcsport,,robertson amp klopp open up about mental health  via ,True,False
2122,1.2882969099422065e+18,2020-07-29 02:14:53+00:00,['1288296909942206466'],"BBC Sport - Stuart Broad: Chris Broad, Alastair Cook &amp; Michael Vaughan on England's 500-wicket bowler https://t.co/7drW1QQ9nj",,bbc sport  stuart broad chris broad alastair cook amp michael vaughan on englands 500wicket bowler ,True,False
2141,1.288164942856835e+18,2020-07-28 17:30:29+00:00,['1288164942856835073'],BBC Sport - Bournemouth to discuss legal challenge after Premier League relegation https://t.co/1qSkid2O9r,,bbc sport  bournemouth to discuss legal challenge after premier league relegation ,True,False
2143,1.2880171815702118e+18,2020-07-28 07:43:20+00:00,['1288017181570211840'],BBC Sport - Adam Lallana: Brighton sign Liverpool midfielder https://t.co/kD1WNbcy3L,,bbc sport  adam lallana brighton sign liverpool midfielder ,True,False
2144,1.2878946696287764e+18,2020-07-27 23:36:31+00:00,['1287894669628776448'],BBC News - Tom Hanks and Rita Wilson officially become Greek citizens https://t.co/hAY8bNfeam,,bbc news  tom hanks and rita wilson officially become greek citizens ,True,False
2145,1.287418226742354e+18,2020-07-26 16:03:18+00:00,['1287418226742353921'],BBC News - Sir Everton Weekes: Bacup to honour West Indies cricket legend https://t.co/QZVvzQ5cod,,bbc news  sir everton weekes bacup to honour west indies cricket legend ,True,False
2152,1.2870286160654254e+18,2020-07-25 14:15:08+00:00,['1287028616065425408'],BBC Sport - Liverpool: Departing Adam Lallana pays emotional tribute to Jordan Henderson https://t.co/NQWmai9tiV,,bbc sport  liverpool departing adam lallana pays emotional tribute to jordan henderson ,True,False
2153,1.2866964422252052e+18,2020-07-24 16:15:12+00:00,['1286696442225205249'],Brilliant Cornwall catch dismisses Burns https://t.co/5rGo7twuPp via @bbcsport,,brilliant cornwall catch dismisses burns  via ,True,False
2154,1.2866960454943703e+18,2020-07-24 16:13:37+00:00,['1286696045494370305'],BBC Sport - Liverpool: Jurgen Klopp dismisses 'arrogant' claim &amp; says Frank Lampard 'has to learn' https://t.co/iEEmJTABrI,,bbc sport  liverpool jurgen klopp dismisses arrogant claim amp says frank lampard has to learn ,True,False
2155,1.2866192164986348e+18,2020-07-24 11:08:20+00:00,['1286619216498634752'],"BBC Sport - Bob Willis Trophy: County fixtures - Essex start against Kent, Surrey meet Middlesex https://t.co/1jnSBeVRR2",,bbc sport  bob willis trophy county fixtures  essex start against kent surrey meet middlesex ,True,False
2156,1.2866172803197542e+18,2020-07-24 11:00:38+00:00,['1286617280319754241'],BBC Sport - Liverpool's Jordan Henderson named Football Writers' Association Men's Footballer of the Year https://t.co/mR8nlpRsrE,,bbc sport  liverpools jordan henderson named football writers association mens footballer of the year ,True,False
2164,1.2863059930606838e+18,2020-07-23 14:23:41+00:00,['1286305993060683778'],Liverpool FC statement https://t.co/0xAYSqXqs7,,liverpool fc statement ,True,False
2165,1.2863054135798374e+18,2020-07-23 14:21:23+00:00,['1286305413579837441'],Here's my all-time Liverpool XI - who will you have in yours? https://t.co/uYZxfYQ0kL #bbcfootball via @bbcsport,,heres my alltime liverpool xi  who will you have in yours   via ,True,False
2172,1.286280364219138e+18,2020-07-23 12:41:51+00:00,['1286280364219138048'],BBC News - Germany's Ritter Sport wins square chocolate battle against Milka https://t.co/tWozBPNr7b,,bbc news  germanys ritter sport wins square chocolate battle against milka ,True,False
2272,1.2859281906456005e+18,2020-07-22 13:22:26+00:00,['1285928190645600263'],BBC Sport - Shane Warne: The story of Australia great's tough season with Accrington CC https://t.co/O8fnXg0GU3,,bbc sport  shane warne the story of australia greats tough season with accrington cc ,True,False
2273,1.28585325580168e+18,2020-07-22 08:24:40+00:00,['1285853255801679872'],BBC Sport - Liverpool Premier League trophy lift: Jordan Henderson joy at Sir Kenny Dalglish involvement https://t.co/3wchzz2Gxq,,bbc sport  liverpool premier league trophy lift jordan henderson joy at sir kenny dalglish involvement ,True,False
2284,1.285846217860223e+18,2020-07-22 07:56:42+00:00,['1285846217860222977'],Got to make some more #staged. #damejudi steals the final episode as always. https://t.co/RApa1Yk7bF,,got to make some more   steals the final episode as always ,True,False
2285,1.2858457543771136e+18,2020-07-22 07:54:52+00:00,['1285845754377113602'],So funny #staged https://t.co/gWudSV7sG3,,so funny  ,True,False
2286,1.2856631782701384e+18,2020-07-21 19:49:22+00:00,['1285663178270138375'],@LFCVine 4-0 Leicester away was outstanding. Best performance for me.,, 40 leicester away was outstanding best performance for me,True,False
2288,1.2856406777166277e+18,2020-07-21 18:19:58+00:00,['1285640677716627464'],"BBC Sport - Caribbean Cricket Club, Leeds: How cricket helped Windrush migrants 'integrate' https://t.co/ofpvF2XzxI",,bbc sport  caribbean cricket club leeds how cricket helped windrush migrants integrate ,True,False
2289,1.2855991305098076e+18,2020-07-21 15:34:52+00:00,['1285599130509807616'],BBC News - Jack Charlton funeral: Thousands line Ashington streets https://t.co/PSSCE9RddP,,bbc news  jack charlton funeral thousands line ashington streets ,True,False
2290,1.284938031586132e+18,2020-07-19 19:47:54+00:00,['1284938031586131969'],BBC News - Nottingham postie leaves note suggesting door colour https://t.co/q7XkwKNgvZ,,bbc news  nottingham postie leaves note suggesting door colour ,True,False
2301,1.284113724018774e+18,2020-07-17 13:12:24+00:00,['1284113724018774018'],BBC Sport - Fans in stadiums: Boris Johnson says supporters could return in England in October https://t.co/KMuSC5U727,,bbc sport  fans in stadiums boris johnson says supporters could return in england in october ,True,False
2318,1.2828885831547494e+18,2020-07-14 04:04:07+00:00,['1282888583154749441'],Who would you pick for the second Test? This is my team.  https://t.co/QGKoD3jbZ1 #bbccricket,,who would you pick for the second test this is my team   ,True,False
2320,1.2819409170841395e+18,2020-07-11 13:18:26+00:00,['1281940917084139525'],BBC Sport - Jack Charlton: Mick McCarthy pays tribute after former manager who 'changed everything' https://t.co/YSlwY0kqs4,,bbc sport  jack charlton mick mccarthy pays tribute after former manager who changed everything ,True,False
2321,1.2818632355415736e+18,2020-07-11 08:09:45+00:00,['1281863235541573632'],BBC Sport - Jack Charlton: England World Cup winner and ex-Republic of Ireland boss dies aged 85 https://t.co/cIKRgJxfzS,,bbc sport  jack charlton england world cup winner and exrepublic of ireland boss dies aged 85 ,True,False
2322,1.281685847574827e+18,2020-07-10 20:24:53+00:00,['1281685847574827010'],BBC Sport - England v West Indies: Stuart Broad 'angry' at being left out of Test https://t.co/83C4z6TmWM,,bbc sport  england v west indies stuart broad angry at being left out of test ,True,False
2330,1.2805698689459323e+18,2020-07-07 18:30:23+00:00,['1280569868945932290'],BBC Sport - Jurgen Klopp: 'I want a Liverpool team with a Scouse soul' https://t.co/7056MFobMq,,bbc sport  jurgen klopp i want a liverpool team with a scouse soul ,True,False
2331,1.280523133888467e+18,2020-07-07 15:24:40+00:00,['1280523133888466946'],Sleepy as you like - its Octavia Van Dijk. @LFC @#bengalpaws #CatsOnTwitter #virgilvandijk #champions https://t.co/qvzPLABbi2,,sleepy as you like  its octavia van dijk      ,True,False
2345,1.2784153148589343e+18,2020-07-01 19:48:57+00:00,['1278415314858934279'],"@Sophecc19 If you are still wanting someone to teach you to crochet, @OfBlitheSpirit (my wife), would be happy to teach you if you are at Lord's. #crochetatthecricket",, if you are still wanting someone to teach you to crochet  my wife would be happy to teach you if you are at lords ,True,False
2346,1.2784132092429394e+18,2020-07-01 19:40:35+00:00,['1278413209242939394'],BBC Sport - Sir Everton Weekes: West Indies legend dies at 95 https://t.co/TVgrgVFlok,,bbc sport  sir everton weekes west indies legend dies at 95 ,True,False
2347,1.2782890086537216e+18,2020-07-01 11:27:03+00:00,['1278289008653721601'],BBC News - Statue campaign for dropped black player https://t.co/TnGGQrkW4U,,bbc news  statue campaign for dropped black player ,True,False
2348,1.2775761979170284e+18,2020-06-29 12:14:36+00:00,['1277576197917028352'],BBC Sport - Jurgen Klopp: Liverpool boss says fans must wait to celebrate together https://t.co/sLwDfgwQoS,,bbc sport  jurgen klopp liverpool boss says fans must wait to celebrate together ,True,False
2351,1.276872651819094e+18,2020-06-27 13:38:57+00:00,['1276872651819094016'],BBC Sport - Liverpool win Premier League title: Ten games which shaped Jurgen Klopp's reign https://t.co/Q7qe1DgrT1,,bbc sport  liverpool win premier league title ten games which shaped jurgen klopps reign ,True,False
2355,1.276388503924945e+18,2020-06-26 05:35:08+00:00,['1276388503924944896'],A lot has happened since Liverpool last won the league https://t.co/cYQo75cPD9 via @bbcsport,,a lot has happened since liverpool last won the league  via ,True,False
2374,1.2762790756995973e+18,2020-06-25 22:20:18+00:00,['1276279075699597312'],A Special Day #thenormalone https://t.co/TkfKLrhh9d,,a special day  ,True,False
2375,1.2762785906703442e+18,2020-06-25 22:18:22+00:00,['1276278590670344192'],@LFC #YNWA Turned doubters to believers. #champions #PremierLeague https://t.co/nQPhqg5TrM,,  turned doubters to believers   ,True,False
2394,1.2761291569133814e+18,2020-06-25 12:24:34+00:00,['1276129156913381376'],@sixtimesclub_ Awesome!!!,, awesome,True,False
2399,1.276128581958148e+18,2020-06-25 12:22:17+00:00,['1276128581958148099'],This Tweet from @RCSGrant has been withheld in: United Kingdom.,"{'copyright': True, 'country_codes': ['XY'], 'scope': 'tweet'}",this tweet from  has been withheld in united kingdom,True,False
2412,1.274432865686741e+18,2020-06-20 20:04:07+00:00,['1274432865686740998'],'Still I Rise': Watch powerful BBC One football TV closer https://t.co/EKaCCyYbXK via @bbcsport,,still i rise watch powerful bbc one football tv closer  via ,True,False
2419,1.2740100849144545e+18,2020-06-19 16:04:08+00:00,['1274010084914454533'],Ian Holm: Napoleon complex https://t.co/MjWdMw9zt9,,ian holm napoleon complex ,True,False
2457,1.272292749048451e+18,2020-06-14 22:20:04+00:00,['1272292749048451074'],Family https://t.co/9JZ4tuy5Yi,,family ,True,False
2475,1.2711056367224463e+18,2020-06-11 15:42:54+00:00,['1271105636722446342'],@ESPNcricinfo John Lever,, john lever,True,False
2478,1.271104318926721e+18,2020-06-11 15:37:40+00:00,['1271104318926721036'],BBC Sport - Andy Moles: Former Warwickshire batsman on leg amputation and PCA Trust https://t.co/ilRqPpQ7ii,,bbc sport  andy moles former warwickshire batsman on leg amputation and pca trust ,True,False
2494,1.2698135677060915e+18,2020-06-08 02:08:41+00:00,['1269813567706091520'],@AnfieldRd96 Hendo or Stevie G!,, hendo or stevie g,True,False
2498,1.2697199245467034e+18,2020-06-07 19:56:34+00:00,['1269719924546703360'],BBC Sport - Liverpool mayor Joe Anderson has 'no objection' to Anfield games https://t.co/6MoedL11e4,,bbc sport  liverpool mayor joe anderson has no objection to anfield games ,True,False
2502,1.269070255697072e+18,2020-06-06 00:55:01+00:00,['1269070255697072129'],What Match of the Day looked like in 1988 https://t.co/JKvIxQPLbn via @bbcsport,,what match of the day looked like in 1988  via ,True,False
2503,1.2685843849884262e+18,2020-06-04 16:44:21+00:00,['1268584384988426242'],"BBC Sport - Chelsea: Ruud Gullit looks back fondly on his Premier League arrival, 25 years on https://t.co/RD2lW6dyQJ",,bbc sport  chelsea ruud gullit looks back fondly on his premier league arrival 25 years on ,True,False
2504,1.268544637188346e+18,2020-06-04 14:06:24+00:00,['1268544637188345858'],BBC News - Coronavirus: How the UK is sleeping under lockdown https://t.co/Iw1kGmMNtW,,bbc news  coronavirus how the uk is sleeping under lockdown ,True,False
2505,1.268543683533693e+18,2020-06-04 14:02:37+00:00,['1268543683533692930'],"BBC News - George Floyd's life mattered, says Duchess of Sussex in heartfelt message https://t.co/jwEYjuIm0J",,bbc news  george floyds life mattered says duchess of sussex in heartfelt message ,True,False
2508,1.2677637310202962e+18,2020-06-02 10:23:22+00:00,['1267763731020296193'],"BBC Sport - George Floyd death: Footballers should 'feel free' to protest, says Kick It Out chair https://t.co/xuS2D8rhgy",,bbc sport  george floyd death footballers should feel free to protest says kick it out chair ,True,False
2512,1.2674883043725967e+18,2020-06-01 16:08:55+00:00,['1267488304372596736'],BBC Sport - George Floyd death: Liverpool players take knee in picture at Anfield https://t.co/Iclb2ojjgd #YNWA #BlackLivesMatter,,bbc sport  george floyd death liverpool players take knee in picture at anfield   ,True,False
2514,1.267203650658734e+18,2020-05-31 21:17:48+00:00,['1267203650658734086'],@TheKop_com Sparky Hughes.,, sparky hughes,True,False
2519,1.265539973022978e+18,2020-05-27 07:06:56+00:00,['1265539973022978049'],@JHenderson @LFC @premierleague My vote for player of the year was for Hendo before the lockdown. His leadership of the club and the Premier League since has been immense and deserving of an award in itself #YNWA.,,   my vote for player of the year was for hendo before the lockdown his leadership of the club and the premier league since has been immense and deserving of an award in itself ,True,False
2556,1.264910015405658e+18,2020-05-25 13:23:43+00:00,['1264910015405658112'],@Bettys treats have arrived and even the box is being well used #bettys #tea #treats #chocolate #yorkshire #rascals #catsoftwitter #bengalpaws https://t.co/J1dzWrSX8S,, treats have arrived and even the box is being well used         ,True,False
2579,1.26283835701871e+18,2020-05-19 20:11:41+00:00,['1262838357018710017'],Erling Haaland: Hard to interview or misunderstood? https://t.co/HEJK3PeCQj via @bbcsport,,erling haaland hard to interview or misunderstood  via ,True,False
2582,1.262716427238355e+18,2020-05-19 12:07:11+00:00,['1262716427238354944'],BBC Sport - Troy Deeney: Watford captain says he will not return to training https://t.co/IS4v4k6Pb7,,bbc sport  troy deeney watford captain says he will not return to training ,True,False
2586,1.2624247104885023e+18,2020-05-18 16:48:00+00:00,['1262424710488502272'],Rushing into the phased wider opening of schools is reckless. Ask your MP to call on the Education Secretary @GavinWilliamson to release a safe &amp; viable plan for schools that doesn't risk lives #COVID19 @NEUnion https://t.co/i8nRhWoJCX,,rushing into the phased wider opening of schools is reckless ask your mp to call on the education secretary  to release a safe amp viable plan for schools that doesnt risk lives   ,True,False
2623,1.2595532052786504e+18,2020-05-10 18:37:40+00:00,['1259553205278650368'],Jan passing the ball with his eyes closed - could watch it all day #jantheman @LFC https://t.co/t1Dn6hTtTR,,jan passing the ball with his eyes closed  could watch it all day   ,True,False
2625,1.2595519510769418e+18,2020-05-10 18:32:41+00:00,['1259551951076941824'],@englandcricket Behind the sofa.,, behind the sofa,True,False
2627,1.259551407352537e+18,2020-05-10 18:30:31+00:00,['1259551407352537088'],@TheKop_com Hendo,, hendo,True,False
2631,1.258629509252821e+18,2020-05-08 05:27:13+00:00,['1258629509252820992'],BBC Sport - Who was voted as your county's greatest overseas player? https://t.co/gKrA2UEmpT,,bbc sport  who was voted as your countys greatest overseas player ,True,False
2633,1.2583865578007593e+18,2020-05-07 13:21:49+00:00,['1258386557800759297'],"I just signed the @NEUnion petition: Open schools only when it is safe. 

It opposes any re-opening of schools before it is safe to do so.

Please sign too: https://t.co/WS2kFL5ALZ",,"i just signed the  petition open schools only when it is safe 

it opposes any reopening of schools before it is safe to do so

please sign too ",True,False
2638,1.2583529839910953e+18,2020-05-07 11:08:25+00:00,['1258352983991095298'],@LFC @bbcdrama @leeingleby Recently watched first two series of The A Word and now series 3. Tremendous drama and quoted Jurgen Klopp too. #doubterstobelievers https://t.co/xjH31CTsIE,,   recently watched first two series of the a word and now series 3 tremendous drama and quoted jurgen klopp too  ,True,False
2641,1.258098807188992e+18,2020-05-06 18:18:24+00:00,['1258098807188992007'],@emekailione Many Congrats and fully deserved. A fantastic opportunity that you will relish. https://t.co/uCe1ex51SY,, many congrats and fully deserved a fantastic opportunity that you will relish ,True,False
2644,1.257600902875267e+18,2020-05-05 09:19:54+00:00,['1257600902875267073'],@SoccerAM Mascherano!,, mascherano,True,False
2655,1.2566540368472556e+18,2020-05-02 18:37:24+00:00,['1256654036847255556'],Bring back Superstars just so @JamesMilner can be on it @LFC https://t.co/AQ099COeM9,,bring back superstars just so  can be on it  ,True,False
2665,1.255371294444487e+18,2020-04-29 05:40:14+00:00,['1255371294444486656'],@LFCLiverbird96 Bobby!,, bobby,True,False
2669,1.2553709996688425e+18,2020-04-29 05:39:04+00:00,['1255370999668842496'],"@andyliverbird France, Argentina and Uruguay.",, france argentina and uruguay,True,False
2674,1.2553699345211884e+18,2020-04-29 05:34:50+00:00,['1255369934521188354'],@LFCVine Steve McMahon and Steve Nicol.,, steve mcmahon and steve nicol,True,False
2706,1.2537311049447956e+18,2020-04-24 17:02:43+00:00,['1253731104944795648'],@TheKop_com Jan Molby,, jan molby,True,False
2710,1.2537304917836145e+18,2020-04-24 17:00:17+00:00,['1253730491783614464'],@TheKop_com Jan Molby &amp; Dirk Kuyt. YWNA.,, jan molby amp dirk kuyt ywna,True,False
2711,1.2537296318548337e+18,2020-04-24 16:56:52+00:00,['1253729631854833666'],BBC News - Former Watchdog host Lynn Faulds Wood dies aged 72 https://t.co/guL7minLCs,,bbc news  former watchdog host lynn faulds wood dies aged 72 ,True,False
2732,1.2534010666091807e+18,2020-04-23 19:11:16+00:00,['1253401066609180672'],@englandcricket @StuartBroad8 I was five minutes down the road watching the TV with the sound off and listening to the roar from the ground. #ashesglory @TrentBridge,,  i was five minutes down the road watching the tv with the sound off and listening to the roar from the ground  ,True,False
2758,1.250427671726535e+18,2020-04-15 14:16:03+00:00,['1250427671726534659'],@AnfieldRd96 Mark Hughes closely followed by Zola.,, mark hughes closely followed by zola,True,False
2785,1.2497606362859192e+18,2020-04-13 18:05:29+00:00,['1249760636285919234'],BBC Sport - The Masters: Remembering Seve Ballesteros and Doug Sanders https://t.co/YPCHLtGTWV,,bbc sport  the masters remembering seve ballesteros and doug sanders ,True,False
2797,1.2492842461219758e+18,2020-04-12 10:32:29+00:00,['1249284246121975810'],BBC Sport - Sir Stirling Moss: Motor racing legend dies aged 90 after long illness https://t.co/NHFannrEi6,,bbc sport  sir stirling moss motor racing legend dies aged 90 after long illness ,True,False
2798,1.2492520033536287e+18,2020-04-12 08:24:22+00:00,['1249252003353628678'],BBC Sport - Liverpool: Sir Kenny Dalglish released from hospital after positive coronavirus test https://t.co/CuBnydgdD2,,bbc sport  liverpool sir kenny dalglish released from hospital after positive coronavirus test ,True,False
2799,1.2490966118605496e+18,2020-04-11 22:06:54+00:00,['1249096611860549634'],Here's my list of the best Premier League managers. https://t.co/3zVwDvavns #bbcfootball,,heres my list of the best premier league managers  ,True,False
2800,1.2490245128652063e+18,2020-04-11 17:20:24+00:00,['1249024512865206272'],Come on Stokes and Leach #Headingley2019 #Ashes2019 #Specsavers,,come on stokes and leach   ,True,False
2816,1.2482963465929114e+18,2020-04-09 17:06:55+00:00,['1248296346592911369'],BBC Sport - The Masters 2019: Tiger Roars Again - BBC Two to show last year's tournament at Augusta National https://t.co/5FLqc6DVLK,,bbc sport  the masters 2019 tiger roars again  bbc two to show last years tournament at augusta national ,True,False
2820,1.2482174055553434e+18,2020-04-09 11:53:14+00:00,['1248217405555343360'],@BBCSport Remember going to watch @LFC on 9th April 1994 on my 21st and seeing @Robbie9Fowler score a pen on his 19th birthday in a 1-0 win before going to Aintree #birthdayinliverpool,, remember going to watch  on 9th april 1994 on my 21st and seeing  score a pen on his 19th birthday in a 10 win before going to aintree ,True,False
