,Topic,Count,Name,details
466,465,63,465_zoe_dope_bimble_quietish,"[('zoe', 0.40893462074535725), ('dope', 0.023401080826106615), ('bimble', 0.018095776379293185), ('quietish', 0.018095776379293185), ('peaceful', 0.0176865560137207), ('billy', 0.016721569416896245), ('arbiter', 0.015261678814069122), ('tommorrow', 0.014520658031353004), ('shirley', 0.012436918061940593), ('stiff', 0.012166999727018919)]"
467,466,63,466_thankyou_youl_pointing_haha,"[('thankyou', 1.2957085352410118), ('youl', 0.0855981116093442), ('pointing', 0.05406652090862763), ('haha', 0.01898833358813396), ('isnt', 0.011365408189529922), ('wow', 0.00971447951415338), ('happy', 0.004290328822289714), ('thanks', 0.0033012788623700655), ('thank', 0.0022569060480703337), ('', 1e-05)]"
468,467,63,467_thought_blown_kuhmah_dshonneur,"[('thought', 0.22494322163316866), ('blown', 0.14232718670597877), ('kuhmah', 0.0603712539550557), ('dshonneur', 0.0603712539550557), ('sideways', 0.04149213181009491), ('mind', 0.041065538186095436), ('innit', 0.03469360719618908), ('leaked', 0.03388736180787797), ('unreal', 0.03351184370821975), ('whoa', 0.032160258126683675)]"
469,468,63,468_nphcda_nigeria_vaccine_lagos,"[('nphcda', 0.08487459740289348), ('nigeria', 0.07497604880329717), ('vaccine', 0.05373239480384032), ('lagos', 0.051483737872380454), ('vaccinates', 0.04496414779934309), ('receives', 0.0402003226583546), ('polio', 0.03981799573129927), ('vaccination', 0.037296641394687594), ('dos', 0.030338456028261955), ('nigerian', 0.029227980786094322)]"
470,469,63,469_pain_painful_vomit_oof,"[('pain', 0.11897717102664182), ('painful', 0.08542732674102099), ('vomit', 0.07811228769102756), ('oof', 0.03008708558694135), ('vomiting', 0.027960108764602466), ('hurting', 0.024839449649543075), ('hurt', 0.024353699921007804), ('easierbut', 0.022374011050435978), ('colliding', 0.022374011050435978), ('sharoni', 0.022374011050435978)]"
471,470,63,470_endtoend_seamless_portal_entry,"[('endtoend', 0.13843962023212458), ('seamless', 0.137536613272107), ('portal', 0.09731324506385675), ('entry', 0.08191812042137728), ('delivering', 0.07732102891604378), ('credential', 0.058338305012714316), ('single', 0.05189798424603951), ('log', 0.04926598006301609), ('resident', 0.04793345260797303), ('easy', 0.042642498135838446)]"
472,471,63,471_midwife_vacancy_registered_reputable,"[('midwife', 0.12493373254585154), ('vacancy', 0.08554560778721072), ('registered', 0.05886824980718919), ('reputable', 0.05644664481018139), ('consulting', 0.05062982834525124), ('raphael', 0.03622320345236873), ('prestigious', 0.034643654252130375), ('specialist', 0.030150097208692293), ('limited', 0.028721091278701132), ('patnas', 0.02823636221996749)]"
473,472,63,472_afternoon_evening_lurking_middling,"[('afternoon', 0.11652054660553907), ('evening', 0.10873672541594634), ('lurking', 0.08986579721052469), ('middling', 0.03956534157506476), ('lovelier', 0.03956534157506476), ('smores', 0.03956534157506476), ('glam', 0.030492979177417744), ('pampering', 0.029468029066236148), ('sal', 0.028602231825011114), ('hello', 0.027934853280282553)]"
474,473,62,473_disney_walt_moana_pixar,"[('disney', 0.259728628897836), ('walt', 0.03181094684323934), ('moana', 0.024796962499657106), ('pixar', 0.024796962499657106), ('musical', 0.02352175022905506), ('nba', 0.023207346565991157), ('mickey', 0.018130530536377247), ('france', 0.016212282240776414), ('florida', 0.015797139730169947), ('unpopular', 0.01527455351730252)]"
475,474,62,474_accuracy_intensive_improves_document,"[('accuracy', 0.10856456463699475), ('intensive', 0.07637788609799599), ('improves', 0.07330714981754265), ('document', 0.07210323795737633), ('reporting', 0.0685571880273953), ('onetime', 0.06195816382921272), ('limitedtime', 0.058070982371554454), ('lottery', 0.05425299050893741), ('tap', 0.05165191738924964), ('checkout', 0.050560228103050026)]"
476,475,62,475_fun_yeez_funnneee_dungeon,"[('fun', 0.32429539586021433), ('yeez', 0.03826811726112821), ('funnneee', 0.03826811726112821), ('dungeon', 0.03826811726112821), ('oldster', 0.03448539320307505), ('wowwww', 0.03227469781991667), ('sledge', 0.030707621082697333), ('amd', 0.02949320936832208), ('malarkey', 0.02850186417881857), ('choc', 0.0276644537323878)]"
477,476,62,476_timing_sooz_glck_viel,"[('timing', 0.05716865300243982), ('sooz', 0.032124153480671845), ('glck', 0.032124153480671845), ('viel', 0.032124153480671845), ('enjoy', 0.030728210993160355), ('lorla', 0.02392587681065963), ('wonderful', 0.023139304017461008), ('hooray', 0.02261452931664588), ('tmrw', 0.021599215111726248), ('tootie', 0.021166146887651425)]"
478,477,62,477_listen_listening_listeningggggg_reallyyyyy,"[('listen', 0.16705580785199037), ('listening', 0.13493860226596624), ('listeningggggg', 0.03519128371249478), ('reallyyyyy', 0.03519128371249478), ('looch', 0.03519128371249478), ('byeeee', 0.031712698272174544), ('loool', 0.031712698272174544), ('gwb', 0.031712698272174544), ('dunno', 0.030417124946942157), ('pitta', 0.029679747241430906)]"
479,478,62,478_ordered_order_dwm_ramen,"[('ordered', 0.16233250780138275), ('order', 0.10979916781652323), ('dwm', 0.0339546505023179), ('ramen', 0.0339546505023179), ('ordering', 0.032592015473304294), ('wotsits', 0.03151565646358791), ('pre', 0.025542223486180328), ('amazon', 0.025264877393034672), ('oneget', 0.021157297458569372), ('deodrant', 0.021157297458569372)]"
480,479,62,479_awwwww_awwww_awww_awwwwww,"[('awwwww', 0.6051289279556527), ('awwww', 0.5827962689029461), ('awww', 0.38647873004300337), ('awwwwww', 0.29332920186972505), ('awwwwwww', 0.2443258547014614), ('fanks', 0.21434640830560006), ('awwwwn', 0.13719189035136378), ('awwwwwwwwaaaa', 0.0761202767259398), ('waaant', 0.0761202767259398), ('didums', 0.0761202767259398)]"
481,480,62,480_pain_analgesic_fibromyalgia_methoxyflurane,"[('pain', 0.10407097394279892), ('analgesic', 0.023902872198927522), ('fibromyalgia', 0.023902872198927522), ('methoxyflurane', 0.021477344367435456), ('patientadministered', 0.021477344367435456), ('assessment', 0.021161855101358203), ('multimodal', 0.018966695071722904), ('management', 0.01802573514597915), ('emphasis', 0.01714052701719587), ('overview', 0.016305425853718115)]"
482,481,62,481_saw_rulog_cylindrical_sobraan,"[('saw', 0.21952110831052168), ('rulog', 0.025465692577405316), ('cylindrical', 0.025465692577405316), ('sobraan', 0.025465692577405316), ('senna', 0.025465692577405316), ('sendan', 0.025465692577405316), ('sawishhhh', 0.025465692577405316), ('canary', 0.025465692577405316), ('sawing', 0.025465692577405316), ('gibati', 0.02294846165877358)]"
483,482,61,482_tired_exhausted_exhaustion_adrenal,"[('tired', 0.26278051944055036), ('exhausted', 0.07311826694469126), ('exhaustion', 0.06297206188794513), ('adrenal', 0.04606443033695427), ('slog', 0.033051891531763716), ('fatigue', 0.0293301521473059), ('tiredness', 0.02902599654427531), ('tireddddd', 0.025558633061264456), ('orrible', 0.021555728835929745), ('superhuman', 0.02050910459172851)]"
484,483,61,483_infection_control_prevention_count,"[('infection', 0.08573160901353888), ('control', 0.06221054641373507), ('prevention', 0.04982230925126952), ('count', 0.018989347628052513), ('download', 0.018587101701469794), ('ipc', 0.01659291824913923), ('excellence', 0.016306698596688946), ('counts', 0.015856349136087272), ('healthcareassociated', 0.015856349136087272), ('gompels', 0.015856349136087272)]"
485,484,61,484_riversway_aquarium_click_ark,"[('riversway', 0.24142767635373344), ('aquarium', 0.06924454256406355), ('click', 0.05822219321152267), ('ark', 0.04327783910253972), ('attraction', 0.04161865018245983), ('noah', 0.040218354978495276), ('zoo', 0.03497953313957202), ('maypole', 0.03257134026311443), ('circus', 0.031673986907242796), ('view', 0.03154455643197575)]"
486,485,61,485_band_nnpbc_designation_representing,"[('band', 0.05351796170897553), ('nnpbc', 0.041091056203402185), ('designation', 0.019344269702850563), ('representing', 0.017947487418970506), ('recruitment', 0.015344618608014475), ('overcome', 0.014272611029344967), ('tsampcs', 0.014224426617334963), ('closely', 0.012336341025872668), ('promotion', 0.012137666946069246), ('advocacy', 0.011415798214763552)]"
487,486,61,486_nearly_way_almost_bullet,"[('nearly', 0.20681064205673771), ('way', 0.16112889676360984), ('almost', 0.1250492819960829), ('bullet', 0.04663237428369133), ('bite', 0.03536177073488641), ('kindly', 0.03320153237711807), ('hell', 0.01817615611668124), ('fuck', 0.017492531463407873), ('try', 0.009261723054953673), ('course', 0.008357575895547848)]"
488,487,61,487_tony_benns_torpedo_tonys,"[('tony', 0.8360761048263523), ('benns', 0.043769159117415385), ('torpedo', 0.039442668476017094), ('tonys', 0.03691418563152969), ('nowt', 0.02942893058972701), ('thank', 0.02822543126367961), ('stark', 0.025152865217237086), ('done', 0.023186999684006195), ('likewise', 0.022095210608104054), ('atm', 0.0179426351498336)]"
489,488,61,488_agreed_appropriating_xian_mature,"[('agreed', 1.5870146814301693), ('appropriating', 0.10298625674685973), ('xian', 0.0793714310941609), ('mature', 0.06070632413489759), ('stuff', 0.013997515809810748), ('true', 0.012174267933549393), ('definitely', 0.011699587871671203), ('always', 0.005735450774781233), ('best', 0.005047193037374365), ('', 1e-05)]"
490,489,60,489_going_itget_erin_chillin,"[('going', 0.12696707374676885), ('itget', 0.05934801236259713), ('erin', 0.05005313305970127), ('chillin', 0.04290334773751667), ('anywhere', 0.03982521406204638), ('chooses', 0.03910355950430517), ('doin', 0.03708268662423971), ('hopping', 0.03650561202868661), ('segment', 0.035460108465127455), ('started', 0.030968462432535402)]"
491,490,60,490_theatre_cinema_theater_orifice,"[('theatre', 0.17237920768883497), ('cinema', 0.04186149927146025), ('theater', 0.02838752816331364), ('orifice', 0.02422582324822547), ('broadway', 0.020718838059128372), ('grosvenor', 0.020718838059128372), ('holby', 0.020718838059128372), ('grime', 0.018925018775542424), ('hamlet', 0.018925018775542424), ('tmrw', 0.018075350842058815)]"
492,491,60,491_davide_david_ekin_robert,"[('davide', 0.22692048870627157), ('david', 0.19439892313783066), ('ekin', 0.07796818879910013), ('robert', 0.025065794402454867), ('michaelangelos', 0.021748650493125656), ('springi', 0.021748650493125656), ('dummet', 0.021748650493125656), ('swindler', 0.021748650493125656), ('baldacci', 0.021748650493125656), ('tonto', 0.021748650493125656)]"
493,492,60,492_parking_charge_fee_grievance,"[('parking', 0.17524505501135798), ('charge', 0.0510091060518431), ('fee', 0.032427969071086686), ('grievance', 0.030853123653660317), ('car', 0.030009713051108052), ('helier', 0.02761321935503218), ('epsom', 0.025490779016446904), ('reinstated', 0.02116938482652839), ('park', 0.019751273540891394), ('reintroduced', 0.01851187419219619)]"
494,493,60,493_sofa_cushion_couch_furniture,"[('sofa', 0.18713426836730102), ('cushion', 0.09141374811812962), ('couch', 0.06515237631501443), ('furniture', 0.059575557943604945), ('ikea', 0.04157729708040902), ('dragging', 0.025203796063479705), ('upstairs', 0.022021268044266445), ('massage', 0.017355116864078785), ('pjs', 0.01574005109631962), ('deutschland', 0.015459305648535236)]"
495,494,60,494_point_blank_valid_guz,"[('point', 0.19072008387034686), ('blank', 0.05278621495441218), ('valid', 0.051856683126598226), ('guz', 0.030987015304364873), ('meausring', 0.030987015304364873), ('mercybrilliant', 0.030987015304364873), ('asymptotic', 0.030987015304364873), ('swankys', 0.030987015304364873), ('punkd', 0.030987015304364873), ('periodt', 0.030987015304364873)]"
496,495,60,495_sad_saddest_thread_indeed,"[('sad', 0.551457889481179), ('saddest', 0.04835832736248904), ('thread', 0.04734159679012556), ('indeed', 0.04338021524320568), ('sooo', 0.03201414586877281), ('news', 0.03123621227752013), ('ugh', 0.02839601587938138), ('bless', 0.01963384279269239), ('aww', 0.015513387204041855), ('omg', 0.01295883591298809)]"
497,496,60,496_joe_wickes_joseph_perri,"[('joe', 0.5179391744988774), ('wickes', 0.04508602825225), ('joseph', 0.026986516773256856), ('perri', 0.026729257476284202), ('menacing', 0.024087125786880666), ('stalked', 0.024087125786880666), ('savior', 0.024087125786880666), ('muswell', 0.022543014126125), ('franklin', 0.022543014126125), ('yas', 0.01932288180544644)]"
498,497,59,497_walk_hike_walking_hamnett,"[('walk', 0.05601864194184906), ('hike', 0.04448443444393623), ('walking', 0.04049754779341573), ('hamnett', 0.023421623607981477), ('actionawareness', 0.023421623607981477), ('shantha', 0.023421623607981477), ('brice', 0.023421623607981477), ('nickey', 0.023421623607981477), ('todaywarmer', 0.023421623607981477), ('travelerapproved', 0.023421623607981477)]"
499,498,59,498_let_must_neednt_exactly,"[('let', 0.0713311975596451), ('must', 0.04059351178293815), ('neednt', 0.038905919215480346), ('exactly', 0.03596621080704537), ('yooooo', 0.032812609450248616), ('plexiglas', 0.031219414767408957), ('ipac', 0.031219414767408957), ('oya', 0.031219414767408957), ('specsavers', 0.026739373833172275), ('know', 0.02652987650447259)]"
500,499,59,499_glass_altaglass_lick_josh,"[('glass', 0.2535973317167728), ('altaglass', 0.03439142755402035), ('lick', 0.025145613196228937), ('josh', 0.02312817962754462), ('spillage', 0.01908192223102578), ('engraving', 0.01908192223102578), ('sneered', 0.01908192223102578), ('theating', 0.01908192223102578), ('chihuly', 0.01908192223102578), ('cleanness', 0.01908192223102578)]"
501,500,59,500_excited_excitement_adrenaline_yelp,"[('excited', 0.31996105957052107), ('excitement', 0.0961572036210026), ('adrenaline', 0.061738963817402036), ('yelp', 0.04270161865113696), ('soooooooooper', 0.04270161865113696), ('exciteddd', 0.04270161865113696), ('yescautiously', 0.04270161865113696), ('rhyming', 0.03848065217172399), ('teatowel', 0.03848065217172399), ('enthused', 0.03601383964051677)]"
502,501,59,501_rover___,"[('rover', 0.5476955590582949), ('', 1e-05), ('', 1e-05), ('', 1e-05), ('', 1e-05), ('', 1e-05), ('', 1e-05), ('', 1e-05), ('', 1e-05), ('', 1e-05)]"
503,502,59,502_apology_apologise_apologize_spelling,"[('apology', 0.21916013186040853), ('apologise', 0.08524245936166391), ('apologize', 0.05291536721912856), ('spelling', 0.024962547127207618), ('correcting', 0.023222912995536547), ('mistake', 0.02080114706456482), ('wakeley', 0.016062076740335923), ('amurica', 0.016062076740335923), ('incursion', 0.016062076740335923), ('blognot', 0.016062076740335923)]"
504,503,59,503_paul_mccartney_actualitys_ritter,"[('paul', 0.42682787009626644), ('mccartney', 0.07232278618609952), ('actualitys', 0.025010948067094505), ('ritter', 0.025010948067094505), ('stature', 0.025010948067094505), ('braddon', 0.025010948067094505), ('binos', 0.025010948067094505), ('ogrady', 0.025010948067094505), ('photobombing', 0.025010948067094505), ('anka', 0.025010948067094505)]"
505,504,59,504_lesson_teach_learning_taught,"[('lesson', 0.07425084997279921), ('teach', 0.039395917202250455), ('learning', 0.03632516864576428), ('taught', 0.02843863615807682), ('learnt', 0.026186365621303703), ('dissociate', 0.020842456722578753), ('youyou', 0.018782223083817662), ('icdg', 0.018782223083817662), ('desecrated', 0.018782223083817662), ('unlearn', 0.018782223083817662)]"
506,505,59,505_load_loading_loadingggg_dissipate,"[('load', 0.23890303895050755), ('loading', 0.046183039280439354), ('loadingggg', 0.04367354294922308), ('dissipate', 0.02423206041102582), ('chard', 0.02423206041102582), ('finepicking', 0.02423206041102582), ('psshttt', 0.02423206041102582), ('prismax', 0.02423206041102582), ('outhave', 0.02423206041102582), ('bognor', 0.02423206041102582)]"
507,506,59,506_dear_dearpartners_sike_aweful,"[('dear', 0.9098972118082713), ('dearpartners', 0.07781183843096069), ('sike', 0.07781183843096069), ('aweful', 0.07012029951291927), ('ruled', 0.047155788462827086), ('lash', 0.04649214220983378), ('ooo', 0.03421069919670794), ('stuck', 0.023484655483126914), ('dead', 0.019331846720233418), ('avoid', 0.018729532648283437)]"
508,507,59,507_hear_heard_withdrawal_sooo,"[('hear', 0.3378400796295198), ('heard', 0.08853736706527778), ('withdrawal', 0.033014070289339), ('sooo', 0.026064614335638045), ('eventually', 0.02257334826966406), ('yeah', 0.01581767095301878), ('bloody', 0.012439933159088427), ('god', 0.00927851452361454), ('quite', 0.00914493749550554), ('answer', 0.009070467534081481)]"
509,508,59,508_mentor_career_mentorship_lineup,"[('mentor', 0.09268911951434819), ('career', 0.04104360014110069), ('mentorship', 0.03000938526027012), ('lineup', 0.02574651642556497), ('deployment', 0.022031823255070398), ('path', 0.020600574985199047), ('achieve', 0.014237226375977626), ('positional', 0.013651199724729944), ('mentee', 0.013651199724729944), ('nowrecently', 0.013651199724729944)]"
510,509,59,509_merv_morning_xxx_merciiii,"[('merv', 0.5821652525303214), ('morning', 0.05212091590554916), ('xxx', 0.039235118673777436), ('merciiii', 0.028467745767424644), ('tuckered', 0.028467745767424644), ('merican', 0.028467745767424644), ('afternoon', 0.026199360707800323), ('merica', 0.025653768114482663), ('ernie', 0.02460572302618492), ('maj', 0.02400922642701118)]"
511,510,59,510_resilience_partnership_formal_innovative,"[('resilience', 0.04422748570423604), ('partnership', 0.033260632715383626), ('formal', 0.027462470297202286), ('innovative', 0.020401026207368177), ('employee', 0.019805713064294482), ('agreed', 0.015465319337525296), ('build', 0.011068598779307286), ('nerissa', 0.010852668884200747), ('amp', 0.010682337850235802), ('yaz', 0.009663791329550494)]"
512,511,59,511_emma_undoubtably_sharmas_healey,"[('emma', 0.43311455454410974), ('undoubtably', 0.023421623607981477), ('sharmas', 0.023421623607981477), ('healey', 0.023421623607981477), ('emmaif', 0.023421623607981477), ('donoghue', 0.023421623607981477), ('ascended', 0.023421623607981477), ('betterxx', 0.023421623607981477), ('ryans', 0.018051027807367694), ('camaraderie', 0.017444284764962535)]"
513,512,59,512_sue_sued_lawsuit_eubanks,"[('sue', 0.3157331386821419), ('sued', 0.04089492543607744), ('lawsuit', 0.02571981334064197), ('eubanks', 0.02181640329840019), ('suella', 0.02181640329840019), ('hartley', 0.019659897059696993), ('tightening', 0.019659897059696993), ('propping', 0.01839959408425156), ('cohen', 0.01839959408425156), ('thankyou', 0.018263395931082133)]"
514,513,59,513_wine_glass_bottle_mulled,"[('wine', 0.28643675772901905), ('glass', 0.05412895114043849), ('bottle', 0.05102910165076681), ('mulled', 0.032177418412457776), ('poured', 0.02102150351484287), ('fine', 0.01776086942491863), ('skosh', 0.015952313117964603), ('procreate', 0.015952313117964603), ('sniffling', 0.015952313117964603), ('kinell', 0.015952313117964603)]"
515,514,59,514_volunteer_volunteering_lifesaving_voluntary,"[('volunteer', 0.14921569879446198), ('volunteering', 0.04576452867664961), ('lifesaving', 0.019372295033987498), ('voluntary', 0.016342207348118237), ('crochet', 0.01305958129473038), ('booster', 0.011875244611712053), ('nonchristian', 0.011632999100974189), ('volunteertocareer', 0.011632999100974189), ('futures', 0.011632999100974189), ('helpadvice', 0.011632999100974189)]"
516,515,58,515_profitably_income_infocom_business,"[('profitably', 0.09593999218635041), ('income', 0.07698115859392524), ('infocom', 0.07178825477789877), ('business', 0.06625916797227809), ('finger', 0.057039337831728355), ('required', 0.05332417874912732), ('software', 0.05310136961247389), ('data', 0.03545102534811332), ('fusion', 0.03379795440705236), ('digital', 0.032715374462630155)]"
517,516,58,516_busy_burrell_funno_busyyyyy,"[('busy', 0.21554665498688366), ('burrell', 0.022811288139369584), ('funno', 0.022811288139369584), ('busyyyyy', 0.022811288139369584), ('busybest', 0.022811288139369584), ('dreaaaaam', 0.022811288139369584), ('dayyyyy', 0.022811288139369584), ('anybodys', 0.020556439596621286), ('dozing', 0.020556439596621286), ('adons', 0.019238663521318405)]"
518,517,58,517_digital_accelerating_digitisation_technology,"[('digital', 0.07374892193889625), ('accelerating', 0.05944244794213217), ('digitisation', 0.041995500360094994), ('technology', 0.041628009151746616), ('hopping', 0.034683270687480026), ('commercial', 0.03190329209254789), ('guernsey', 0.03165003196226927), ('island', 0.02890175499590904), ('apis', 0.0285327038697814), ('paperless', 0.027147317189051265)]"
519,518,58,518_ahhh_ahhhh_ohhhh_ohhhhh,"[('ahhh', 0.3419838496444465), ('ahhhh', 0.30574850664128583), ('ohhhh', 0.2234023329531302), ('ohhhhh', 0.21631852988633749), ('ohhh', 0.19540215858417323), ('aha', 0.19237925205825124), ('ahhhhh', 0.09833161846427609), ('naaaahhhhh', 0.07868612875040967), ('sexetary', 0.07868612875040967), ('ehhhh', 0.07868612875040967)]"
520,519,58,519_monkeypox_confirms_ncdc_case,"[('monkeypox', 0.40036908326143805), ('confirms', 0.10009795880795994), ('ncdc', 0.06681031468409589), ('case', 0.059437065537372616), ('pox', 0.03597546725619131), ('nigeria', 0.03348949426716393), ('outbreak', 0.03134557891048939), ('monkey', 0.02987959571858145), ('spread', 0.02981592369639555), ('katsina', 0.02538344417442761)]"
521,520,58,520_eczema_oculus_quest_headset,"[('eczema', 0.09169862558759166), ('oculus', 0.08948661663157732), ('quest', 0.060816137365474386), ('headset', 0.03962195364740582), ('sneezed', 0.03667961423856398), ('chillout', 0.032448804651955064), ('skin', 0.03157861012865085), ('itchy', 0.03029298325868509), ('distract', 0.020788241934540493), ('sneezing', 0.019469282791173038)]"
522,521,58,521_facebook_stolen_stealing_robbed,"[('facebook', 0.14996391987584526), ('stolen', 0.0742068446417899), ('stealing', 0.03298081984079551), ('robbed', 0.027783120508285936), ('theft', 0.02058231427205286), ('messenger', 0.019291004371156533), ('steal', 0.01679595456302078), ('privacy', 0.016205098060529062), ('stopoffs', 0.01591605786087832), ('aleave', 0.01591605786087832)]"
523,522,58,522_thinking_ponder_conversaton_ponderous,"[('thinking', 0.22714595930610854), ('ponder', 0.07393503170414988), ('conversaton', 0.04796620177251001), ('ponderous', 0.04796620177251001), ('collinghamers', 0.04796620177251001), ('synonym', 0.04322484216549818), ('cob', 0.04322484216549818), ('hyperventilating', 0.04045390206195034), ('pretentious', 0.038489689439271314), ('overthinking', 0.03696751585207494)]"
524,523,58,523_please_naaaaaaaaaaaaaaa_pleaseee_noooo,"[('please', 0.13391242161762912), ('naaaaaaaaaaaaaaa', 0.07219655112150991), ('pleaseee', 0.07219655112150991), ('noooo', 0.06905209297594321), ('share', 0.05921997545955892), ('omfg', 0.057932934619934144), ('cover', 0.014943647621193892), ('note', 0.01392968855206397), ('omg', 0.012290854680359838), ('god', 0.010808991146066423)]"
525,524,58,524_message_sent_hijacking_arses,"[('message', 0.2034647779119585), ('sent', 0.02934716977174648), ('hijacking', 0.02153063087407514), ('arses', 0.02153063087407514), ('mixed', 0.020527360634385223), ('bruno', 0.019984065688596928), ('text', 0.018659929497587057), ('gah', 0.01804072373316598), ('kidnapped', 0.01804072373316598), ('nearer', 0.017679003913823793)]"
526,525,58,525_fab_look_hunnieeeee_tres,"[('fab', 0.13512034733979472), ('look', 0.05383560855920087), ('hunnieeeee', 0.035369017468618494), ('tres', 0.035369017468618494), ('fabbbbb', 0.035369017468618494), ('fashun', 0.03187286341496331), ('coo', 0.02838128615218996), ('devine', 0.02725887532526738), ('chic', 0.024898825207216174), ('timed', 0.024308521666520252)]"
527,526,58,526_feedback_touch_mehta_curley,"[('feedback', 0.21426852979766126), ('touch', 0.022722090052689065), ('mehta', 0.01703908870750964), ('curley', 0.01703908870750964), ('haptic', 0.01703908870750964), ('phrasing', 0.01703908870750964), ('ableist', 0.013672736394485675), ('ellena', 0.01313201293042078), ('scorer', 0.01313201293042078), ('programme', 0.013014230104989349)]"
528,527,58,527_overdose_drug_crack_addict,"[('overdose', 0.10020195946207812), ('drug', 0.04672086548157643), ('crack', 0.022090671244211182), ('addict', 0.022024584739351444), ('meth', 0.02065679661276752), ('addiction', 0.01860522110628344), ('drugs', 0.01754337534963787), ('epidemic', 0.01356178489757177), ('cocaine', 0.013214750843610866), ('toxic', 0.013094020124431055)]"
529,528,58,528_house_tappedddd_gigantea_daryls,"[('house', 0.11456738930765742), ('tappedddd', 0.020842456722578753), ('gigantea', 0.020842456722578753), ('daryls', 0.020842456722578753), ('wynderkammer', 0.020842456722578753), ('houseleek', 0.020842456722578753), ('backstory', 0.020842456722578753), ('houses', 0.020842456722578753), ('gogo', 0.020842456722578753), ('cnts', 0.018782223083817662)]"
530,529,58,529_match_rival_calender_zamora,"[('match', 0.34269292332058254), ('rival', 0.03319370544807593), ('calender', 0.03247330271969877), ('zamora', 0.02414850158202228), ('saturdag', 0.02414850158202228), ('otte', 0.02414850158202228), ('unreserved', 0.02414850158202228), ('div', 0.02176147226263012), ('fut', 0.02176147226263012), ('omen', 0.0203664472449819)]"
531,530,58,530_tim_risen_scott_stepdaughter,"[('tim', 0.387606113437269), ('risen', 0.14659306523801707), ('scott', 0.050031416645902646), ('stepdaughter', 0.027249281940803352), ('loooooooove', 0.027249281940803352), ('treweryn', 0.027249281940803352), ('jameshunter', 0.027249281940803352), ('timzoe', 0.027249281940803352), ('minchin', 0.027249281940803352), ('alexkate', 0.027249281940803352)]"
532,531,58,531_queen_bond_elizabeth_knight,"[('queen', 0.3390328419921197), ('bond', 0.04896668284807044), ('elizabeth', 0.04812104761795374), ('knight', 0.03405266576588949), ('majesty', 0.030400831022849777), ('fuss', 0.02842676448396237), ('macneal', 0.02768010062761447), ('torties', 0.02768010062761447), ('swerved', 0.02768010062761447), ('scob', 0.02768010062761447)]"
533,532,57,532_sense_understand_understandable_ahhhhnow,"[('sense', 0.15682512230272322), ('understand', 0.1030638236255134), ('understandable', 0.08643532172782625), ('ahhhhnow', 0.04095359917418983), ('ahhhmakes', 0.04095359917418983), ('senseeeee', 0.04095359917418983), ('missive', 0.04095359917418983), ('explanation', 0.03601126231232414), ('understood', 0.033745384308722176), ('explain', 0.032459329181547196)]"
534,533,57,533_home_ipads_motionactivated_langholme,"[('home', 0.03360968426110013), ('ipads', 0.03150992759145415), ('motionactivated', 0.026186003967480227), ('langholme', 0.026186003967480227), ('resident', 0.025567129141230424), ('alexa', 0.02299860998255958), ('control', 0.022830610855386405), ('falmouth', 0.022395258565987307), ('connected', 0.019428615167870176), ('mha', 0.01914614116808303)]"
535,534,57,534_water_wet_dry_wetin,"[('water', 0.15054048579679719), ('wet', 0.12487575515352206), ('dry', 0.06061590603624863), ('wetin', 0.058539027859855146), ('splashing', 0.055358131194409944), ('wetting', 0.05180938334249781), ('pistol', 0.049293812790645715), ('sup', 0.04440872835988567), ('spill', 0.04324532799148072), ('soaking', 0.0413037622311958)]"
536,535,57,535_whoop_whoopi_whohooooooo_weloop,"[('whoop', 1.5001436681915092), ('whoopi', 0.14889755548852313), ('whohooooooo', 0.09926503699234875), ('weloop', 0.05884928956963413), ('sayop', 0.05884928956963413), ('whooooooooooo', 0.05884928956963413), ('wheeeeeeeeeeerre', 0.05884928956963413), ('whoohooooo', 0.05884928956963413), ('whohoo', 0.05884928956963413), ('whohooooo', 0.05303215929548516)]"
537,536,57,536_kath_kat_awesome_krish,"[('kath', 0.5859715410995073), ('kat', 0.059420830740382825), ('awesome', 0.03394577447724175), ('krish', 0.02881919941887433), ('dirtiest', 0.02881919941887433), ('adil', 0.02430563662981379), ('aero', 0.023125492420302932), ('afar', 0.021464366850715223), ('bounty', 0.018988559759292225), ('inspiration', 0.01883770016528507)]"
538,537,57,537_lippincott_nursingcenter_journal_featured,"[('lippincott', 0.16063566976142335), ('nursingcenter', 0.07226800066287115), ('journal', 0.06444977281776375), ('featured', 0.05916004304300959), ('current', 0.05871546886165448), ('online', 0.02765014676801923), ('ardent', 0.025660494363246945), ('twice', 0.02456265811944953), ('issue', 0.021043820701843182), ('feature', 0.02081133855531178)]"
539,538,56,538_congrats_gaw_congratssssss_buddy,"[('congrats', 1.1632153016858968), ('gaw', 0.0986347247716403), ('congratssssss', 0.0986347247716403), ('buddy', 0.0615993949327845), ('girly', 0.05893370139274704), ('teen', 0.039280947106783974), ('luck', 0.023026195840755118), ('appreciate', 0.021149369121561762), ('dear', 0.019223180531160663), ('guy', 0.01295957053776508)]"
540,539,56,539_fruita_unfollowed_surg_automatically,"[('fruita', 0.16879250501703555), ('unfollowed', 0.1385148239668519), ('surg', 0.10513142270601607), ('automatically', 0.09451049342360708), ('checked', 0.08993999304549331), ('followed', 0.0890537320179886), ('med', 0.07013337561197963), ('registered', 0.04116996423027485), ('shift', 0.03113376670684681), ('people', 0.027101925370536347)]"
