,id,created_at,edit_history_tweet_ids,text,withheld
0,1.563129775614759e+18,2022-08-26 11:42:34+00:00,['1563129775614758913'],RT @AliciaH88388941: @SteveBarclay https://t.co/1cBcFi3O4O,
1,1.5631291842724209e+18,2022-08-26 11:40:13+00:00,['1563129184272420867'],"RT @CWUnews: 115,000 postal workers strike tomorrow. Please comment, retweet and like if you have their backs

#StandByYourPost",
2,1.562870030814982e+18,2022-08-25 18:30:26+00:00,['1562870030814982145'],"RT @MirrorPolitics: Health Secretary Steve Barclay has been confronted about scandalous ambulance waiting times by an angry voter
https://t…",
3,1.5624292276384604e+18,2022-08-24 13:18:51+00:00,['1562429227638460416'],RT @josie1964: https://t.co/iC2zfNR4gf,
4,1.561658862217855e+18,2022-08-22 10:17:41+00:00,['1561658862217854978'],"RT @AngelaBennatt: #TorySewageParty
#TorySewageParty
#TorySewageParty
#TorySewageParty
💩💩💩💩💩💩💩💩💩",
5,1.5616583490658386e+18,2022-08-22 10:15:39+00:00,['1561658349065838592'],"RT @unojen_wood: New tag line for Tories backing Truss:
'I'm backing Truss because I'm as thick as she is'.",
6,1.561655863613526e+18,2022-08-22 10:05:46+00:00,['1561655863613526016'],"A must watch video 

Honest Government Ad | UK https://t.co/9g3CK0FOgi via @YouTube",
7,1.5608927540912497e+18,2022-08-20 07:33:27+00:00,['1560892754091249664'],RT @larrylamb47: What a disgrace https://t.co/B7NT9FlDS8,
8,1.5608923024401367e+18,2022-08-20 07:31:39+00:00,['1560892302440136704'],"@redsarah99 Sounds like #FckedInTgeHeadDizzyLizzy and #DirtyRussianMoneySunak makes #BoozyJohnson look like a guardian angel. 

Biggest threat to this country is them None voters and #Redwall If they voted for Jeremy in 2019 we wouldn’t have billions hidden in Panama under fcking Sunak",
9,1.56089072172023e+18,2022-08-20 07:25:22+00:00,['1560890721720229888'],"RT @AdamBienkov: YouGov gives Labour a 15-point lead.

LAB: 43%
CON: 28% 
LD: 11% 
GRN: 7%
SNP: 5%
REF: 4%

If repeated at a general electi…",
10,1.5599709478426706e+18,2022-08-17 18:30:31+00:00,['1559970947842670592'],#M62 #A557 #M56 #Runcorn #Widnes https://t.co/7y45SC4HtD,
11,1.559292399679152e+18,2022-08-15 21:34:12+00:00,['1559292399679152128'],"RT @demindblower: #BreakingNews Keir Starmer thinks stopping energy prices at triple what they were in January, is solving the problem?
Go…",
12,1.5592908626135327e+18,2022-08-15 21:28:06+00:00,['1559290862613532673'],"@xxx_kimbo_xxx Think I got rain on Thursday and for the rest of the week. ( Says ) Alexa, Siri, and Cortana. 

But the met office says it’s Sun Sun and more Sun 😂",
13,1.5592014182795428e+18,2022-08-15 15:32:41+00:00,['1559201418279542786'],@LukePollard For some people it’s too high right now. The people at the top should be arrested and the money took should be given back and them bstrds should go to prison,
14,1.5592006673524165e+18,2022-08-15 15:29:42+00:00,['1559200667352416259'],@josie1964 We all lifted up the glass of beer in the pub when that happened 😂,
15,1.5592005280637624e+18,2022-08-15 15:29:09+00:00,['1559200528063762437'],"RT @josie1964: On 3rd July 2002, Paul Kelleher decapitated a £150,000, eight-foot 1.8-tonne marble statue of Thatcher in London.   Does he…",
16,1.5592001608902e+18,2022-08-15 15:27:41+00:00,['1559200160890200064'],@xxx_kimbo_xxx I have Kim it started around 9am and been on and off all day. It’s not heavy rain but just enough to freshen up the air,
17,1.5591898968703877e+18,2022-08-15 14:46:54+00:00,['1559189896870387714'],"@AsdaServiceTeam It’s ok I phoned the head office and they shorted it out for me.
Thanks anyway",
18,1.5591301206689792e+18,2022-08-15 10:49:22+00:00,['1559130120668979206'],@asda I need a urgent question about a home delivery,
19,1.5591245643612242e+18,2022-08-15 10:27:17+00:00,['1559124564361224192'],@AsdaServiceTeam need help with a quick question,
20,1.558806798899024e+18,2022-08-14 13:24:36+00:00,['1558806798899023872'],@Keir_Starmer If you and your band of knobheads didn’t attack your leader in 2019 we might not of been in this mess now. And you will never get the keys to No10. Welcome to Britain with the help of the Tories in red,
21,1.5588018277805916e+18,2022-08-14 13:04:51+00:00,['1558801827780591616'],"My breaking news. After all this time of avoiding the covid virus. I’ve been tested positive yesterday. 

So far I have crap at back of my throat. A nasty cough. Runny nose like a tap. Also I think I got in from inside Whiston hospital.",
22,1.5587987043998433e+18,2022-08-14 12:52:26+00:00,['1558798704399843337'],@voguemagazine how much is my legs worth in your magazine. You must admit they worth a couple of grand https://t.co/UbWb7axnnX,
23,1.5584925300351017e+18,2022-08-13 16:35:49+00:00,['1558492530035101704'],"RT @helenmallam: I told you to vote for Rebecca Long-Bailey.  

I wish people would listen.",
24,1.5574754751985132e+18,2022-08-10 21:14:24+00:00,['1557475475198513156'],Maybe @Keir_Starmer should watch this as well and stop being a coward https://t.co/hKqAkX39Pj,
25,1.5573939858235597e+18,2022-08-10 15:50:35+00:00,['1557393985823559681'],RT @xxx_kimbo_xxx: I swear they use to be 10p,
26,1.5573931554645934e+18,2022-08-10 15:47:17+00:00,['1557393155464593408'],@TrishUnkowm https://t.co/mSWQpAK5o4,
27,1.5573928779778007e+18,2022-08-10 15:46:11+00:00,['1557392877977800704'],"HELPPPP!!! I’m chocking on my Tories bread and water meal. 

Just hearing that the fcked in the head RAAB is siding with Starmer’s policies. 

If this is true Raab is more fcked up then I thought he was.",
28,1.5573455877455053e+18,2022-08-10 12:38:16+00:00,['1557345587745505280'],"RT @WarrTogether: The Emergency Department at Aintree Hospital is temporarily closed until further notice.
Please seek alternative treatmen…",
29,1.556401850773082e+18,2022-08-07 22:08:12+00:00,['1556401850773082113'],RT @Lashesxx: The country will never forget and never forgive Starmer and the Blairite red tories in his party for enabling this  tory gove…,
30,1.5559878227792732e+18,2022-08-06 18:43:00+00:00,['1555987822779273217'],@_O_stein @Conservatives @UKLabour Signed and retweeted. Not sure it will change anything because the energy companies having all the backsides licked by the #Tories but at lease we tried #BoozyJohnson #MadnessOfTruss #WackyFishi #ToryCriminals,
31,1.555696769878614e+18,2022-08-05 23:26:28+00:00,['1555696769878614016'],RT @AngelaBennatt: How can this be justified? The man had alzheimer's on top of everything else Big brave bully boy cops. Plus the home tha…,
32,1.5548516949069414e+18,2022-08-03 15:28:26+00:00,['1554851694906941442'],"RT @SueSuezep: Far Right Watch 
Why Rishi Sunak will lose. This clipped from a Conservative forum.￼ https://t.co/vz5p3SoRjC",
33,1.5544327462689014e+18,2022-08-02 11:43:41+00:00,['1554432746268901379'],@TrishUnkowm https://t.co/3mdO8cdx4P,
34,1.5544305846084936e+18,2022-08-02 11:35:05+00:00,['1554430584608493568'],"RT @GNev2: That Liz Truss is a beauty isn’t she? Pay cuts for public sector workers in the North. The meanest, cruellest people you could e…",
35,1.5544304168321434e+18,2022-08-02 11:34:25+00:00,['1554430416832143362'],RT @EtonOldBoys: 😂😂😂😂😂😂😂😂😂😂😂😂😂😂 https://t.co/BI9VloK29z,
36,1.5544303703717396e+18,2022-08-02 11:34:14+00:00,['1554430370371739650'],Twitter useless plank of the week goes to @trussliz @Conservatives she done yet another Uturn on pay cuts and this idiot isn’t been voted in as PM. And I forgotten how many Uturns Fishi done now,
37,1.553707142665978e+18,2022-07-31 11:40:23+00:00,['1553707142665977856'],@TrishUnkowm https://t.co/EsXsXPExJD,
38,1.5533993000880742e+18,2022-07-30 15:17:08+00:00,['1553399300088074241'],Cost of living crisis deepens across the UK https://t.co/1YSab7fZFQ via @YouTube,
39,1.5533531263458427e+18,2022-07-30 12:13:39+00:00,['1553353126345842689'],RT @Dominic2306: Blog: One of most striking aspects of Tory rot is - even after Brexit+covid they can't even pretend to have an interest in…,
40,1.553351938007335e+18,2022-07-30 12:08:56+00:00,['1553351938007334913'],"RT @pastirka: ""About 150 British troops have joined Finnish and US forces for a ""high-readiness exercise"" in Finland"".

They wasted no time…",
41,1.5533514882058977e+18,2022-07-30 12:07:09+00:00,['1553351488205897730'],RT @SCore2018: Can't even peg the washing out now thanks to Prince William.,
42,1.553351088136663e+18,2022-07-30 12:05:33+00:00,['1553351088136663040'],RT @AngelaBennatt: Those were the days. Fascism got a kicking.,
43,1.5529298992787333e+18,2022-07-29 08:11:54+00:00,['1552929899278733312'],RT @torysmasher: https://t.co/tHuoiZwbqW,
44,1.5529162983545242e+18,2022-07-29 07:17:51+00:00,['1552916298354524162'],"RT @angelateeling: To all  @cwugmersey  comrades and colleagues on strike today
Solidarity ✊️ https://t.co/yAuaTzdIwq",
45,1.5529161841814446e+18,2022-07-29 07:17:24+00:00,['1552916184181444609'],"RT @angelateeling: Never been prouder to be a trade union rep 
Our @cwugmersey @CWUnews members, sticking and standing together today 
#pow…",
46,1.5529160688213402e+18,2022-07-29 07:16:57+00:00,['1552916068821340162'],"RT @angelateeling: As a labour councillor 
Couldn't be clearer https://t.co/bINcXJGImB",
47,1.552676051200901e+18,2022-07-28 15:23:12+00:00,['1552676051200901121'],@Philgrahamaslef @mrplannings Best image of the day @Keir_Starmer,
48,1.552624589922001e+18,2022-07-28 11:58:43+00:00,['1552624589922000897'],"@johnmcdonnellMP Starmer is just like #BoozyJohnson he will never listen even with his own party. 

Remember his own words 'I don't need lectures from you',  

that’s who we or dealing with in the @UKLabour how could I vote for this after supporting Labour all my life #StickWithStarmerLoseTheGE",
49,1.5526231540859044e+18,2022-07-28 11:53:00+00:00,['1552623154085904384'],RT @johnmcdonnellMP: Just at time Tories are tearing themselves apart someone advises KeIr Starmer now is the time to cause division on our…,
50,1.5526226619683144e+18,2022-07-28 11:51:03+00:00,['1552622661968314379'],RT @DorettaMParker1: As anybody been able to book their flu jab yet?,
51,1.552593083958698e+18,2022-07-28 09:53:31+00:00,['1552593083958697985'],Too @johnmcdonnellMP can’t you set up a new party with @jeremycorbyn this @UKLabour isn’t what I voted for all my life. Under Starmer this will crumble at the next GE. It’s falling apart right now. So please hurry get into talks now to save the U.K,
52,1.5525916286484726e+18,2022-07-28 09:47:44+00:00,['1552591628648472579'],"@mo04933471 Starmer is a Tory Sleeper. So when we near a general election. That’s when he wakes up from his deep sleep to sabotage the @UKLabour to make sure they never win. Bit like Eagle, Cooper, Hodge, Owen and all the rest of the Tory blues dressed in Red",
53,1.5523518675812188e+18,2022-07-27 17:55:01+00:00,['1552351867581218818'],@TrishUnkowm https://t.co/sJwspOvMCe,
54,1.5518806381769196e+18,2022-07-26 10:42:31+00:00,['1551880638176919553'],@TrishUnkowm #Starmer at #Liverpool https://t.co/PWWlkbcx1E,
55,1.5514886754139996e+18,2022-07-25 08:45:00+00:00,['1551488675413999618'],It be nice if you had a payout after all the fck up by the Tories,
56,1.5514880748063375e+18,2022-07-25 08:42:36+00:00,['1551488074806337536'],@pastirka have you read all the articles yesterday and today about pension rip off by the Tories https://t.co/f9nAnlduD3,
57,1.551486157153882e+18,2022-07-25 08:34:59+00:00,['1551486157153882112'],@YvonneBurdett3 Please use smaller images of her. Never wasted my breakfast bringing it all back up,
58,1.5514835393922662e+18,2022-07-25 08:24:35+00:00,['1551483539392266241'],@TrishUnkowm this week the state of this of Britain now. Might use a migrant boat and flee Britain for a better life in North Korea then this shithole lol https://t.co/pcQfA5SkbL,
59,1.5514828442912358e+18,2022-07-25 08:21:49+00:00,['1551482844291235840'],RT @ByDonkeys: This is Brexit https://t.co/ZHZ6299mbQ,
60,1.5507570018771354e+18,2022-07-23 08:17:35+00:00,['1550757001877135367'],@TrishUnkowm looks like you be better off then us lot over here. Move over we coming now 😂 https://t.co/SYoMOys96e,
61,1.5507548957996728e+18,2022-07-23 08:09:13+00:00,['1550754895799672833'],"So called best news of the day that I can see Is 

Matt WhanCock is backing Fishi Sunak to be PM. 

So one can screw over the country even more while #MattWanCock hoping Fishi gives him a new job so he can screw over more women while being filmed #ToryBritain",
62,1.5507542680717476e+18,2022-07-23 08:06:43+00:00,['1550754268071747584'],RT @GMB_union: GMB WIN 🎉: British Airways workers secure 8% pay rise + bonus after strike threat ✊,
63,1.5507535960268882e+18,2022-07-23 08:04:03+00:00,['1550753596026888193'],"RT @EtonOldBoys: #PritiPatel 

Who ate all the pies https://t.co/2yBuuQtcmC",
64,1.5504648204948767e+18,2022-07-22 12:56:34+00:00,['1550464820494876672'],😂 https://t.co/Yh7QphUEJQ,
65,1.5504642181635643e+18,2022-07-22 12:54:10+00:00,['1550464218163564544'],RT @josie1964: https://t.co/cdDprj4Vx2,
66,1.55046352800333e+18,2022-07-22 12:51:25+00:00,['1550463528003330049'],RT @torysmasher: https://t.co/83y8mV3paB,
67,1.550398809645138e+18,2022-07-22 08:34:15+00:00,['1550398809645137920'],@TrishUnkowm https://t.co/eE9AyoEa7R,
68,1.5502055809540137e+18,2022-07-21 19:46:26+00:00,['1550205580954013697'],#Crosby #Liverpool #Merseyside #Wirrel #Hale #Speke #LFC #EFC https://t.co/j6Ccg6TWj0,
69,1.550204310524502e+18,2022-07-21 19:41:23+00:00,['1550204310524502016'],@EtonOldBoys Ouch 😂,
70,1.55020405064124e+18,2022-07-21 19:40:21+00:00,['1550204050641240064'],RT @imageplotter: Liz Truss wants to lead “a government of all the talents.” 🤣🤣🤣,
71,1.5502035390451876e+18,2022-07-21 19:38:19+00:00,['1550203539045187585'],@trussliz Pippa strikes again 😂 https://t.co/fsGXQxzELY,
72,1.5501858453234033e+18,2022-07-21 18:28:01+00:00,['1550185845323403264'],RT @daveberkeleyuk: @margarethodge Margaret Hodge's family company pays just 0.01pc tax on £2.1bn of business generated in the UK. https://…,
73,1.550184852900774e+18,2022-07-21 18:24:04+00:00,['1550184852900773888'],"@darrengrimes_ How to Stuff the #BBC hit them in the pockets 

https://t.co/3IuDH16Mdi",
74,1.5501830415318794e+18,2022-07-21 18:16:52+00:00,['1550183041531879425'],"RT @pastirka: This photo tells a sad story.  
A little girl is being used to promote something.  What I see is a picture of subjugation and…",
75,1.5501827633235968e+18,2022-07-21 18:15:46+00:00,['1550182763323596800'],Is anyone starting to wonder if this #BoozyJohnson Thrown out of the Tory Party is a massive hoax. So everyone will feel sorry for the useless tosspot and try win next election with him as PM using the zombie #redwall voters and no doubt they will for it #LeadershipDebate,
76,1.5496927315591168e+18,2022-07-20 09:48:33+00:00,['1549692731559116801'],"RT @KateOsborneMP: With over 97% of members voting yes, the message could not be clearer. Royal Mail Group must pay posties properly!

Soli…",
77,1.54936573424921e+18,2022-07-19 12:09:11+00:00,['1549365734249209857'],@xxx_kimbo_xxx Didn’t see this pic till now. That looks deadly,
78,1.549365174859088e+18,2022-07-19 12:06:58+00:00,['1549365174859087879'],@xxx_kimbo_xxx Wow Kim it’s hotter then me in doors hope your mothers ok in it. I do have a slight breeze. My 2 dogs was fighting me for the fans and they won 😂,
79,1.5493638489221366e+18,2022-07-19 12:01:42+00:00,['1549363848922136578'],@xxx_kimbo_xxx Heard your temp in and around London is a lot worse then me. My temp inside the house as hot 28.9c right now. Not sure what in door temp you have but people reporting it’s a lot higher. Hope your and family ok. You should have free electric today with fans going,
80,1.5491679849119908e+18,2022-07-18 23:03:24+00:00,['1549167984911990784'],"Tried watching a bit of the #NoConfidence vote but had to turn it off because they booted him and then backing him again. 🤕 

I’ve started talking to myself. Won’t belong before I start answering myself back soon. Then someone will have to book me in fast #OffToThePaddedRoom4me",
81,1.5490553155173458e+18,2022-07-18 15:35:41+00:00,['1549055315517345793'],Oh dear the future criminal PM  @RishiSunak and is too scared to face #SkyNews so glad I never voted Tory on my life #NeverTrustAnyTory https://t.co/nnCBD5SRRC,
82,1.5490185309427057e+18,2022-07-18 13:09:31+00:00,['1549018530942705666'],"RT @SuzieWo20886208: Margaret Hodge is a Traitor to Socialism.
If I die because there is no NHS dear, I'll haunt you from the effing grave.",
83,1.54901834369647e+18,2022-07-18 13:08:47+00:00,['1549018343696470017'],"RT @chelleryn99: I'm fed up of Margaret Hodge using antisemitism as a front to attack Corbyn etc etc

You know the rest

Irony is not dead",
84,1.548770151318823e+18,2022-07-17 20:42:33+00:00,['1548770151318822919'],"RT @helenmallam: Jeremy Corbyn would never have used the Holocaust Memorial as a backdrop in a cheap political promo.  

He would never be…",
85,1.5487699797676114e+18,2022-07-17 20:41:52+00:00,['1548769979767611392'],"RT @PippaCrerar: Liz Truss going for Rishi Sunak here 

“Rishi, you have raised taxes to the highest level in 70 years. That is not going t…",
86,1.5487698069330207e+18,2022-07-17 20:41:11+00:00,['1548769806933020675'],@jacqui703 Night night and sweet dreams,
87,1.548768994697642e+18,2022-07-17 20:37:57+00:00,['1548768994697641989'],Going by the all the tweets about #itvdebate Glad I didn’t watch it 😂 #DontWatchTheToryShit #PutFootThroughTheTV #BoyCottAllTheToriesShite,
88,1.548767074020991e+18,2022-07-17 20:30:19+00:00,['1548767074020990979'],RT @PeterStefanovi2: Is it just me or did the introductory statements from the #ToryLeadership candidates send shivers down your spine?,
89,1.54876677227017e+18,2022-07-17 20:29:07+00:00,['1548766772270170112'],@AngelaBennatt guess The pervert Prince will be sweating more this week and it’s got nothing to do with the heatwave 😂 #PervyAndrew #SickVideofAndrew #AndrewPrivertVideoCollection https://t.co/JX5htIopFd,
90,1.5487640028425134e+18,2022-07-17 20:18:07+00:00,['1548764002842513408'],"RT @supertanskiii: My view on the Tory leadership contest, otherwise known as the Conservative failure tour.

TL;DR: Fuck the lot of them.…",
91,1.54876312048683e+18,2022-07-17 20:14:37+00:00,['1548763120486830083'],"RT @PippaCrerar: Another dig from Liz Truss at Rishi Sunak over breaking Tory manifesto promise on national insurance. 

“I may not be the…",
92,1.54876265676868e+18,2022-07-17 20:12:46+00:00,['1548762656768679936'],RT @Kevin_Maguire: General Election ruled out by all five who wanted to be installed as Prime Minister by the Conservative Party.,
93,1.548762585398448e+18,2022-07-17 20:12:29+00:00,['1548762585398448128'],RT @kathiebennett: VETS TAKE NOTE ( I don't know how some of u sleep at night )MP wants to end ‘unacceptable’ putting down of animals witho…,
94,1.5487419798523904e+18,2022-07-17 18:50:36+00:00,['1548741979852390400'],RT @unojen_wood: I notice Sunak didn't mention that the Tory's CLOSED all the free ports in 2012.,
95,1.5487397211986985e+18,2022-07-17 18:41:38+00:00,['1548739721198698504'],@AngelaBennatt Hope we not the only two that can’t sleep thinking what it could be 😂,
96,1.5487130064979397e+18,2022-07-17 16:55:29+00:00,['1548713006497939457'],@AngelaBennatt Just typed about this after seeing daily mirror comment. You are right what could have he done that’s so shocking. Wish someone would leak the image sooner like tonight,
97,1.5487123613384704e+18,2022-07-17 16:52:55+00:00,['1548712361338470403'],"RT @AngelaBennatt: What on earth could Andrew have been doing in public, at a T.V. studio while being photographed - that could be so shock…",
98,1.5487122270033715e+18,2022-07-17 16:52:23+00:00,['1548712227003371522'],#PrinceAndrew scandal is picking away at the walls of the castle bit by bit. How long will it take. That the scandals of #PervyAndrew and #MoneyBagsCharlie come crumbling down #RoyalScandals https://t.co/s6O6H2lntO,
99,1.5487075687758438e+18,2022-07-17 16:33:52+00:00,['1548707568775843842'],Sat here rubbing my eyes like crazy looking at the words &gt; Eco-Friendly War 😂they talk a load of bollocks https://t.co/YlsZbR7tcz,
100,1.5487052914365235e+18,2022-07-17 16:24:49+00:00,['1548705291436523522'],"RT @unojen_wood: All Tory MP's should go for a whole year on a wage of £9.00 an hour. No help from family or friends, their bank accounts f…",
101,1.5487047205539103e+18,2022-07-17 16:22:33+00:00,['1548704720553910273'],RT @angelateeling: https://t.co/N7iV6zW9QB,
102,1.5483848774514934e+18,2022-07-16 19:11:37+00:00,['1548384877451493379'],@MirrorPolitics @laffterman Party before peoples lives #LetTheBodiesPileHigh,
103,1.5483843930344858e+18,2022-07-16 19:09:41+00:00,['1548384393034485761'],RT @mo04933471: @johnh1652 @PippaCrerar Us. He's a parasite.,
104,1.5483843124157522e+18,2022-07-16 19:09:22+00:00,['1548384312415752192'],@mo04933471 @PippaCrerar Won’t be by him,
105,1.548384177296253e+18,2022-07-16 19:08:50+00:00,['1548384177296252935'],@PippaCrerar FFS this idiot Alcoholic doesn’t know when to stop drinking and this fruit cake was voted in by the zombie red wall voters,
106,1.548364127466246e+18,2022-07-16 17:49:09+00:00,['1548364127466246144'],@FishGirls23 Think I read somewhere yesterday the leadershit contender’s was scratching each other’s eyes out 😂 I can’t watch this shitshow I don’t know to feel sorry for the useless bstrds or just laugh at the all,
107,1.5483630249514967e+18,2022-07-16 17:44:46+00:00,['1548363024951496706'],RT @AlanOak4: #BringBackBoris for more of this ineptitude and corruption. 👇👇 https://t.co/wjcK19qwtx,
108,1.5483148783722414e+18,2022-07-16 14:33:27+00:00,['1548314878372241408'],RT @josie1964: brexshit https://t.co/FsYANt8C7n,
109,1.548271030166102e+18,2022-07-16 11:39:13+00:00,['1548271030166102017'],@RhonddaBryant @TomTugendhat He still a Tory none of them can’t tell the truth at anything they all full of shite,
110,1.5480054267125514e+18,2022-07-15 18:03:48+00:00,['1548005426712551424'],With the #heatwave about to get worse. Can anyone give any good advice to #BorisJohnson on how to cure his red raw arsehole #JohnsonSweatyBumHole #ToryLeadershipRace #ToryFascists #ToryCorruption #JohnsonTheSquatter https://t.co/sec3Tm2cYS,
111,1.5480031686000026e+18,2022-07-15 17:54:50+00:00,['1548003168600002560'],RT @angiestephens: @PennyMordaunt This you? https://t.co/Oxu9MZ3K39,
112,1.548001195146457e+18,2022-07-15 17:47:00+00:00,['1548001195146457088'],"RT @torysmasher: CWU 

BREAKING 40,000 CWU members across BT Group will strike for the first time since 1987 on 29th July &amp; 1st August 
£1.…",
113,1.547887904722002e+18,2022-07-15 10:16:49+00:00,['1547887904722001922'],RT @MichaelLamberta: Please do not retweet this video. It makes Liz Truss look very silly and incompetent https://t.co/Xcnd7b70m4,
114,1.547656117034951e+18,2022-07-14 18:55:47+00:00,['1547656117034950658'],@PippaCrerar Delivery of what. Cheese 🧀 Yorkshire Tea ☕️,
115,1.5476554464916316e+18,2022-07-14 18:53:07+00:00,['1547655446491631616'],"@RealNatalieRowe Looks like all them that’s left to run No10 is trying to conjure up the spirit of Thatcher. 

Not a election we need. 

It’s a exorcism we need to boot them out of the door #PossessionOfThatcher #CastHerOut  &lt; This isn’t a movie I don’t want to star in",
116,1.5476515382223995e+18,2022-07-14 18:37:35+00:00,['1547651538222399490'],"RT @RealNatalieRowe: I don’t care who’s going to win the gig of parking their ArseHole in No10… because it really doesn’t matter, just exch…",
117,1.547650776209625e+18,2022-07-14 18:34:33+00:00,['1547650776209625089'],😂 https://t.co/2zqUsdhJo7,
118,1.5476500394298122e+18,2022-07-14 18:31:38+00:00,['1547650039429812227'],"RT @skwawkbox: Corbyn more popular than Starmer or Blair, latest poll suggests https://t.co/AqqMA8dpQc",
119,1.5475408161591788e+18,2022-07-14 11:17:37+00:00,['1547540816159178752'],"RT @Gh0strider1977: Like a rabbit in headlights, Liz Truss doesn't know where to look as Boris Johnson repeatedly scratches his arse during…",
120,1.547261163171451e+18,2022-07-13 16:46:22+00:00,['1547261163171450882'],@PippaCrerar Two bad smelly eggs down. Six bad smelly eggs to go. #NeverTrustAnyTory,
121,1.5472124641562993e+18,2022-07-13 13:32:51+00:00,['1547212464156299265'],@BorisJohnson https://t.co/tlNHdTuEJi,
122,1.5466310859032005e+18,2022-07-11 23:02:40+00:00,['1546631085903200256'],@TrishUnkowm FFS Trish just seen a Video in Twitter of a fight in Brisbane shopping mall with knife attack if you watch news later watch it on that. Don’t view the Twitter version it’s really bad,
123,1.5466205445687542e+18,2022-07-11 22:20:47+00:00,['1546620544568754176'],Anyone who talks about #KenClark like he some sort of a different Tory MP then all the rest should slap themselves on the head a few times. He still a Tory no different then all the rest. Any one who doesn’t remember him in 1980s look up his budgets he was one cruel bstrd,
124,1.546618325966508e+18,2022-07-11 22:11:58+00:00,['1546618325966508035'],Some of us remembers his stealth taxes and laughing at it while drinking whiskeys and smoking cigars during his budgets #OnceAtoryAlwaysAtory #NeverTrustAnyTories https://t.co/tWnnI3FZfe,
125,1.5466151404219638e+18,2022-07-11 21:59:18+00:00,['1546615140421963779'],"@PippaCrerar I really hope that this doesn’t cause the Tories to reunite to stop this.
They all power freaks and I can see this backfiring on labour",
126,1.546613947779924e+18,2022-07-11 21:54:34+00:00,['1546613947779923969'],RT @PippaCrerar: NEW: Labour going to press ahead with plans for no confidence vote in Government - after it’s confirmed Boris Johnson will…,
127,1.5466002484491592e+18,2022-07-11 21:00:08+00:00,['1546600248449159168'],RT @EtonOldBoys: New prime minister to be revealed on 5 September 2023 https://t.co/cddMoKky0P,
128,1.546599897675305e+18,2022-07-11 20:58:44+00:00,['1546599897675304960'],@lorraine_teuten There goes my supper 😂,
129,1.5465997924695736e+18,2022-07-11 20:58:19+00:00,['1546599792469573633'],RT @lorraine_teuten: https://t.co/41KTQ5XZC0,
130,1.5465995346289009e+18,2022-07-11 20:57:18+00:00,['1546599534628900864'],"RT @MartinSLewis: Disappointed the 1922 committee are waiting until 5 Sept to announce new Conservative leader (aka PM)

That's too late. T…",
131,1.5465916059137516e+18,2022-07-11 20:25:47+00:00,['1546591605913751559'],@JujuliaGrace All 😂,
132,1.546591334559015e+18,2022-07-11 20:24:43+00:00,['1546591334559014918'],@RealNatalieRowe @BorisJohnson Not just that thing who abuses women. But the rest of them as well. They all frauds Crooked idiots to ever walk on this planet. Sooner the better we will see the backs of them #NeverTrustAnyTory #ShutDownEton it breeds #ToryManiacs and #ToryPowerFreaks,
133,1.5465872532622213e+18,2022-07-11 20:08:30+00:00,['1546587253262221313'],"RT @RealNatalieRowe: On the other hand, the Fantastic News, is that each &amp; every day is a countdown that comes closer to this low life @Bor…",
134,1.546587083929682e+18,2022-07-11 20:07:49+00:00,['1546587083929681920'],RT @RealNatalieRowe: @BBCPolitics LET ME REMIND EVERYONE. I was at a Party in the early 90’s  where #BorisJohnson came up to me making Monk…,
135,1.5465813382616842e+18,2022-07-11 19:44:59+00:00,['1546581338261684225'],"RT @BigAlStrood: WHERE IS JOHNSON'S RESIGNATION LETTER?
WHEN IS HE GOING TO SEE THE QUEEN?",
136,1.5465808445334856e+18,2022-07-11 19:43:02+00:00,['1546580844533485568'],@SuellaBraverman https://t.co/n50fWQfDEK,
137,1.5465799038475633e+18,2022-07-11 19:39:17+00:00,['1546579903847563265'],@Peston Don’t you just love this type of reporting. Tories scared to death because all of ripping off Britain and the taxpayer will come to a end 😂,
138,1.5465727688667136e+18,2022-07-11 19:10:56+00:00,['1546572768866713600'],RT @Peston: Sajid Javid says he fears Tories have been heading for the electoral oblivion they suffered in 1997,
139,1.5465718761971794e+18,2022-07-11 19:07:23+00:00,['1546571876197179393'],"RT @KevinPascoe: Surprise, surprise. - 'Football Association of Wales say they weren't asked for permission to be included in Penny Mordaun…",
140,1.5465717015631462e+18,2022-07-11 19:06:42+00:00,['1546571701563146240'],Way too fcking long https://t.co/smpXqrOZrG,
141,1.5465698920942182e+18,2022-07-11 18:59:30+00:00,['1546569892094218242'],@EtonOldBoys Bloody press cutting out the carrier bags full of cash again lol,
142,1.546569127267111e+18,2022-07-11 18:56:28+00:00,['1546569127267110912'],@Peston Thanks for letting all know way in advance so I can throw my tv out of the windows Saturday night #ToryTurnOffSunday7PM start the tory #tag #ITVboycott7PM #ToryLeadershipContest #ToryFascists #Toryleadership #ToryCriminals #ToryTraitors #ToryCostOfLivingCrisis,
143,1.546567907651494e+18,2022-07-11 18:51:37+00:00,['1546567907651493888'],"RT @electpoliticsuk: Westminster Voting Intention:

LAB: 43% (+2)
CON: 28% (-4)
LDM: 12% (+1)
GRN: 4% (+1)
SNP: 4% (=)

Via @SavantaComRes,…",
144,1.5465672401112517e+18,2022-07-11 18:48:58+00:00,['1546567240111251459'],RT @kathiebennett: The Rat Pack  https://t.co/mLOvA28tnJ,
145,1.546566826687185e+18,2022-07-11 18:47:19+00:00,['1546566826687184898'],@irisstylosa Have a few now with mad colours all over the place lol https://t.co/CLa2gbM4o5,
