,id,created_at,edit_history_tweet_ids,text,withheld
437,1.5549357092697293e+18,2022-08-03 21:02:17+00:00,['1554935709269729283'],@mufcMPB @Santi_J_FM Get in!,
438,1.5549210822300836e+18,2022-08-03 20:04:09+00:00,['1554921082230083587'],🤣🤣🤣 https://t.co/n1TS67cXvA,
439,1.554919595148034e+18,2022-08-03 19:58:15+00:00,['1554919595148034050'],Omo Brighton deny o🤣🤣🤣,
440,1.5547930921082225e+18,2022-08-03 11:35:34+00:00,['1554793092108222466'],@Fredrick_ross E go mak sense for both parties,
441,1.5547922228555162e+18,2022-08-03 11:32:07+00:00,['1554792222855516160'],CR7 go like leave my club o.,
442,1.5547425404017787e+18,2022-08-03 08:14:42+00:00,['1554742540401778689'],😫😫😫😫😹😹😹 https://t.co/IEa6cC9Jg5,
443,1.5547411086131937e+18,2022-08-03 08:09:00+00:00,['1554741108613193728'],23 😒 https://t.co/euluXG5G1P,
444,1.5547407840201933e+18,2022-08-03 08:07:43+00:00,['1554740784020193280'],Lmaoo ..I said Lettuce https://t.co/zddDfcVMRU,
445,1.5546140202205348e+18,2022-08-02 23:44:00+00:00,['1554614020220534787'],RT @johnaabo: A-train cold as hell for this https://t.co/UCxXLFsu2v,
446,1.5545653292459377e+18,2022-08-02 20:30:31+00:00,['1554565329245937664'],I'd take him https://t.co/ZCKdb1gPi7,
447,1.5544891750884557e+18,2022-08-02 15:27:55+00:00,['1554489175088455681'],I remember listening to his music while lying down on the bare floor as a punishment for not fetching room water. Jss2 😭😭😭 https://t.co/bPe4hYZIoz,
448,1.5544886499993272e+18,2022-08-02 15:25:49+00:00,['1554488649999327234'],Dagrin that year https://t.co/bPe4hYZIoz,
449,1.5544299729531576e+18,2022-08-02 11:32:40+00:00,['1554429972953157633'],Theatre https://t.co/nPuPFCv0uF,
450,1.5544297518335263e+18,2022-08-02 11:31:47+00:00,['1554429751833526273'],Gross&gt;&gt;&gt;&gt;&gt; https://t.co/fjSiQbL3cv,
451,1.554429277889872e+18,2022-08-02 11:29:54+00:00,['1554429277889871872'],Scrubs&gt;&gt;&gt;&gt; https://t.co/r122RhFtBV,
452,1.554429238283047e+18,2022-08-02 11:29:44+00:00,['1554429238283046917'],Baily and love&gt;&gt;&gt;&gt; https://t.co/dAQGeSmZNn,
453,1.5544280136427643e+18,2022-08-02 11:24:52+00:00,['1554428013642764289'],Slides&gt;&gt;&gt; https://t.co/RkNkK5jXu4,
454,1.5544278682890486e+18,2022-08-02 11:24:18+00:00,['1554427868289048576'],Sembulingam&gt;&gt;&gt;&gt; https://t.co/Ksd6bi2rfv,
455,1.554427704837038e+18,2022-08-02 11:23:39+00:00,['1554427704837038082'],Morbid&gt;&gt;&gt;&gt; https://t.co/o1Q64VXspV,
456,1.5544275006331986e+18,2022-08-02 11:22:50+00:00,['1554427500633198593'],Hematology https://t.co/wQJcWdXnOo,
457,1.5544274047975014e+18,2022-08-02 11:22:27+00:00,['1554427404797501446'],The devil Vs the deep blue sea https://t.co/P532laxPq7,
458,1.5544271961686098e+18,2022-08-02 11:21:38+00:00,['1554427196168609797'],Surgery 🤞 https://t.co/d86yuHF7A2,
459,1.5544270605584343e+18,2022-08-02 11:21:05+00:00,['1554427060558434304'],Slides &gt;&gt;&gt; https://t.co/T1E3vcvOe1,
460,1.554426856916525e+18,2022-08-02 11:20:17+00:00,['1554426856916525057'],Anatomy 🤛 https://t.co/5QcwedjOKP,
461,1.5544236682851e+18,2022-08-02 11:07:36+00:00,['1554423668285100032'],Smh. Nigerians and entitlement. https://t.co/t4SVGhSnfD,
462,1.5542245089192264e+18,2022-08-01 21:56:13+00:00,['1554224508919226370'],RT @Naija_PR: Amber Heard has been forced to sell her California home for $1.5 million as she faces $8million debt after losing court battl…,
463,1.5542242240631316e+18,2022-08-01 21:55:05+00:00,['1554224224063131649'],"RT @nimsa_saip: DAY ONE 

National Skills Summit for Medical Students (Maiden Edition) @ITFNigeria https://t.co/8M47VYLNgb",
464,1.5542237321971466e+18,2022-08-01 21:53:08+00:00,['1554223732197146638'],Thought this boy was going to be the next Iniesta? https://t.co/U5XSeQsLDN,
465,1.554158871203271e+18,2022-08-01 17:35:24+00:00,['1554158871203270658'],@UtdArena You're back 🤩,
466,1.5541251741271654e+18,2022-08-01 15:21:30+00:00,['1554125174127165446'],RT @Naija_PR: Look at content now😂😂😭 https://t.co/El2jHkbVdB,
467,1.5541205500621988e+18,2022-08-01 15:03:07+00:00,['1554120550062198787'],Women.. lmaooo https://t.co/azBbyFty9O,
468,1.554120497083945e+18,2022-08-01 15:02:55+00:00,['1554120497083944964'],"RT @OghenetegaKayo1: When a lady in serious relationship is approached by a Man more serious about marriage and ready to settle down,

She…",
469,1.5538918042438042e+18,2022-07-31 23:54:10+00:00,['1553891804243804164'],RT @asakemusik: #Terminator https://t.co/jAPYhx00ZM,
470,1.5538328249769329e+18,2022-07-31 19:59:48+00:00,['1553832824976932867'],@agarnacho7 Baller 🔥,
471,1.5537987801888522e+18,2022-07-31 17:44:32+00:00,['1553798780188852227'],@mancmcdonald74 He's doesnt seem to care about the club at all. We need a replacement asap,
472,1.553796737071997e+18,2022-07-31 17:36:24+00:00,['1553796737071996928'],🤣🤣🤣 https://t.co/0TRMh7ezoO,
473,1.553795870289797e+18,2022-07-31 17:32:58+00:00,['1553795870289797120'],I refuse to speak https://t.co/kPbUylDcmR,
474,1.553791507882279e+18,2022-07-31 17:15:38+00:00,['1553791507882278913'],🤣🤣🤣🤣🤣🤣🤣😫😫 https://t.co/jLSiwxLjQA,
475,1.5537809331652116e+18,2022-07-31 16:33:36+00:00,['1553780933165211650'],Love how ETH patted Garnacho. He's definitely staying.,
476,1.5537746679529636e+18,2022-07-31 16:08:43+00:00,['1553774667952963591'],@CristianoStyle7 Goal!🤣,
477,1.5537744994720563e+18,2022-07-31 16:08:03+00:00,['1553774499472056320'],Amad!,
478,1.5537711974894674e+18,2022-07-31 15:54:55+00:00,['1553771197489467393'],@Letter_to_Jack With our B team?.,
479,1.553770579962073e+18,2022-07-31 15:52:28+00:00,['1553770579962073090'],@Fredrick_ross He's not United material at all,
480,1.553768589886464e+18,2022-07-31 15:44:34+00:00,['1553768589886464002'],This Chong dey mud me..lmaoo,
481,1.553761402913018e+18,2022-07-31 15:16:00+00:00,['1553761402913017856'],Omo Garnacho na baller,
482,1.55375454363204e+18,2022-07-31 14:48:45+00:00,['1553754543632039937'],Jesus Christ 😫😫😫 https://t.co/beJqsOjIuF,
483,1.553726444127355e+18,2022-07-31 12:57:05+00:00,['1553726444127354881'],RT @Yemihazan: One day y'all will explain why you add your sex conversations to your picture dumps,
484,1.5534578953580585e+18,2022-07-30 19:09:58+00:00,['1553457895358058499'],RT @osowxvyy: She thinks she’s Rosa Parks for this 😭😭😭,
485,1.5534572928588554e+18,2022-07-30 19:07:35+00:00,['1553457292858855426'],RT @Luch1MA: She actually goes to gym with hopes and dreams of having an altercation with a man,
486,1.5534566267111055e+18,2022-07-30 19:04:56+00:00,['1553456626711105537'],Lmaooop https://t.co/3OlgoKxzIX,
487,1.5534247265419756e+18,2022-07-30 16:58:10+00:00,['1553424726541975552'],"RT @baphacongo: I don't have many friends, I dislike noise, I dislike crowded places, I enjoy being alone, I enjoy my own company, pressing…",
488,1.553377255765713e+18,2022-07-30 13:49:32+00:00,['1553377255765712901'],@soice22 Another Lingard lmao,
489,1.5533771919284224e+18,2022-07-30 13:49:17+00:00,['1553377191928422402'],@Humble_Pele Lmao,
490,1.5533765518861025e+18,2022-07-30 13:46:44+00:00,['1553376551886102528'],@Humble_Pele It's never his day. He's not good enough as a starter.,
491,1.5533753249557217e+18,2022-07-30 13:41:52+00:00,['1553375324955721729'],Elanga. More like langa langa,
492,1.5533752548227686e+18,2022-07-30 13:41:35+00:00,['1553375254822768642'],"If we don't get attacking reinforcements soon, we are insoup",
493,1.553375155312857e+18,2022-07-30 13:41:11+00:00,['1553375155312857093'],@kennagq Elanga lmao,
494,1.5533589394079252e+18,2022-07-30 12:36:45+00:00,['1553358939407925248'],@Conaldinho7 @vandebackk @utdreport As in,
495,1.5533588054966436e+18,2022-07-30 12:36:13+00:00,['1553358805496643586'],RT @ojayfemi: Sometimes....a black tie 🕶 https://t.co/JCxwiVxxlb,
496,1.5533487856271892e+18,2022-07-30 11:56:24+00:00,['1553348785627189250'],Love Malacia's intent everytime he gets the ball,
497,1.5533340299104256e+18,2022-07-30 10:57:46+00:00,['1553334029910425601'],Wtf 🤣🤣🤣 https://t.co/yHlD2cut87,
498,1.5533302682320978e+18,2022-07-30 10:42:50+00:00,['1553330268232097795'],"RT @TobiFolami: Hi MedNorms lovers ❤️,
I am Tobi Folami, a corper, state code ED/22B/2141
I am a contestant for Accesspreneur Business Plan…",
499,1.5533170189837107e+18,2022-07-30 09:50:11+00:00,['1553317018983710723'],RT @israel_obasola: More than Superheroes https://t.co/vyFElccHBG,
500,1.553316648068817e+18,2022-07-30 09:48:42+00:00,['1553316648068816898'],"RT @Elkrosmediahub: That video from Dunamis Church, Abuja made a brother tear up a little. 

You can literally see that many Nigerians are…",
501,1.5531628338561843e+18,2022-07-29 23:37:30+00:00,['1553162833856184321'],"RT @Leorexx10: Pls y’all should come through for a friend,no amount is small pls…thank you😢🙏..viewers discretion ⚠️ https://t.co/1iy3qqjwYL",
502,1.5531383703096607e+18,2022-07-29 22:00:18+00:00,['1553138370309660673'],Na ment https://t.co/iCqmzjevpe,
503,1.5530863621061878e+18,2022-07-29 18:33:38+00:00,['1553086362106187776'],@Elkrosmediahub 'For salad?'..lmaoo,
504,1.5530809634958254e+18,2022-07-29 18:12:11+00:00,['1553080963495825408'],RT @lollypeezle: Catarrh is one very terrible thing people don't talk about. It's very terrible to experience.,
505,1.5530723116993905e+18,2022-07-29 17:37:48+00:00,['1553072311699390466'],"RT @Mss_Jaeden: Guys please this is the person we’re looking for. 
Please retweet, he’s trying to apply for asylum and leave Canada 
#Justi…",
506,1.5530675684449362e+18,2022-07-29 17:18:57+00:00,['1553067568444936192'],RT @UgwunnaEjikem: I’m not a music critic. I didn’t ask you to listen to me. I simply tweeted my opinion on my TL. You don’t have to agree.…,
507,1.5530664391034184e+18,2022-07-29 17:14:28+00:00,['1553066439103418368'],😫😫😫 https://t.co/EM6llwagCy,
508,1.5530400136125317e+18,2022-07-29 15:29:27+00:00,['1553040013612531712'],No one is touching Rihanna ever. No one.,
509,1.5527186044995502e+18,2022-07-28 18:12:18+00:00,['1552718604499550211'],RT @Paulcleverlee: Portable as an American trap artist😅 LISTEN WITH EARPHONES https://t.co/DSVoyHfsmY,
510,1.552590438263046e+18,2022-07-28 09:43:00+00:00,['1552590438263046144'],RT @____Jayy1k: Me telling one of my niggas to slap the other one for talking out of turn: https://t.co/twR9cGr8rH,
511,1.552588395569873e+18,2022-07-28 09:34:53+00:00,['1552588395569872896'],🤣🤣🤣🤣🤣 https://t.co/SBm2KKZySO,
512,1.552587385594069e+18,2022-07-28 09:30:53+00:00,['1552587385594068992'],RT @maxvayshia: A Thread on FACTS about your Liver 👇🏾 https://t.co/UnqcPp6tXM,
513,1.552576032011653e+18,2022-07-28 08:45:46+00:00,['1552576032011653121'],RT @israel_obasola: Porridge divine. https://t.co/aXra0mVOCB,
514,1.5523811465368453e+18,2022-07-27 19:51:21+00:00,['1552381146536845313'],"RT @UgwunnaEjikem: Love how Jack hypes his baby girl &amp; her growth on the TL...

Unlike a certain woman that came here to tell us her baby b…",
515,1.5523767734086574e+18,2022-07-27 19:33:59+00:00,['1552376773408657408'],"RT @LisandrMartinez: Dear Ajacieden,

Today marks the end of a very important chapter in my career and life, and I leave with the pride and…",
516,1.5523723248292209e+18,2022-07-27 19:16:18+00:00,['1552372324829220866'],Let this man go and let us have peace ffs https://t.co/2lfDYrvkXo,
517,1.552370027764007e+18,2022-07-27 19:07:10+00:00,['1552370027764006915'],To find match highlights now na problem.,
518,1.5523482537897738e+18,2022-07-27 17:40:39+00:00,['1552348253789773829'],RT @RickandMorty: Ripped and ready - Season 6 coming September 4th https://t.co/RfvA1x5ELj,
519,1.552347221403865e+18,2022-07-27 17:36:33+00:00,['1552347221403865088'],"RT @AyamDamiee: Hating Amala is not a good personality trait. Please, work on yourself.",
520,1.5523327909805588e+18,2022-07-27 16:39:12+00:00,['1552332790980558848'],RT @Wizarab10: They should not bring that transgender bo sense to women football please. Look how pure and sweet the football is. I don't w…,
521,1.5523054057783992e+18,2022-07-27 14:50:23+00:00,['1552305405778399232'],"RT @InibeheEffiong: I have just been sent to Uyo prison by the Chief Judge of Akwa Ibom State, Justice Ekaette Obot, for one month for defe…",
522,1.5523051506891735e+18,2022-07-27 14:49:23+00:00,['1552305150689173506'],"RT @BonnieTangey: Wrote, “will you marry me?” in the sand. Hope it fucks up a couples holiday. https://t.co/rvRtPXPeAn",
523,1.552281594752389e+18,2022-07-27 13:15:46+00:00,['1552281594752389122'],@AFCAjax @ManUtd We will,
524,1.552281534186537e+18,2022-07-27 13:15:32+00:00,['1552281534186536962'],"RT @AFCAjax: Licha, 
 
We will miss you as a person &amp; footballer. 
 
❌❌❌ @AFCAjax https://t.co/v9t5hLCXqs",
525,1.5522644960638405e+18,2022-07-27 12:07:50+00:00,['1552264496063840258'],"RT @ManUtd: Officially a Red! 🔴

Welcome to Manchester, @LisandrMartinez ✍️

#MUFC",
526,1.5522637396085473e+18,2022-07-27 12:04:49+00:00,['1552263739608547329'],@ManUtd @LisandrMartinez Bienvenido!,
527,1.5522552415083233e+18,2022-07-27 11:31:03+00:00,['1552255241508323328'],RT @pelumizpage: Barca after signing those players and it’s time to pay their salaries. https://t.co/P3M3lJERC9,
528,1.5522515690177004e+18,2022-07-27 11:16:28+00:00,['1552251569017700352'],🤣🤣🤣 https://t.co/38LELa8EaH,
529,1.5522152664398807e+18,2022-07-27 08:52:12+00:00,['1552215266439880704'],RT @Mrpossidez: Thanks to everyone!! She has been found!!! Super grateful for your retweets!,
530,1.5522142666352312e+18,2022-07-27 08:48:14+00:00,['1552214266635231232'],RT @ChrisEriksen8: #NewProfilePic https://t.co/LKDZuvtK91,
531,1.5522138984844902e+18,2022-07-27 08:46:46+00:00,['1552213898484490241'],I'm too soft https://t.co/aVe1sELtK1,
532,1.5522038620643738e+18,2022-07-27 08:06:53+00:00,['1552203862064373765'],Look for the series on YouTube 'Extras en español ' https://t.co/Z9vNPXfcBc,
533,1.5522025789597655e+18,2022-07-27 08:01:48+00:00,['1552202578959765504'],@Veenommm @_Taaooma 🤛,
534,1.552202281592017e+18,2022-07-27 08:00:37+00:00,['1552202281592016898'],RT @_Taaooma: RATE ME 🌚 How did I do ? https://t.co/e5KECBMVmr,
535,1.5522022749565092e+18,2022-07-27 08:00:35+00:00,['1552202274956509184'],The intonation was on point. https://t.co/JFMAnqrJ4A,
536,1.5520355982564475e+18,2022-07-26 20:58:16+00:00,['1552035598256447490'],RT @ChrisEriksen8: The new chapter has started 🔴🔥👹 https://t.co/TgGLP8Q6Oc,
537,1.551952128083632e+18,2022-07-26 15:26:35+00:00,['1551952128083632129'],RT @Ay_capital: @Mrpossidez https://t.co/1hnrJ17rJR,
538,1.5519460867760128e+18,2022-07-26 15:02:35+00:00,['1551946086776012800'],"RT @ManUtd: An artist on the pitch ✨

@ChrisEriksen8 is here and we could not be prouder to have him ❤️

#MUFC",
539,1.55194531859755e+18,2022-07-26 14:59:32+00:00,['1551945318597550083'],@ManUtd @ChrisEriksen8 Welkom🤩,
540,1.5519202802511258e+18,2022-07-26 13:20:02+00:00,['1551920280251125762'],He has a point tbh https://t.co/buzNsEls83,
541,1.5518897114462536e+18,2022-07-26 11:18:34+00:00,['1551889711446253568'],RT @Obaluaye_: Did she also use Compound V? Ẹlẹnu jẹbẹtẹ,
542,1.5518885356947456e+18,2022-07-26 11:13:54+00:00,['1551888535694745602'],RT @FaruqBashar: It’s delusional to think Ten Hag who has a close relationship with De Jong will keep trying to sign him if De Jong told hi…,
543,1.5518845265819443e+18,2022-07-26 10:57:58+00:00,['1551884526581944322'],RT @aproko_doctor: New constitution for s3x going forward. Who wants to join the enforcement team? https://t.co/VKJhqURy4T,
544,1.551884171403993e+18,2022-07-26 10:56:33+00:00,['1551884171403993088'],@zhuurg Hmnn,
545,1.551879967977476e+18,2022-07-26 10:39:51+00:00,['1551879967977476099'],@utdreport Nice🤩,
546,1.5516901917688996e+18,2022-07-25 22:05:45+00:00,['1551690191768899586'],"RT @chemicalbrodar: *Solomon in the Bible attempts to murder a child*

Israelites: WOW THIS IS THE WISEST MAN EVER https://t.co/MOuQfviGqI",
547,1.551506584555094e+18,2022-07-25 09:56:10+00:00,['1551506584555094016'],"RT @Ph_Towncrier: Peace and unity 🇳🇬
The Nigerian national athem is powerful 
Goosebumps allover me

Watch and listen as it is played ❤

To…",
548,1.5515057332708352e+18,2022-07-25 09:52:47+00:00,['1551505733270835200'],"RT @Behcs1: Second borns are the most stubborn, nicest and prettiest set of people in the house",
549,1.5515009307256955e+18,2022-07-25 09:33:42+00:00,['1551500930725695494'],Whatttt!? https://t.co/AMJP1mHFRw,
550,1.551498415812526e+18,2022-07-25 09:23:42+00:00,['1551498415812526082'],"RT @bigheadeddudes: Michael Jackson I know
Michael Jordan I know

Who are you?",
551,1.551496126544634e+18,2022-07-25 09:14:36+00:00,['1551496126544633857'],RT @TheIgboWolf: I have insulted him but can someone explain to me what he did?,
552,1.5514961158324265e+18,2022-07-25 09:14:34+00:00,['1551496115832426496'],Lmaooo https://t.co/mQOLLrH74n,
553,1.5514944695722555e+18,2022-07-25 09:08:01+00:00,['1551494469572255744'],RT @esthyluvv: All I can say is: 👇 https://t.co/mvaVpxMmO3,
554,1.551494114717438e+18,2022-07-25 09:06:36+00:00,['1551494114717437954'],🤡 https://t.co/2NyJwz4ScW,
555,1.5514930870039224e+18,2022-07-25 09:02:31+00:00,['1551493087003922432'],RT @beINSPORTS_AUS: 🇳🇬🏅🥹 Tears of joy for new world record holder Tobi Amusan as she collects Nigeria's first ever World Championship gold!…,
556,1.5514927802072433e+18,2022-07-25 09:01:18+00:00,['1551492780207243264'],"RT @WorldAthletics: WORLD RECORD 🚨

TOBI AMUSAN 🇳🇬 DESTROYS THE WORLD 100M HURDLES RECORD IN 1⃣2⃣.1⃣2⃣ (+0.9 m/s) IN THE SEMIS!

#WorldAthl…",
557,1.5514910925787955e+18,2022-07-25 08:54:36+00:00,['1551491092578795520'],RT @MorrisBaker_: What else should she do ? Drop good music ?,
558,1.5513046867786056e+18,2022-07-24 20:33:53+00:00,['1551304686778605574'],@BlackKolapo So na yearly sub you dey do..wow.. funds,
559,1.5513033626243277e+18,2022-07-24 20:28:38+00:00,['1551303362624327682'],@Oli_Ekun Lmaoo,
560,1.5513020300562145e+18,2022-07-24 20:23:20+00:00,['1551302030056214528'],@BlackKolapo Fundsss,
561,1.5512923701001257e+18,2022-07-24 19:44:57+00:00,['1551292370100125697'],"RT @d_jame_s: Me after reading AML, ALL, CML and CLL for the 17th time: #MBBSJOURNEY https://t.co/WEpsuZiT4t",
562,1.5512754233208996e+18,2022-07-24 18:37:36+00:00,['1551275423320899584'],What the hell🤣 https://t.co/07Jh2291vW,
563,1.5512190841545728e+18,2022-07-24 14:53:44+00:00,['1551219084154572803'],Wow https://t.co/ABA4fkdGwv,
564,1.5512029483944837e+18,2022-07-24 13:49:37+00:00,['1551202948394483713'],"RT @DammyYo_: Hadizah is a Fountain University student, who left home to School Friday and has been declared missing
Help us find Hadizah!…",
565,1.5511902389192868e+18,2022-07-24 12:59:07+00:00,['1551190238919286785'],RT @FaruqBashar: Sterling join chelsea he turn Naira 😭,
566,1.5511899660294554e+18,2022-07-24 12:58:02+00:00,['1551189966029455361'],"RT @ojayfemi: My favourite biological gene name is the ""Methuselah Gene"" a stretch of DNA which favours longevity.
A Harvard study determin…",
567,1.5511454834978363e+18,2022-07-24 10:01:16+00:00,['1551145483497836546'],RT @Marvel: WAKANDA FOREVER https://t.co/jHGulxMISk,
568,1.55095372384068e+18,2022-07-23 21:19:17+00:00,['1550953723840679938'],@BIGpapzy Lmao,
569,1.5509154236920996e+18,2022-07-23 18:47:06+00:00,['1550915423692099588'],@BIGpapzy Modified sweat glands&gt;&gt;&gt;,
570,1.5509150537167053e+18,2022-07-23 18:45:38+00:00,['1550915053716705282'],@LamieSleem @ElementrixDavid Lmao,
571,1.5509046618419528e+18,2022-07-23 18:04:20+00:00,['1550904661841952773'],@theakorede Ah,
572,1.5509038974133535e+18,2022-07-23 18:01:18+00:00,['1550903897413353473'],"Histopathology slides:

#MBBSJOURNEY https://t.co/I3f5EGu4kN",
573,1.550903268133507e+18,2022-07-23 17:58:48+00:00,['1550903268133507072'],"Every haematology department in every med school
#MBBSJOURNEY https://t.co/h4APkaTLT8",
574,1.5509030997489787e+18,2022-07-23 17:58:08+00:00,['1550903099748978700'],@MhideBanks Lmao,
575,1.5509027528758436e+18,2022-07-23 17:56:45+00:00,['1550902752875843584'],"#MBBSJOURNEY
My roommate to me:
You no fit finish 10 slides in one night

Me: https://t.co/4iKPDu9gOs",
576,1.550901392562426e+18,2022-07-23 17:51:20+00:00,['1550901392562425869'],@sonofkola Lmaoo..apt,
577,1.550845235898585e+18,2022-07-23 14:08:12+00:00,['1550845235898585088'],"RT @ToyosiGodwin: No matter how introverted you are, you will always get bored when you stay indoors for too long. And you know what boredo…",
578,1.5508410380797542e+18,2022-07-23 13:51:31+00:00,['1550841038079754241'],"Maybe only you, perhaps. https://t.co/UUj14HAT8g",
579,1.5508408440931656e+18,2022-07-23 13:50:45+00:00,['1550840844093165568'],RT @TruthBy_JN: Only someone who does not read would insist that fiction offers little to no 'intellectual' value. Lol,
580,1.5508087485911245e+18,2022-07-23 11:43:12+00:00,['1550808748591124481'],2-2..lmao,
581,1.5507927993264374e+18,2022-07-23 10:39:50+00:00,['1550792799326437378'],VDB needs to do more,
582,1.5507862887265608e+18,2022-07-23 10:13:58+00:00,['1550786288726560769'],Sanchoodinho.......🔥🔥,
583,1.5507852958927667e+18,2022-07-23 10:10:01+00:00,['1550785295892766720'],Bruno has started,
584,1.5507826099024282e+18,2022-07-23 09:59:21+00:00,['1550782609902428160'],This pitch is shite,
585,1.5507644898128937e+18,2022-07-23 08:47:20+00:00,['1550764489812893696'],"Except we sign a new RB, Dalot has made that spot his own.",
586,1.5507633099174216e+18,2022-07-23 08:42:39+00:00,['1550763309917421569'],🤣🤣🤣🤣🤣🤣🤣🤣 https://t.co/8co53BZcjD,
587,1.550542307392381e+18,2022-07-22 18:04:28+00:00,['1550542307392380929'],@Dr_Good22 Mangala,
588,1.550467599431e+18,2022-07-22 13:07:36+00:00,['1550467599431000068'],RT @myvillaneve: you know your show will be a banger if you cast giancarlo esposito https://t.co/ZpbGamhKr5,
589,1.5504642585171354e+18,2022-07-22 12:54:20+00:00,['1550464258517135360'],@FCBarcelona Edmond kirsch,
590,1.5504637773631857e+18,2022-07-22 12:52:25+00:00,['1550463777363185665'],RT @Abu_Dunoma: The most mentally draining place on earth is Medical school.,
591,1.5504556142745068e+18,2022-07-22 12:19:59+00:00,['1550455614274506753'],RT @thesheking_: You can start creating content and cry instead since it soothes you,
592,1.5502895394486886e+18,2022-07-22 01:20:03+00:00,['1550289539448688642'],"@Oli_Ekun Don't, except you are looking for an alternative to valium.",
593,1.5501661909281382e+18,2022-07-21 17:09:55+00:00,['1550166190928138241'],"RT @lasisielenu: Yankee VS Naija!! 🤷🏾🏃🏾🏃🏾🏃🏾

The most common phrase on a Naija Movie set is…. https://t.co/Deu05H5mS2",
594,1.5501442721160888e+18,2022-07-21 15:42:49+00:00,['1550144272116088832'],RT @hsakuraaaa: @BNXN Imagine if all the celebrities you insulted and made fun of before you blew blocked you and helped you out of your mi…,
595,1.5498943747833446e+18,2022-07-20 23:09:49+00:00,['1549894374783344640'],RT @sakaokikiola: This is how I will carry my MBBS degree home when I finally bag it😂 https://t.co/z8elXjA5Lz,
596,1.5498931518711808e+18,2022-07-20 23:04:57+00:00,['1549893151871180802'],RT @Dee_Bebegirl: Some of you are very very unkind and you’re looking for kind partners. You won’t see ijn,
597,1.5498065615262515e+18,2022-07-20 17:20:52+00:00,['1549806561526251523'],consultants to us during M0 posting: https://t.co/z5qwni7Hrd,
598,1.5498035014500434e+18,2022-07-20 17:08:43+00:00,['1549803501450043396'],Simple https://t.co/xO71Jw7t0E,
599,1.549715151217197e+18,2022-07-20 11:17:39+00:00,['1549715151217197056'],RT @JajaPhD: Her account is private because she wants to contain her opinions to a specific group of people. I don’t think it is ok for you…,
600,1.5497022627752182e+18,2022-07-20 10:26:26+00:00,['1549702262775218178'],"RT @_E_will: Hello Nigeria, 

I'm a graduate of the faculty of Law University of Uyo, I graduated with a 2:1 and would love to be a part of…",
601,1.549434348440535e+18,2022-07-19 16:41:50+00:00,['1549434348440535043'],RT @Sports_Doctor2: Nigerian doctors don see something 🤣🤣🤣🤣🤣🤣🤣 https://t.co/ebutzHg1ur,
602,1.549434338118361e+18,2022-07-19 16:41:47+00:00,['1549434338118361088'],🤣🤣🤣🤣 https://t.co/HyKZJD2MAn,
603,1.5493950935635763e+18,2022-07-19 14:05:51+00:00,['1549395093563576320'],@TyrellMalaciia @ManUtd Machalaaaaaa,
604,1.5493868317157704e+18,2022-07-19 13:33:01+00:00,['1549386831715770374'],@utdreport Ten-gen press,
605,1.5493856701662085e+18,2022-07-19 13:28:24+00:00,['1549385670166208514'],"RT @UtdFaithfuls: Good to see Sancho, Rashford, and Martial link-up nicely but they're our only quality forward options.

Whether or not Cr…",
606,1.5493837056801382e+18,2022-07-19 13:20:36+00:00,['1549383705680138240'],"RT @UtdFaithfuls: If Man Utd weren't performing well this pre-seaaon, the English media sharks would already be questioning why Man Utd hir…",
607,1.5493601057659658e+18,2022-07-19 11:46:49+00:00,['1549360105765965824'],See buildup nau!,
608,1.5493590128142254e+18,2022-07-19 11:42:29+00:00,['1549359012814225408'],"RT @UtdRyan_: This front 3, man. It would be a massive shame if a guy who doesn’t even want to be here comes back &amp; ruins it all.",
609,1.549358946246353e+18,2022-07-19 11:42:13+00:00,['1549358946246352896'],@UtdFaithfuls 🤩🤩🤩,
610,1.5493554991912468e+18,2022-07-19 11:28:31+00:00,['1549355499191246848'],I missed the goal😭,
611,1.5493480131428598e+18,2022-07-19 10:58:46+00:00,['1549348013142859777'],Ayew is screaming like he's moaning,
612,1.5493435516030523e+18,2022-07-19 10:41:02+00:00,['1549343551603052544'],@Hon_Tenacious This https://t.co/8FpG6ZQZqu,
613,1.5493409117918986e+18,2022-07-19 10:30:33+00:00,['1549340911791898630'],@Hon_Tenacious Football live app,
614,1.549340686062854e+18,2022-07-19 10:29:39+00:00,['1549340686062854144'],"Malacia..Dalot...Martial

Beautiful",
615,1.5493393549711114e+18,2022-07-19 10:24:22+00:00,['1549339354971111425'],Martial looks sharp,
616,1.5493308918304358e+18,2022-07-19 09:50:44+00:00,['1549330891830435841'],Fraud https://t.co/UWBAstpvgT,
617,1.549059536287408e+18,2022-07-18 15:52:28+00:00,['1549059536287408129'],"RT @FaruqBashar: Don’t purchase anything from here make they no carry your money Trabaye, it’s a scam page Retweet for awareness. https://t…",
618,1.549058843409367e+18,2022-07-18 15:49:43+00:00,['1549058843409367040'],@yeahmark0 He looks so goood,
619,1.549057581729153e+18,2022-07-18 15:44:42+00:00,['1549057581729153029'],I really feel that Van dijk will be exposed next season.,
620,1.54904978784401e+18,2022-07-18 15:13:44+00:00,['1549049787844009984'],"RT @FEMMY466: There's this common misconception that introverts are good listeners and let me tell you, we're not listening to you, I've zo…",
621,1.549049780902699e+18,2022-07-18 15:13:42+00:00,['1549049780902699009'],This is true https://t.co/UpP8MztEsd,
