,id,id_str,name,screen_name,description,years_online,statuses_count,tweets_per_year,location,url,entities,protected,followers_count,friends_count,listed_count,created_at,favourites_count,utc_offset,time_zone,geo_enabled,verified,lang,contributors_enabled,is_translator,is_translation_enabled,profile_background_color,profile_background_image_url,profile_background_image_url_https,profile_background_tile,profile_image_url,profile_image_url_https,profile_link_color,profile_sidebar_border_color,profile_sidebar_fill_color,profile_text_color,profile_use_background_image,has_extended_profile,default_profile,default_profile_image,following,live_following,follow_request_sent,notifications,muting,blocking,blocked_by,translator_type,withheld_in_countries,profile_banner_url,year_created
834,45625570.0,45625570,Hope Laverty,Hopeywopey,"Year 1/2 teacher who loves to sing, read and drink tea!",13,4980.0,383.0769230769231,Newcastle,,{'description': {'urls': []}},True,110.0,732.0,0.0,Mon Jun 08 17:59:22 +0000 2009,808.0,,,True,False,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1321533295079903233/C0Hgqe0z_normal.jpg,https://pbs.twimg.com/profile_images/1321533295079903233/C0Hgqe0z_normal.jpg,89C9FA,000000,000000,000000,False,True,False,False,False,False,False,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/45625570/1603831004,2009
862,548024832.0,548024832,Michelle C,MClaxton79,"PE teacher, love most sports, also have a tendency to do crazy stuff.....well it keeps life interesting!",10,82.0,8.2,,,{'description': {'urls': []}},False,44.0,282.0,1.0,Sat Apr 07 22:00:55 +0000 2012,45.0,,,False,False,,False,False,False,880B4F,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1075087634001788929/97nwyJSd_normal.jpg,https://pbs.twimg.com/profile_images/1075087634001788929/97nwyJSd_normal.jpg,ED016D,D7FFDD,D6DC9E,E6AC96,True,True,False,False,False,False,False,False,False,False,False,none,[],,2012
883,1664915360.0,1664915360,Di,dioldy86,Dedicated EYFS and now Key Stage 1 teacher.  Animal lover. Smile and the world will smile with you ♡  #TeamEarlyChildhood,9,2185.0,242.77777777777777,,,{'description': {'urls': []}},False,1784.0,2433.0,2.0,Mon Aug 12 12:03:16 +0000 2013,7220.0,,,False,False,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1426938503741517832/mWcdQYAl_normal.jpg,https://pbs.twimg.com/profile_images/1426938503741517832/mWcdQYAl_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/1664915360/1668327600,2013
905,40264611.0,40264611,kswiz,katieseazell,Head of Year 11. French teacher 👩‍🏫,13,643.0,49.46153846153846,,,{'description': {'urls': []}},True,138.0,828.0,5.0,Fri May 15 15:37:35 +0000 2009,296.0,,,False,False,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/536523054403575808/BayQzY4a_normal.jpeg,https://pbs.twimg.com/profile_images/536523054403575808/BayQzY4a_normal.jpeg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/40264611/1416752040,2009
907,19869791.0,19869791,🕷 Helen Bardy 💙,hbardy,has tried to avoid being a school teacher all her life. Trained youth worker & now senior lecturer @newman_uni! Views my own....blah blah blah!,13,1237.0,95.15384615384616,"Brum, UK",,{'description': {'urls': []}},False,462.0,2345.0,14.0,Sun Feb 01 18:35:11 +0000 2009,792.0,,,True,False,,False,False,False,CE48F9,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1241478966910820352/7C1V4EaD_normal.jpg,https://pbs.twimg.com/profile_images/1241478966910820352/7C1V4EaD_normal.jpg,C80B09,BDDCAD,FEFACD,333333,True,False,False,False,False,False,False,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/19869791/1591036125,2009
933,424643090.0,424643090,Ellie Lumb,ell_lmb,Maths teacher in London 🌈,11,132.0,12.0,"London, England",,{'description': {'urls': []}},True,150.0,592.0,0.0,Wed Nov 30 01:05:22 +0000 2011,1362.0,,,False,False,,False,False,False,ACDED6,http://abs.twimg.com/images/themes/theme18/bg.gif,https://abs.twimg.com/images/themes/theme18/bg.gif,False,http://pbs.twimg.com/profile_images/1364884409783058434/BATTmg6a_normal.jpg,https://pbs.twimg.com/profile_images/1364884409783058434/BATTmg6a_normal.jpg,038543,EEEEEE,F6F6F6,333333,True,True,False,False,False,False,False,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/424643090/1372936170,2011
943,28022219.0,28022219,Ms Emma Smith,smithemmal,"Single by chance, mother by choice. Trainee #historyteacher, feminist, novice horse rider & coffee snob. All views my own.",13,15780.0,1213.8461538461538,"Surrey, UK",,{'description': {'urls': []}},True,1809.0,248.0,357.0,Wed Apr 01 01:50:02 +0000 2009,5065.0,,,False,False,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1547595360511488002/LhPsCpov_normal.jpg,https://pbs.twimg.com/profile_images/1547595360511488002/LhPsCpov_normal.jpg,55C2D2,000000,000000,000000,False,True,False,False,False,False,False,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/28022219/1645446815,2009
950,3297079846.0,3297079846,Ebony Walker,Ebs_walker,science teacher 👩‍🔬| nottingham | RSC Scholar 21/22 | she/her,7,307.0,43.857142857142854,,,{'description': {'urls': []}},False,177.0,554.0,1.0,Sun May 24 20:36:33 +0000 2015,2302.0,,,False,False,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1449698115846656001/SyxUfNjg_normal.jpg,https://pbs.twimg.com/profile_images/1449698115846656001/SyxUfNjg_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/3297079846/1634469939,2015
953,74792691.0,74792691,Ashley,Ash_Hix,"Secondary teacher of English, Media and Film Studies📚🎞☀️",13,313.0,24.076923076923077,Northern Ireland ,,{'description': {'urls': []}},True,85.0,77.0,0.0,Wed Sep 16 17:58:29 +0000 2009,79.0,,,False,False,,False,False,False,642D8B,http://abs.twimg.com/images/themes/theme10/bg.gif,https://abs.twimg.com/images/themes/theme10/bg.gif,True,http://pbs.twimg.com/profile_images/1558649994969759746/VWwLkOnO_normal.jpg,https://pbs.twimg.com/profile_images/1558649994969759746/VWwLkOnO_normal.jpg,FF0000,65B0DA,7AC3EE,3D1957,True,True,False,False,False,False,False,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/74792691/1599311594,2009
955,7.126963236073062e+17,712696323607306240,James René de Berniéres,JamesRene,Retired photographer turned school teacher.,6,152.0,25.333333333333332,"London, England",https://t.co/CI6mtuLMT2,"{'url': {'urls': [{'url': 'https://t.co/CI6mtuLMT2', 'expanded_url': 'http://www.instagram.com/jamesrene', 'display_url': 'instagram.com/jamesrene', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,57.0,525.0,1.0,Wed Mar 23 17:43:39 +0000 2016,354.0,,,False,False,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1437519009705046019/eFArVELJ_normal.jpg,https://pbs.twimg.com/profile_images/1437519009705046019/eFArVELJ_normal.jpg,000000,000000,000000,000000,False,False,False,False,False,False,False,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/712696323607306240/1526905316,2016
1028,618266954.0,618266954,Russ,DRHTNorth,"Mum to three amazing girls, friend to many, life-long learner, lover of fun, headteacher. All opinions my own.",10,110.0,11.0,"Preston, England",,{'description': {'urls': []}},False,44.0,238.0,0.0,Mon Jun 25 17:17:21 +0000 2012,184.0,,,False,False,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1285593611527172096/9M3vZQf5_normal.jpg,https://pbs.twimg.com/profile_images/1285593611527172096/9M3vZQf5_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/618266954/1595344432,2012
1046,7.271781636216136e+17,727178163621613568,Kelly Aydi,KellyAydi,"Mom to a little boy & even littler girl, wife to a big boy, teacher of biology and lover of music.",6,124.0,20.666666666666668,"England, United Kingdom",,{'description': {'urls': []}},True,8.0,127.0,0.0,Mon May 02 16:49:19 +0000 2016,267.0,,,False,False,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/731205478005510144/mPrupjGa_normal.jpg,https://pbs.twimg.com/profile_images/731205478005510144/mPrupjGa_normal.jpg,7FDBB6,000000,000000,000000,False,True,False,False,False,False,False,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/727178163621613568/1462751410,2016
1053,2298493850.0,2298493850,Sir Batts of Battster #FBPE #GTTO,LeeBattsz,"Folk guitarist, teacher, NEU member, mainly English partly Polish, fully European.",8,1531.0,191.375,,,{'description': {'urls': []}},False,526.0,908.0,0.0,Sat Jan 18 20:38:07 +0000 2014,538.0,,,True,False,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1594015700196147200/aZHN_qAP_normal.jpg,https://pbs.twimg.com/profile_images/1594015700196147200/aZHN_qAP_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/2298493850/1667585782,2014
1063,8.290876525614285e+17,829087652561428480,Miss Winterburn,pwinterburn24,Year 6 teacher 👩🏼‍🏫 English lead 📚,5,65.0,13.0,,,{'description': {'urls': []}},False,73.0,227.0,0.0,Tue Feb 07 22:01:14 +0000 2017,115.0,,,False,False,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1572314047185358851/V5nuCvmh_normal.jpg,https://pbs.twimg.com/profile_images/1572314047185358851/V5nuCvmh_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/829087652561428480/1663704387,2017
1121,42277033.0,42277033,David Perkins,DallasDavey,Headteacher @littletownacad in beautiful East Devon and bassist in popular Southwest party band Voodoo Seven @VOODOOSEVEN proud member of @ukcowboysfans,13,2473.0,190.23076923076923,"50.622099,-3.413169",,{'description': {'urls': []}},False,217.0,680.0,9.0,Sun May 24 20:37:20 +0000 2009,816.0,,,True,False,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1502326372/profile2_normal.jpg,https://pbs.twimg.com/profile_images/1502326372/profile2_normal.jpg,0084B4,C0DEED,DDEEF6,333333,True,False,False,False,False,False,False,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/42277033/1398531976,2009
1163,964300290.0,964300290,Jamie Kelly,JamTeachesChem,"(he/him) Science teacher. Chemistry specialist. Dice goblin. RPG enthusiast (D&D 5E, CoC, Ironsworn, Cortex Prime). 

Sleep remains elusive.",10,444.0,44.4,"Yorkshire, England",,{'description': {'urls': []}},False,78.0,277.0,0.0,Thu Nov 22 14:00:01 +0000 2012,530.0,,,False,False,,False,False,False,022330,http://abs.twimg.com/images/themes/theme15/bg.png,https://abs.twimg.com/images/themes/theme15/bg.png,False,http://pbs.twimg.com/profile_images/1587504709119578112/qy4p56eV_normal.jpg,https://pbs.twimg.com/profile_images/1587504709119578112/qy4p56eV_normal.jpg,89C9FA,FFFFFF,C0DFEC,333333,True,True,False,False,False,False,False,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/964300290/1493244915,2012
1179,3135221107.0,3135221107,RoseLawker,RoseLawker,"#LongCovid long hauler, mum to an amazing daughter#carer, Headteacher (soon to be ex- I'm sure!), giving up hope",7,5.0,0.7142857142857143,,,{'description': {'urls': []}},False,13.0,98.0,0.0,Fri Apr 03 10:40:35 +0000 2015,10.0,,,False,False,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1582646698559655936/j_vOb2WV_normal.jpg,https://pbs.twimg.com/profile_images/1582646698559655936/j_vOb2WV_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/3135221107/1666167352,2015
1271,849956389.0,849956389,Emma Barton,bartyem,"Year 1 teacher, SENCO, Pupil Premium Champion, Intervention Lead, Governor. Proud to have taught for 19 years at Staniland; part of @VoyageEP",10,313.0,31.3,"England, United Kingdom",,{'description': {'urls': []}},False,213.0,435.0,0.0,Thu Sep 27 21:00:01 +0000 2012,939.0,,,False,False,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1396060813732061184/WQ-sLgfd_normal.jpg,https://pbs.twimg.com/profile_images/1396060813732061184/WQ-sLgfd_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/849956389/1621756654,2012
1298,2827639512.0,2827639512,Jo Gearing,JoPerrett1,Infant teacher in BANES | Masters in Child and Adolescent Mental Health |,8,617.0,77.125,,,{'description': {'urls': []}},True,63.0,268.0,0.0,Tue Sep 23 08:24:53 +0000 2014,500.0,,,False,False,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1559485086428499969/CFE65XHM_normal.jpg,https://pbs.twimg.com/profile_images/1559485086428499969/CFE65XHM_normal.jpg,9266CC,000000,000000,000000,False,False,False,False,False,False,False,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/2827639512/1527680580,2014
1349,1050134125.0,1050134125,Milana Grainger,MTGrainger,"Mum-teacher-reader, possibly in that order, probably not.",10,225.0,22.5,,,{'description': {'urls': []}},False,25.0,139.0,0.0,Mon Dec 31 11:21:34 +0000 2012,420.0,,,False,False,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1496225107932557320/5ZC5McND_normal.jpg,https://pbs.twimg.com/profile_images/1496225107932557320/5ZC5McND_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,False,False,False,False,none,[],,2012
1372,9.659655877835284e+17,965965587783528448,Mrs K,_MrsHK,Year 3 teacher and RE lead by day / Digital illustrator and bookworm by night 🎨,4,576.0,144.0,"England, United Kingdom",,{'description': {'urls': []}},False,567.0,431.0,2.0,Tue Feb 20 15:05:17 +0000 2018,1012.0,,,False,False,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/967042596458688512/GBi2U-E2_normal.jpg,https://pbs.twimg.com/profile_images/967042596458688512/GBi2U-E2_normal.jpg,F58EA8,000000,000000,000000,False,False,False,False,False,False,False,False,False,False,False,none,[],,2018
1391,4002852381.0,4002852381,Charlotte Wright,charlottegwrigh,"History teacher 
🌱🏳️‍🌈 she/her",7,564.0,80.57142857142857,"Bristol, England",,{'description': {'urls': []}},False,1179.0,2373.0,2.0,Tue Oct 20 15:28:43 +0000 2015,23150.0,,,True,False,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1490421198412472325/m5xUGvs7_normal.jpg,https://pbs.twimg.com/profile_images/1490421198412472325/m5xUGvs7_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/4002852381/1632425661,2015
1412,271035743.0,271035743,Dave Louca,davelouca,"Secondary maths teacher, founder of Freshcrew Records, DJ and produce as Jon Costa & Love Assassins. Ex Head of A&R and marketing at Nukleuz & Big In Ibiza",11,781.0,71.0,,https://t.co/XhQn5fcOVV,"{'url': {'urls': [{'url': 'https://t.co/XhQn5fcOVV', 'expanded_url': 'http://freshcrewrecords.co.uk', 'display_url': 'freshcrewrecords.co.uk', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,153.0,248.0,4.0,Wed Mar 23 18:46:35 +0000 2011,2129.0,,,True,False,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1540335956091338756/bIA8vENn_normal.jpg,https://pbs.twimg.com/profile_images/1540335956091338756/bIA8vENn_normal.jpg,0084B4,000000,DDEEF6,333333,False,True,False,False,False,False,False,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/271035743/1594311459,2011
1426,624648757.0,624648757,Rachael Ten Broeke,RachaelTenBroek,"daughter, sister, wife, mother of 2, teacher...!",10,455.0,45.5,,,{'description': {'urls': []}},False,57.0,216.0,0.0,Mon Jul 02 12:55:50 +0000 2012,1391.0,,,False,False,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/616346085989187584/5s0QzRUR_normal.jpg,https://pbs.twimg.com/profile_images/616346085989187584/5s0QzRUR_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,False,False,False,False,none,[],,2012
1428,2612051540.0,2612051540,Miss Reynolds,hannahrreynolds,photography teacher in a secondary school in East Sussex.,8,127.0,15.875,,,{'description': {'urls': []}},False,191.0,436.0,5.0,Tue Jul 08 17:34:15 +0000 2014,3206.0,,,False,False,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/723424033916624896/vkkaV22__normal.jpg,https://pbs.twimg.com/profile_images/723424033916624896/vkkaV22__normal.jpg,19CF86,000000,000000,000000,False,False,False,False,False,False,False,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/2612051540/1608739890,2014
1435,4640734347.0,4640734347,Twitless,Miss_e101,physics teacher. amateur photographer. dog lover. shit disturber. have a nice day!,7,242.0,34.57142857142857,United Kingdom,,{'description': {'urls': []}},False,11.0,22.0,0.0,Tue Dec 29 07:35:26 +0000 2015,34.0,,,False,False,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/768829809610948608/1QXl_xeM_normal.jpg,https://pbs.twimg.com/profile_images/768829809610948608/1QXl_xeM_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,False,False,False,False,none,[],,2015
1436,3450862036.0,3450862036,Tracy Taylor,FloTaylor2001,"Wife, stepmum/nan, daughter, Maths teacher, animals, crochet, sewing, crafting.....",7,99.0,14.142857142857142,United Kingdom,,{'description': {'urls': []}},True,1.0,102.0,0.0,Wed Aug 26 21:13:41 +0000 2015,4728.0,,,False,False,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1293272825642590209/1M3twDk3_normal.jpg,https://pbs.twimg.com/profile_images/1293272825642590209/1M3twDk3_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/3450862036/1597175710,2015
1439,61805340.0,61805340,Rich Bach,Rich_Bach,"Former primary, now secondary school teacher. Swansea City fan. PES addict.",13,6075.0,467.3076923076923,"Wales, United Kingdom",,{'description': {'urls': []}},False,389.0,684.0,14.0,Fri Jul 31 16:10:56 +0000 2009,787.0,,,True,False,,False,False,False,FFFFFF,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1349135079528919043/nSebpEhm_normal.jpg,https://pbs.twimg.com/profile_images/1349135079528919043/nSebpEhm_normal.jpg,6600FF,181A1E,CCE7FF,000000,True,True,False,False,False,False,False,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/61805340/1348091436,2009
1489,370183855.0,370183855,Mr Langton,JlangtonGeog,"Secondary geography teacher, Fulwood academy, Simpsons fanatic, football shirt addict.",11,12.0,1.0909090909090908,"Preston, England",,{'description': {'urls': []}},True,44.0,181.0,0.0,Thu Sep 08 16:05:55 +0000 2011,15.0,,,True,False,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1319771464871124993/ISqxlr_1_normal.jpg,https://pbs.twimg.com/profile_images/1319771464871124993/ISqxlr_1_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,False,False,False,False,none,[],,2011
1540,28801274.0,28801274,SJP,shanjayne,Christian folky lefty yarnie mummy wifey teacher. Think that sums it up.,13,2329.0,179.15384615384616,,,{'description': {'urls': []}},False,149.0,585.0,0.0,Sat Apr 04 14:27:20 +0000 2009,8066.0,,,False,False,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/496408714946314240/CFGQ3gjI_normal.jpeg,https://pbs.twimg.com/profile_images/496408714946314240/CFGQ3gjI_normal.jpeg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,False,False,False,False,none,[],,2009
1547,1.0215219861520138e+18,1021521986152013824,Sunshine,Sunshin68811667,Mother- teacher- leftie- cat servant - vegetarian - needs more sleep,4,969.0,242.25,"Leicester, England",,{'description': {'urls': []}},False,23.0,140.0,0.0,Mon Jul 23 22:26:35 +0000 2018,4207.0,,,False,False,,False,False,False,F5F8FA,,,False,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,True,False,False,False,False,False,False,False,none,[],,2018
1573,378218425.0,378218425,Sarah Fitzpatrick,misssarahlfitz,Drama teacher @capajuniors and @cathedralacadem Co Champion for @open_drama_uk Join the movement https://t.co/i76sspcLdL,11,6551.0,595.5454545454545,"Wakefield, England",https://t.co/naFWpoGJKK,"{'url': {'urls': [{'url': 'https://t.co/naFWpoGJKK', 'expanded_url': 'https://cathedral.trinitymat.org/capa-juniors/about/', 'display_url': 'cathedral.trinitymat.org/capa-juniors/a…', 'indices': [0, 23]}]}, 'description': {'urls': [{'url': 'https://t.co/i76sspcLdL', 'expanded_url': 'https://opendramauk.org', 'display_url': 'opendramauk.org', 'indices': [97, 120]}]}}",False,961.0,1480.0,1.0,Thu Sep 22 20:54:38 +0000 2011,18454.0,,,True,False,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1500932901193633795/TRGcAZjZ_normal.jpg,https://pbs.twimg.com/profile_images/1500932901193633795/TRGcAZjZ_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/378218425/1580062717,2011
1578,242858541.0,242858541,Chris Pete,ChrisBarnes2610,AVFC - Director of KS3 and Computing teacher at The Oldham Academy North,11,220.0,20.0,Manchester,,{'description': {'urls': []}},True,218.0,834.0,6.0,Tue Jan 25 19:20:54 +0000 2011,416.0,,,False,False,,False,False,False,8C8B91,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1031966319204360192/aE0Jtck-_normal.jpg,https://pbs.twimg.com/profile_images/1031966319204360192/aE0Jtck-_normal.jpg,D4D4D4,68FA04,1D1D1D,892DD8,True,True,False,False,False,False,False,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/242858541/1534875066,2011
1581,2778877989.0,2778877989,teacherofmuggles,Miss_Hibberd,"Supply teacher of muggles, I swear Errol was delivering my letter. poor thing never made it.",8,77.0,9.625,,,{'description': {'urls': []}},False,9.0,58.0,1.0,Sun Sep 21 12:31:07 +0000 2014,40.0,,,False,False,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/888123344662315010/4pjg79ne_normal.jpg,https://pbs.twimg.com/profile_images/888123344662315010/4pjg79ne_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,False,False,False,False,none,[],,2014
1588,95228788.0,95228788,𝕁𝕦𝕕𝕪 𝔹,_Judy_Bennett,Science #teacher | ISTE Certified Educator | Mindful Educator | Fresh Air Fund Chairperson | Grinspoon Recipient | LFL Steward | She/Her,13,2389.0,183.76923076923077,"Greenfield, MA- Pocumtuc land",https://t.co/s9eXurnTy5,"{'url': {'urls': [{'url': 'https://t.co/s9eXurnTy5', 'expanded_url': 'https://msbennett.my.canva.site/', 'display_url': 'msbennett.my.canva.site', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,762.0,2337.0,10.0,Mon Dec 07 16:11:56 +0000 2009,13449.0,,,False,False,,False,False,False,8AB9A9,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1264699479552397312/LnGE9r_T_normal.png,https://pbs.twimg.com/profile_images/1264699479552397312/LnGE9r_T_normal.png,FF691F,76959A,C6CCA6,4F7274,True,False,False,False,False,False,False,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/95228788/1502288105,2009
1592,241050162.0,241050162,Cat ╪,CatJEvans,Mum to L&L #myworld; wife of an #ironman; primary school teacher #mvcrew; #originalthatter; #fthc; love a bit of netball #WA...that is all.,11,1016.0,92.36363636363636,,,{'description': {'urls': []}},False,66.0,341.0,0.0,Fri Jan 21 10:08:19 +0000 2011,404.0,,,False,False,,False,False,False,642D8B,http://abs.twimg.com/images/themes/theme10/bg.gif,https://abs.twimg.com/images/themes/theme10/bg.gif,True,http://pbs.twimg.com/profile_images/732300530836508676/PcTBjWYJ_normal.jpg,https://pbs.twimg.com/profile_images/732300530836508676/PcTBjWYJ_normal.jpg,FF0000,65B0DA,AEB9BF,3D1957,True,False,False,False,False,False,False,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/241050162/1471189619,2011
