id,created_at,edit_history_tweet_ids,text,withheld,clean_text
1.2565161989231452e+18,2020-05-02 09:29:41+00:00,['1256516198923145217'],@ClaireM73531493 @Only1Argyle Well done Joe👍,,well done joe
1.256492713505063e+18,2020-05-02 07:56:22+00:00,['1256492713505062913'],@RealMattLucas Fantastic lovely singing voices too really enjoyed that it’s cheered me up💙👍,,fantastic lovely singing voice really enjoyed cheered
1.256325679471161e+18,2020-05-01 20:52:38+00:00,['1256325679471161344'],@RealMattLucas @curtisstigers Fantastic,,fantastic
1.256324776462676e+18,2020-05-01 20:49:02+00:00,['1256324776462675968'],@CorkCoypu Something for me to look forward too😉,,something look forward
1.256277637351256e+18,2020-05-01 17:41:43+00:00,['1256277637351256064'],@RealMattLucas You’re a ray of sunshine🌝,,youre ray sunshine
1.256009118122496e+18,2020-04-30 23:54:43+00:00,['1256009118122496000'],@GylesB1 It’s amazing,,amazing
1.256008257702855e+18,2020-04-30 23:51:18+00:00,['1256008257702854666'],@neilhurst @RealMattLucas That’s fab👍,,thats fab
1.255947507462529e+18,2020-04-30 19:49:54+00:00,['1255947507462529029'],@BrokenByWar Hope you’re mended💙,,hope youre mended
1.2559004377079276e+18,2020-04-30 16:42:52+00:00,['1255900437707927553'],@TooManyTs @captaintommoore @RoyalFamily Fantastic guys👍,,fantastic guy
1.2558996001558036e+18,2020-04-30 16:39:32+00:00,['1255899600155803655'],@Kika_GuideDog Lovely to see Kika having a good play,,lovely see kika good play
1.2558994203292058e+18,2020-04-30 16:38:49+00:00,['1255899420329205760'],@captaintommoore Colonel Tom you are our shining light through this pandemic thank you,,colonel tom shining light pandemic thank
1.2558983203939082e+18,2020-04-30 16:34:27+00:00,['1255898320393908224'],@LindaRo03126195 😂😂I was waiting for the hair advice😂,,waiting hair advice
1.2558979630770135e+18,2020-04-30 16:33:02+00:00,['1255897963077013504'],@RachelWalsh15 He’s a healthy baby and so cute💜,,healthy baby cute
1.255897807749333e+18,2020-04-30 16:32:25+00:00,['1255897807749332994'],@RealMattLucas Thank you Matt for checking in to cheer us up I’m eternally grateful for your lovely posts💙,,thank matt checking cheer eternally grateful lovely post
1.2558970743459471e+18,2020-04-30 16:29:30+00:00,['1255897074345947139'],@CorkCoypu Your wife must be bereft without you😉,,wife must bereft without
1.255840260367487e+18,2020-04-30 12:43:45+00:00,['1255840260367486976'],I just signed the petition calling on the government honours committee to knight @captaintommoore for his extraordinary achievements and phenomenal fundraising for the #NHS. #SirTomMoore #AriseSirTom #Knighted #£30mfortheNHS #SirTom https://t.co/OeeoUaKAo6 via @38_degrees,,signed petition calling government honour committee knight extraordinary achievement phenomenal fundraising mforthenhs via
1.2558008620579226e+18,2020-04-30 10:07:11+00:00,['1255800862057922560'],@captaintommoore Happy Birthday Colonel Tom Enjoy your special day💙💙,,happy birthday colonel tom enjoy special day
1.2558006455353508e+18,2020-04-30 10:06:20+00:00,['1255800645535350784'],@IJRumsey Happy Birthday Maya enjoy your day🎂🍰😊,,happy birthday maya enjoy day
1.2558004442800988e+18,2020-04-30 10:05:32+00:00,['1255800444280098816'],@RealMattLucas Makes me smile😂,,make smile
1.2555933754048266e+18,2020-04-29 20:22:43+00:00,['1255593375404826629'],@HamillOSF So sorry and sad for you,,sorry sad
1.2555926121588982e+18,2020-04-29 20:19:41+00:00,['1255592612158898182'],@roisiningle Oh it’s awful😥,,awful
1.255592286437757e+18,2020-04-29 20:18:23+00:00,['1255592286437756932'],@DrAmirKhanGP Strictly beckons😊,,strictly beckons
1.2555920140889416e+18,2020-04-29 20:17:18+00:00,['1255592014088941570'],@RealMattLucas That’s made my day have a good schluff 💙,,thats made day good schluff
1.2555364127971615e+18,2020-04-29 16:36:22+00:00,['1255536412797161472'],@mynamesisbridge What a sad life😥,,sad life
1.255472838666072e+18,2020-04-29 12:23:44+00:00,['1255472838666072064'],@BarbaraMcMahon8 Gorgeous💙,,gorgeous
1.255471530617852e+18,2020-04-29 12:18:33+00:00,['1255471530617851907'],@andrewng34 Congratulations💙,,congratulation
1.2554706737928192e+18,2020-04-29 12:15:08+00:00,['1255470673792819202'],@DrJinRussell Please ignore him he’s ignorant😥,,please ignore ignorant
1.255460924561019e+18,2020-04-29 11:36:24+00:00,['1255460924561018893'],@ciarale01 @RealMattLucas @tiktok That was fabulous,,fabulous
1.255460564022825e+18,2020-04-29 11:34:58+00:00,['1255460564022824963'],@GMB @piersmorgan @susannareid100 What a beautiful idea but I’m in tears😥,,beautiful idea tear
1.255459645075972e+18,2020-04-29 11:31:19+00:00,['1255459645075972096'],@timryley1 Heartbreaking😥,,heartbreaking
1.2554595333606932e+18,2020-04-29 11:30:52+00:00,['1255459533360693259'],@ConstableRH @TrainingMPS Best of luck😊,,best luck
1.255399666159702e+18,2020-04-29 07:32:59+00:00,['1255399666159702017'],@SOliver2020 Fantastic,,fantastic
1.2553266153341583e+18,2020-04-29 02:42:42+00:00,['1255326615334158338'],@BrianOD_News @rtenews Good news,,good news
1.255269490302083e+18,2020-04-28 22:55:42+00:00,['1255269490302083074'],@RealMattLucas Lovely to hear from you again💙,,lovely hear
1.2552170446660977e+18,2020-04-28 19:27:18+00:00,['1255217044666097674'],UK Parliament: NHS &amp; Key Workers' Day - Sign the Petition! https://t.co/Vkz6VhKPBz via @UKChange,,parliament amp key workers' day sign petition via
1.255200205991002e+18,2020-04-28 18:20:24+00:00,['1255200205991002112'],UK Parliament: NHS &amp; Key Workers' Day - Sign the Petition! https://t.co/CJlK31F22h via @UKChange,,parliament amp key workers' day sign petition via
1.2551692008904827e+18,2020-04-28 16:17:12+00:00,['1255169200890482689'],@NursingNotesUK RIP Ken💙,,rip ken
1.255162746687062e+18,2020-04-28 15:51:33+00:00,['1255162746687062016'],@DennyBache Why can’t they sort this out😡,,cant sort
1.2551623204829798e+18,2020-04-28 15:49:51+00:00,['1255162320482979843'],@NursingNotesUK RIP Fiona💜,,rip fiona
1.255111716968505e+18,2020-04-28 12:28:46+00:00,['1255111716968505344'],@reece_dinsdale She looks amazing💜,,look amazing
1.255111125689082e+18,2020-04-28 12:26:25+00:00,['1255111125689081856'],@Lord_Sugar Congratulations,,congratulation
1.2551110094439956e+18,2020-04-28 12:25:58+00:00,['1255111009443995650'],@RachelWalsh15 He’s not impressed😂,,impressed
1.2551106029907927e+18,2020-04-28 12:24:21+00:00,['1255110602990792705'],@RealMattLucas Very nice😐,,nice
1.2551097678796882e+18,2020-04-28 12:21:02+00:00,['1255109767879688192'],@HangBlaa Love it😊,,love
1.2551096567893563e+18,2020-04-28 12:20:35+00:00,['1255109656789356544'],@CorkCoypu And why not😐,,
1.254918897050026e+18,2020-04-27 23:42:34+00:00,['1254918897050025984'],@Caolanmcaree Idiots😡,,idiot
1.254918578291323e+18,2020-04-27 23:41:18+00:00,['1254918578291322880'],@RealMattLucas Love your good night chat💙,,love good night chat
1.254886461012353e+18,2020-04-27 21:33:41+00:00,['1254886461012353025'],Boris Johnson: Government action with keeping victims of abuse safe - Sign the Petition! https://t.co/BWiZJ2O2qC via @UKChange,,boris johnson government action keeping victim abuse safe sign petition via
1.2548861302915525e+18,2020-04-27 21:32:22+00:00,['1254886130291552256'],@captaintommoore Captain Tom you’re a beautiful human being💙,,captain tom youre beautiful human
1.2548855141859328e+18,2020-04-27 21:29:55+00:00,['1254885514185932800'],@MarianKeyes Sorry to hear that😥,,sorry hear
1.2548642099149455e+18,2020-04-27 20:05:16+00:00,['1254864209914945536'],@RealLukeShiach Happy Birthday Flora🎂🍰😘,,happy birthday flora
1.254689310277845e+18,2020-04-27 08:30:17+00:00,['1254689310277844994'],@RealMattLucas Fantastic,,fantastic
1.2546867476629217e+18,2020-04-27 08:20:06+00:00,['1254686747662921728'],@RealMattLucas Loved that,,loved
1.2545426918174597e+18,2020-04-26 22:47:40+00:00,['1254542691817459712'],This Tweet from @GeraldineHilder has been withheld in: United Kingdom.,"{'copyright': True, 'country_codes': ['XY'], 'scope': 'tweet'}",tweet withheld united kingdom
1.2545403135841116e+18,2020-04-26 22:38:13+00:00,['1254540313584111617'],@E_N_O @RealMattLucas Fantastic,,fantastic
1.254539532785062e+18,2020-04-26 22:35:07+00:00,['1254539532785061895'],@NormanBrennan Oh how awful and sad😥,,awful sad
1.2545392329427313e+18,2020-04-26 22:33:56+00:00,['1254539232942731264'],@aconnolly91 Great post,,great post
1.2545383500500992e+18,2020-04-26 22:30:25+00:00,['1254538350050099201'],@channon_mark Oh that is so sad😥,,sad
1.25453803393801e+18,2020-04-26 22:29:10+00:00,['1254538033938010115'],@RachelWalsh15 Beautiful boy💙,,beautiful boy
1.2545371127639818e+18,2020-04-26 22:25:30+00:00,['1254537112763981831'],@LindaRo03126195 Melts my heart💙😥,,melt heart
1.254453786002821e+18,2020-04-26 16:54:23+00:00,['1254453786002821120'],@safopus Annual jazz festival,,annual jazz festival
1.254452871501881e+18,2020-04-26 16:50:45+00:00,['1254452871501881344'],@RealMattLucas Thank you Matt💙,,thank matt
1.2541229417150218e+18,2020-04-25 18:59:44+00:00,['1254122941715021827'],@CorkCoypu @OpinionLine96 Definitely does,,definitely doe
1.2541203254465372e+18,2020-04-25 18:49:20+00:00,['1254120325446537216'],@CorkCoypu Black yogurt,,black yogurt
1.2539739624653455e+18,2020-04-25 09:07:45+00:00,['1253973962465345536'],@HighnessOphelia Happy Birthday Cohen🎂🍰💙,,happy birthday cohen
1.253746939918725e+18,2020-04-24 18:05:38+00:00,['1253746939918725121'],@Dannythefink Enjoy your special day Isaac🎂🍰😍,,enjoy special day isaac
1.2537463302850642e+18,2020-04-24 18:03:13+00:00,['1253746330285064192'],@mrmichaelball @captaintommoore Fantastic news so delighted💜💜,,fantastic news delighted
1.2534440355969477e+18,2020-04-23 22:02:00+00:00,['1253444035596947458'],@curraghwell Happy Birthday Saoirse🎂🍰😍,,happy birthday saoirse
1.2534346707897385e+18,2020-04-23 21:24:47+00:00,['1253434670789738496'],@amanda_trows @RealMattLucas @davidwalliams You’ve cheered me up thanks💙,,youve cheered thanks
1.2534231489653924e+18,2020-04-23 20:39:00+00:00,['1253423148965392388'],@RealMattLucas Fab guys👏🏻👏🏻,,fab guy
1.2534221375005532e+18,2020-04-23 20:34:59+00:00,['1253422137500553219'],@RealMattLucas Fabulous and talented💙💜,,fabulous talented
1.2534200762139976e+18,2020-04-23 20:26:48+00:00,['1253420076213997569'],@RealMattLucas How fantastic is that💜💙,,fantastic
1.253419127009497e+18,2020-04-23 20:23:01+00:00,['1253419127009497088'],@piersmorgan Yes I agree👍,,yes agree
1.253418932221776e+18,2020-04-23 20:22:15+00:00,['1253418932221775872'],@NormanBrennan Hope he recoveres,,hope recoveres
1.2534181613171466e+18,2020-04-23 20:19:11+00:00,['1253418161317146626'],@tommyents @RealMattLucas Fantastic,,fantastic
1.253417817967227e+18,2020-04-23 20:17:49+00:00,['1253417817967226883'],@rtenews Oh very sad😥,,sad
1.2534175217570406e+18,2020-04-23 20:16:39+00:00,['1253417521757040641'],@JennyEldred1 Happy Birthday Frances💚🍰🎂👩‍❤️‍👨,,happy birthday france
1.2533614335318753e+18,2020-04-23 16:33:46+00:00,['1253361433531875328'],@ellachadwick1 @captaintommoore @PrideOfBritain @GMB A future TV presenter I think👍,,future presenter think
1.253361140861735e+18,2020-04-23 16:32:36+00:00,['1253361140861734912'],@BeagleandMe So cute💜,,cute
1.2533604675794166e+18,2020-04-23 16:29:56+00:00,['1253360467579416576'],@craiglthomas28 Come back soon,,come back soon
1.253120073004454e+18,2020-04-23 00:34:41+00:00,['1253120073004453888'],@RealMattLucas You’re definitely not dull you’re interesting and fabulously entertaining💜💜,,youre definitely dull youre interesting fabulously entertaining
1.252958737641415e+18,2020-04-22 13:53:36+00:00,['1252958737641414657'],@Jaack Makes me so angry,,make angry
1.25294452999032e+18,2020-04-22 12:57:09+00:00,['1252944529990320128'],Boris Johnson Pm: Ensure Sir Richard Branson sells private assets before being bailed out by the Government. - Sign the Petition! https://t.co/EjCQ1GHsVZ via @UKChange,,boris johnson ensure sir richard branson sell private asset bailed government sign petition via
1.2528645544526602e+18,2020-04-22 07:39:21+00:00,['1252864554452660224'],@LeannaAmali Congratulations and well done👏🏻,,congratulation well done
1.2528642965784535e+18,2020-04-22 07:38:20+00:00,['1252864296578453504'],@HelenORahilly How lovely😂,,lovely
1.2526597304530698e+18,2020-04-21 18:05:27+00:00,['1252659730453069824'],@RealMattLucas Really look forward to your posts😊,,really look forward post
1.2526591160168858e+18,2020-04-21 18:03:01+00:00,['1252659116016885760'],@CorkCoypu Sure you’ll get used to it😉,,sure youll get used
1.2523596960961946e+18,2020-04-20 22:13:13+00:00,['1252359696096194569'],@Carol4OliveFarm So sorry for your loss😥,,sorry loss
1.2523595081578414e+18,2020-04-20 22:12:29+00:00,['1252359508157841411'],@JethartJinj So sorry for your loss💙,,sorry loss
1.2523593770396672e+18,2020-04-20 22:11:57+00:00,['1252359377039667205'],@pbmosligo Love this poem and love WBY,,love poem love wby
1.252343125533528e+18,2020-04-20 21:07:23+00:00,['1252343125533528066'],@RealMattLucas @johnowenjones Love it💜💜,,love
1.2523426288944333e+18,2020-04-20 21:05:24+00:00,['1252342628894433281'],@1sthappysodme Love your Gran🤣💙,,love gran
1.252341318929412e+18,2020-04-20 21:00:12+00:00,['1252341318929412097'],@RealMattLucas Thanks guys💙💙,,thanks guy
1.2523388451750543e+18,2020-04-20 20:50:22+00:00,['1252338845175054338'],I just signed the petition calling on health and care workers across the UK to be given a permanent pay rise. #ClapForOurCarers #HealthcareHeroes #NHSheroes 💙 https://t.co/oHEA255MK9,,signed petition calling health care worker across given permanent pay rise
1.2519850881722122e+18,2020-04-19 21:24:40+00:00,['1251985088172212224'],@Grumbletwat Well said Piers👍,,well said pier
1.2519598683927142e+18,2020-04-19 19:44:27+00:00,['1251959868392714242'],@MarianKeyes Best wishes for a speedy recovery Marian I’ve had it and it is not pleasant💜,,best wish speedy recovery marian ive pleasant
1.2519591846833398e+18,2020-04-19 19:41:44+00:00,['1251959184683339873'],@CorkCoypu Shifted what did you shift😉,,shifted shift
1.2516452832153313e+18,2020-04-18 22:54:24+00:00,['1251645283215331334'],@Lord_Sugar @piersmorgan Absolutely true👍,,absolutely true
1.2516451306978263e+18,2020-04-18 22:53:48+00:00,['1251645130697826304'],@DrAmirKhanGP You’re amazing😍,,youre amazing
1.251644205988012e+18,2020-04-18 22:50:07+00:00,['1251644205988012039'],@RealMattLucas Absolutely fab💙,,absolutely fab
1.2515192540353454e+18,2020-04-18 14:33:36+00:00,['1251519254035345416'],@john_boyne Oh😞,,
1.2514814431355658e+18,2020-04-18 12:03:22+00:00,['1251481443135565824'],@AngelaHaggerty Hope he’s better soon💜,,hope better soon
1.251480901969752e+18,2020-04-18 12:01:13+00:00,['1251480901969752066'],@michelle111116 Praying for her💙,,praying
1.251480732725371e+18,2020-04-18 12:00:32+00:00,['1251480732725370880'],@MarianKeyes A lovely lady💜,,lovely lady
1.251480477225169e+18,2020-04-18 11:59:31+00:00,['1251480477225168901'],@john_boyne Is this really you?!,,really
1.2514803820480307e+18,2020-04-18 11:59:09+00:00,['1251480382048030720'],@CorkCoypu I know that fella he’s a cork man too😳,,know fella cork man
1.2514800768242524e+18,2020-04-18 11:57:56+00:00,['1251480076824252417'],@drmarkporter Fab,,fab
1.2514698005656248e+18,2020-04-18 11:17:06+00:00,['1251469800565624833'],War hero Tom Moore aged 99 to be knighted! #CaptainTomMoore  - Sign the Petition! https://t.co/3e4BUWPN60 via @UKChange,,war hero tom moore aged knighted sign petition via
1.2514151277793567e+18,2020-04-18 07:39:51+00:00,['1251415127779356672'],@TadhgFleming @marygcork_mary Fantastic that’s cheered me up💜,,fantastic thats cheered
1.2512764661988884e+18,2020-04-17 22:28:51+00:00,['1251276466198888450'],@BintyMustard Hannah Maria Magnum,,hannah maria magnum
1.251275976241283e+18,2020-04-17 22:26:54+00:00,['1251275976241283079'],@thelizcarr @thevjoiners @DollyParton @BBCRadio2 @BBCOne So lovely💜,,lovely
1.2512742136647393e+18,2020-04-17 22:19:54+00:00,['1251274213664739328'],@Nigella_Lawson Stunning,,stunning
1.250879137872515e+18,2020-04-16 20:10:01+00:00,['1250879137872515074'],@dennehyeliza Oh so sorry to hear that,,sorry hear
1.2508630040124703e+18,2020-04-16 19:05:54+00:00,['1250863004012470275'],@PadraigBelton Milk,,milk
1.2508624774260204e+18,2020-04-16 19:03:49+00:00,['1250862477426020358'],@RealMattLucas Yay so excited😊,,yay excited
1.250747796845744e+18,2020-04-16 11:28:07+00:00,['1250747796845744129'],@AV_Medic Don’t be reluctant to ask for advice or help and befriend the nurses as they will be supportive and helpful Good luck💜,,dont reluctant ask advice help befriend nurse supportive helpful good luck
1.2507471729807565e+18,2020-04-16 11:25:38+00:00,['1250747172980756486'],@BrokenByWar Ignore them they’re not significant,,ignore theyre significant
1.2507469663777464e+18,2020-04-16 11:24:49+00:00,['1250746966377746433'],@CorkCoypu I’m not going to tell you just in case...,,going tell case
1.2506984667722998e+18,2020-04-16 08:12:05+00:00,['1250698466772299777'],@TheAndrewIddon How devastating for you💜,,devastating
1.250697898523857e+18,2020-04-16 08:09:50+00:00,['1250697898523856896'],@SueHolderness Congratulations😍,,congratulation
1.2506973885468017e+18,2020-04-16 08:07:48+00:00,['1250697388546801665'],@pbmosligo Hope you’re ok,,hope youre
1.2501588141979525e+18,2020-04-14 20:27:42+00:00,['1250158814197952512'],@piersmorgan Fantastic thank you Tom you’re a real hero👏🏻,,fantastic thank tom youre real hero
1.2501582533733786e+18,2020-04-14 20:25:29+00:00,['1250158253373378564'],@fionad65 Hope things work out for you,,hope thing work
1.2501580188614328e+18,2020-04-14 20:24:33+00:00,['1250158018861432833'],@RealMattLucas Good night😊,,good night
1.2498071616617595e+18,2020-04-13 21:10:22+00:00,['1249807161661759491'],@RealMattLucas Thank you love your tweets💜,,thank love tweet
1.2498058507529748e+18,2020-04-13 21:05:09+00:00,['1249805850752974849'],@perkleberry @NorthMidNHS Sorry😥,,sorry
1.249805575032103e+18,2020-04-13 21:04:04+00:00,['1249805575032102917'],@DrAmirKhanGP She is right though😊,,right though
1.2497201852311552e+18,2020-04-13 15:24:45+00:00,['1249720185231155207'],@MsWinterTweets Fab👍,,fab
1.2497198045770998e+18,2020-04-13 15:23:14+00:00,['1249719804577099779'],@daniellejade198 RIP Rahima,,rip rahima
1.2497196374256927e+18,2020-04-13 15:22:34+00:00,['1249719637425692678'],@CorkCoypu How much it cost to sign up if reasonable I might be interested🤭,,much cost sign reasonable might interested
1.2497192704450642e+18,2020-04-13 15:21:07+00:00,['1249719270445064194'],@Spudsghost Happy Birthday Alistair🎂🎂😍😍,,happy birthday alistair
1.2496127360253092e+18,2020-04-13 08:17:47+00:00,['1249612736025309184'],@RealMattLucas @DrBrianMay Fabulous amazing👏🏻👏🏻,,fabulous amazing
1.249283997731033e+18,2020-04-12 10:31:30+00:00,['1249283997731033088'],@RoyLilley It’s shocking,,shocking
1.2491307686239803e+18,2020-04-12 00:22:37+00:00,['1249130768623980546'],@NursingNotesUK RIP😥,,rip
1.2491283520169329e+18,2020-04-12 00:13:01+00:00,['1249128352016932865'],@michelle111116 Get well Ruby,,get well ruby
1.2491281601863066e+18,2020-04-12 00:12:15+00:00,['1249128160186306562'],@arshimbo Oh that’s heartbreaking so sorry for you,,thats heartbreaking sorry
1.2491279434833838e+18,2020-04-12 00:11:24+00:00,['1249127943483383809'],@lifeofbryony Welcome to Twitter Bryony,,welcome twitter bryony
1.2491275306002432e+18,2020-04-12 00:09:45+00:00,['1249127530600243201'],@lilliando Sorry for your loss,,sorry loss
1.2491273272646574e+18,2020-04-12 00:08:57+00:00,['1249127327264657409'],@CorkCoypu I’m thinking of you now,,thinking
1.2491065212099297e+18,2020-04-11 22:46:16+00:00,['1249106521209929728'],@fascinatorfun @A50Challenge Heartbreaking😥,,heartbreaking
1.249102233821565e+18,2020-04-11 22:29:14+00:00,['1249102233821564931'],@SkyeCity_ Happy Birthday Kyan🎂🎂😍,,happy birthday kyan
1.249100320556208e+18,2020-04-11 22:21:38+00:00,['1249100320556208130'],@KieranDineen @tina_glynn Welcome to the world little one you’re absolutely beautiful💜💜,,welcome world little one youre absolutely beautiful
1.249099267001602e+18,2020-04-11 22:17:27+00:00,['1249099267001602048'],@nubiannigisti Oh I quite understand just remember you’re a true heroine doing an impossible job right now💜,,quite understand remember youre true heroine impossible job right
1.249074209764135e+18,2020-04-11 20:37:52+00:00,['1249074209764134913'],@JodySmithNFL Happy Birthday Brandon😘I’m living in Kent,,happy birthday brandonim living kent
1.2490739861153833e+18,2020-04-11 20:36:59+00:00,['1249073986115383296'],@AlexNursing42 Best of luck and be safe😊,,best luck safe
1.2490737920532808e+18,2020-04-11 20:36:13+00:00,['1249073792053280768'],@francesbarber13 Oh🤭,,
1.2490736247971103e+18,2020-04-11 20:35:33+00:00,['1249073624797110274'],@GilesMacDonogh So sad to hear this,,sad hear
1.249073133316903e+18,2020-04-11 20:33:36+00:00,['1249073133316902912'],@mumof3amigos @frankcottrell_b Happy Birthday Harry🎂😍,,happy birthday harry
1.2490727266833326e+18,2020-04-11 20:31:59+00:00,['1249072726683332608'],@jonwturnbull1 Happy Birthday Jake🥂🥂😍,,happy birthday jake
1.248747699119194e+18,2020-04-10 23:00:26+00:00,['1248747699119194113'],@MikkoEnoc @CLCHNHSTrust RIP,,rip
1.248747374274646e+18,2020-04-10 22:59:09+00:00,['1248747374274646018'],@christine_p_33 That’s amazing👍,,thats amazing
1.2487471855980913e+18,2020-04-10 22:58:24+00:00,['1248747185598091267'],@hennigmatcdie1 @Sinead_Russell @RoomForHeroes @ICinitiative What a lovely gesture💙,,lovely gesture
1.248746959487279e+18,2020-04-10 22:57:30+00:00,['1248746959487279110'],@apnoeaboy You’re a true hero😊,,youre true hero
1.248746669128196e+18,2020-04-10 22:56:21+00:00,['1248746669128196096'],@wickerss You’re not alone unfortunately,,youre alone unfortunately
1.248746210523054e+18,2020-04-10 22:54:31+00:00,['1248746210523054086'],@CorkCoypu Your wish is my command,,wish command
1.2486882638644756e+18,2020-04-10 19:04:16+00:00,['1248688263864475651'],@philipnolan1 Yes same where I live,,yes live
1.2486880654654628e+18,2020-04-10 19:03:28+00:00,['1248688065465462785'],@PeterEgan6 Hideous,,hideous
1.248687858631803e+18,2020-04-10 19:02:39+00:00,['1248687858631802883'],@BrokenByWar Happy Easter to you,,happy easter
1.248687430343045e+18,2020-04-10 19:00:57+00:00,['1248687430343045122'],@CorkCoypu Done just for you,,done
1.2486871704471265e+18,2020-04-10 18:59:55+00:00,['1248687170447126529'],@bantambowders Great news👍,,great news
1.2486850377023078e+18,2020-04-10 18:51:27+00:00,['1248685037702307840'],@BDevlin1 @kellysheroesmd We definitely do,,definitely
1.2486837806819738e+18,2020-04-10 18:46:27+00:00,['1248683780681973762'],@jennyeclair This is beautiful I love it💜💜,,beautiful love
1.2486815014217196e+18,2020-04-10 18:37:23+00:00,['1248681501421719554'],@kellysheroesmd @BDevlin1 She looks exhausted and so sad makes me tearful,,look exhausted sad make tearful
1.2486810102267617e+18,2020-04-10 18:35:26+00:00,['1248681010226761728'],@tedandharry How stupid,,stupid
1.2486799545246392e+18,2020-04-10 18:31:15+00:00,['1248679954524639237'],@HangBlaa @joncstone I agree John,,agree john
1.248679740476719e+18,2020-04-10 18:30:24+00:00,['1248679740476719106'],@tynewrc How sad and devastating for everyone,,sad devastating everyone
1.2486793860914872e+18,2020-04-10 18:28:59+00:00,['1248679386091487232'],@NursingOlol Well done team👏🏻👏🏻💜,,well done team
1.248679129844781e+18,2020-04-10 18:27:58+00:00,['1248679129844781061'],@RealMattLucas Thank you you cheer me up👍,,thank cheer
1.2486783285942436e+18,2020-04-10 18:24:47+00:00,['1248678328594243591'],@HangBlaa Well done to you,,well done
1.2486597326861353e+18,2020-04-10 17:10:53+00:00,['1248659732686135297'],@ArronBlade90 Heartbreaking😥,,heartbreaking
1.2486584641398825e+18,2020-04-10 17:05:51+00:00,['1248658464139882497'],@hatttiegladwell Beautiful boy💙,,beautiful boy
1.248657879193858e+18,2020-04-10 17:03:31+00:00,['1248657879193858048'],@CorkCoypu You’ll have to go to confession tomorrow☹️,,youll confession tomorrow
1.2485074325879237e+18,2020-04-10 07:05:42+00:00,['1248507432587923458'],@LisaMMcGee An amazing man,,amazing man
1.2483225474033623e+18,2020-04-09 18:51:02+00:00,['1248322547403362305'],@utb_smith Happy Birthday🎂🥂🍰,,happy birthday
1.2483218933184307e+18,2020-04-09 18:48:26+00:00,['1248321893318430721'],@LindaRo03126195 Thanks I didn’t know that,,thanks didnt know
1.2483216805330452e+18,2020-04-09 18:47:35+00:00,['1248321680533045254'],@CorkCoypu I don’t believe it☹️,,dont believe
1.248321148569469e+18,2020-04-09 18:45:29+00:00,['1248321148569468928'],@food_delivery1 @piersmorgan I thought parking charges were suspended for the duration of covid I would appeal,,thought parking charge suspended duration covid would appeal
1.2481974875397407e+18,2020-04-09 10:34:06+00:00,['1248197487539740672'],@JuliaHB1 It’s reassuring,,reassuring
1.2481971565210296e+18,2020-04-09 10:32:47+00:00,['1248197156521029633'],@Rhys_Mayes Amazing girl💙💙,,amazing girl
1.2481968650881595e+18,2020-04-09 10:31:37+00:00,['1248196865088159744'],@jennyeclair You’re probably right,,youre probably right
1.248196747177984e+18,2020-04-09 10:31:09+00:00,['1248196747177984000'],@KennedyLoulou Thanks,,thanks
1.2481966047729664e+18,2020-04-09 10:30:35+00:00,['1248196604772966401'],@LucyCKinch Fantastic,,fantastic
1.2481965078509978e+18,2020-04-09 10:30:12+00:00,['1248196507850997762'],@kristinodell_ So sorry...💙,,sorry
1.2481963672872264e+18,2020-04-09 10:29:38+00:00,['1248196367287226368'],@Grumbletwat 😂hee hee,,hee hee
1.248196151590994e+18,2020-04-09 10:28:47+00:00,['1248196151590993921'],@AkaPaulHoward The Magnificent Cork Coypu,,magnificent cork coypu
1.248196004689707e+18,2020-04-09 10:28:12+00:00,['1248196004689707011'],@DrAmirKhanGP Love your tweets💜,,love tweet
1.2481671809838285e+18,2020-04-09 08:33:40+00:00,['1248167180983828485'],@eliistender10 A true hero💙,,true hero
1.2480226844301066e+18,2020-04-08 22:59:29+00:00,['1248022684430106630'],@DrAmirKhanGP NHS the best👍,,best
1.2480225301427446e+18,2020-04-08 22:58:52+00:00,['1248022530142744583'],@CorkCoypu @OpinionLine96 Yes especially Cork people😊,,yes especially cork people
1.2478532564806203e+18,2020-04-08 11:46:14+00:00,['1247853256480620544'],@piersmorgan RIP,,rip
1.247852633681023e+18,2020-04-08 11:43:46+00:00,['1247852633681022978'],@rentswrites True,,true
1.2478524856891187e+18,2020-04-08 11:43:11+00:00,['1247852485689118724'],@shailjapatel What an utterly stupid statement😡,,utterly stupid statement
1.2478516371100795e+18,2020-04-08 11:39:48+00:00,['1247851637110079488'],@GirlPowerKid You look really good,,look really good
1.2476462023232512e+18,2020-04-07 22:03:29+00:00,['1247646202323251200'],@PaulStanleyLive Happy Birthday💙💙,,happy birthday
1.247640809605935e+18,2020-04-07 21:42:03+00:00,['1247640809605935105'],@RealMattLucas @rickastley Thank you guys for cheering me up💙💙,,thank guy cheering
1.2476344207538913e+18,2020-04-07 21:16:40+00:00,['1247634420753891328'],O https://t.co/SpYaIAmwq7,,
1.2476148433912218e+18,2020-04-07 19:58:52+00:00,['1247614843391221765'],@nishat76 Congratulations she’s absolutely beautiful,,congratulation shes absolutely beautiful
1.247614668807553e+18,2020-04-07 19:58:11+00:00,['1247614668807553024'],@piersmorgan I agree as I work with European and Filipino nurses they’re the best,,agree work european filipino nurse theyre best
1.2476141711491072e+18,2020-04-07 19:56:12+00:00,['1247614171149107202'],@oddinsights_tcs Sooty for your loss,,sooty loss
